timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.063,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.063,0.146,0.354,0.000,1.948,1.062,0.000,0.000,8.496,0.000,0.000,3.274,0.000,0.000,1.062,8.496,3.274,1497,1497
1.073,0.146,0.354,0.000,3.506,1.062,0.000,0.000,8.496,0.000,0.000,2.495,0.005,-0.000,1.062,8.496,2.500,1494,1494
1.083,0.146,0.354,0.000,4.752,1.062,0.000,0.000,8.496,0.000,0.000,1.872,0.009,-0.000,1.062,8.496,1.881,1491,1491
1.093,0.146,0.354,0.000,5.749,1.062,0.000,0.000,8.496,0.000,0.000,1.373,0.012,-0.000,1.062,8.496,1.385,1488,1488
1.103,0.146,0.354,0.000,6.547,1.062,0.000,0.000,8.496,0.000,0.000,0.974,0.014,-0.000,1.062,8.496,0.988,1489,1489
1.113,0.146,0.354,0.000,7.185,1.062,0.000,0.000,8.496,0.000,0.000,0.655,0.015,-0.000,1.062,8.496,0.670,1491,1491
1.123,0.146,0.354,0.000,7.696,1.062,0.000,0.000,8.496,0.000,0.000,0.400,0.016,-0.000,1.062,8.496,0.416,1493,1493
1.133,0.146,0.354,0.000,8.104,1.062,0.000,0.000,8.496,0.000,0.000,0.196,0.016,-0.000,1.062,8.496,0.212,1495,1495
1.143,0.146,0.354,0.000,8.431,1.062,0.000,0.000,8.496,0.000,0.000,0.033,0.016,-0.000,1.062,8.496,0.049,1497,1497
1.153,0.146,0.354,0.000,8.692,1.062,0.000,0.000,8.496,0.000,0.000,-0.098,0.016,-0.000,1.062,8.496,-0.082,1499,1499
1.163,0.146,0.354,0.000,8.902,1.062,0.000,0.000,8.496,0.000,0.000,-0.203,0.016,-0.000,1.062,8.496,-0.187,1501,1501
1.173,0.146,0.354,0.000,9.069,1.062,0.000,0.000,8.496,0.000,0.000,-0.286,0.015,-0.000,1.062,8.496,-0.271,1502,1502
1.183,0.146,0.354,0.000,9.203,1.062,0.000,0.000,8.496,0.000,0.000,-0.353,0.014,-0.000,1.062,8.496,-0.339,1503,1503
1.193,0.146,0.354,0.000,9.310,1.062,0.000,0.000,8.496,0.000,0.000,-0.407,0.014,-0.000,1.062,8.496,-0.393,1504,1504
