timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.064,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.065,0.277,0.223,0.000,0.043,0.669,0.000,0.000,5.352,0.000,0.000,2.654,0.000,0.000,0.669,5.352,2.654,1502,1502
1.075,0.277,0.223,0.000,0.074,0.669,0.000,0.000,5.352,0.000,0.000,2.639,0.000,-0.000,0.669,5.352,2.639,1504,1504
1.085,0.277,0.223,0.000,0.095,0.669,0.000,0.000,5.352,0.000,0.000,2.629,0.000,-0.000,0.669,5.352,2.629,1506,1506
1.095,0.277,0.223,0.000,0.110,0.669,0.000,0.000,5.352,0.000,0.000,2.621,0.000,-0.000,0.669,5.352,2.621,1508,1508
1.105,0.277,0.223,0.000,0.120,0.669,0.000,0.000,5.352,0.000,0.000,2.616,0.000,-0.000,0.669,5.352,2.616,1510,1510
1.115,0.277,0.223,0.000,0.127,0.669,0.000,0.000,5.352,0.000,0.000,2.612,0.000,-0.000,0.669,5.352,2.612,1512,1512
1.125,0.277,0.223,0.000,0.132,0.669,0.000,0.000,5.352,0.000,0.000,2.610,0.000,-0.000,0.669,5.352,2.610,1514,1514
1.135,0.277,0.223,0.000,0.136,0.669,0.000,0.000,5.352,0.000,0.000,2.608,0.000,-0.000,0.669,5.352,2.608,1516,1516
1.145,0.277,0.223,0.000,0.138,0.669,0.000,0.000,5.352,0.000,0.000,2.607,0.000,-0.000,0.669,5.352,2.607,1518,1518
1.155,0.277,0.223,0.000,0.140,0.669,0.000,0.000,5.352,0.000,0.000,2.606,0.000,-0.000,0.669,5.352,2.606,1520,1520
1.165,0.277,0.223,0.000,0.141,0.669,0.000,0.000,5.352,0.000,0.000,2.605,0.000,-0.000,0.669,5.352,2.605,1522,1522
1.175,0.277,0.223,0.000,0.142,0.669,0.000,0.000,5.352,0.000,0.000,2.605,0.000,-0.000,0.669,5.352,2.605,1524,1524
1.185,0.277,0.223,0.000,0.143,0.669,0.000,0.000,5.352,0.000,0.000,2.605,0.000,-0.000,0.669,5.352,2.605,1526,1526
1.195,0.277,0.223,0.000,0.143,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.000,-0.000,0.669,5.352,2.604,1528,1528
1.205,0.277,0.223,0.000,0.144,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.000,-0.000,0.669,5.352,2.604,1530,1530
1.215,0.277,0.223,0.000,0.144,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.000,-0.000,0.669,5.352,2.604,1532,1532
1.225,0.277,0.223,0.000,0.144,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.000,-0.000,0.669,5.352,2.604,1534,1534
1.235,0.277,0.223,0.000,0.144,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.000,-0.000,0.669,5.352,2.604,1536,1536
1.245,0.277,0.223,0.000,0.144,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.000,-0.000,0.669,5.352,2.604,1538,1538
1.255,0.273,0.227,0.000,0.141,0.681,0.000,0.000,5.448,0.000,0.000,2.653,0.000,0.000,0.681,5.448,2.653,1540,1540
1.265,0.273,0.227,0.000,0.139,0.681,0.000,0.000,5.448,0.000,0.000,2.654,0.000,0.000,0.681,5.448,2.654,1542,1542
1.275,0.273,0.227,0.000,0.138,0.681,0.000,0.000,5.448,0.000,0.000,2.655,0.000,0.000,0.681,5.448,2.655,1544,1544
1.285,0.273,0.227,0.000,0.137,0.681,0.000,0.000,5.448,0.000,0.000,2.656,0.000,0.000,0.681,5.448,2.656,1546,1546
1.295,0.273,0.227,0.000,0.136,0.681,0.000,0.000,5.448,0.000,0.000,2.656,0.000,0.000,0.681,5.448,2.656,1548,1548
1.305,0.273,0.227,0.000,0.136,0.681,0.000,0.000,5.448,0.000,0.000,2.656,0.000,0.000,0.681,5.448,2.656,1550,1550
1.315,0.273,0.227,0.000,0.135,0.681,0.000,0.000,5.448,0.000,0.000,2.656,0.000,0.000,0.681,5.448,2.656,1552,1552
1.325,0.273,0.227,0.000,0.135,0.681,0.000,0.000,5.448,0.000,0.000,2.656,0.000,0.000,0.681,5.448,2.656,1554,1554
1.335,0.273,0.227,0.000,0.135,0.681,0.000,0.000,5.448,0.000,0.000,2.657,0.000,0.000,0.681,5.448,2.657,1556,1556
