timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.022,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.022,0.187,0.313,0.000,1.955,0.939,0.000,0.000,7.512,0.000,0.000,2.778,0.000,0.000,0.939,7.512,2.778,1497,1497
1.032,0.187,0.313,0.000,3.520,0.939,0.000,0.000,7.512,0.000,0.000,1.996,0.004,-0.000,0.939,7.512,2.000,1494,1494
1.042,0.187,0.313,0.000,4.771,0.939,0.000,0.000,7.512,0.000,0.000,1.370,0.007,-0.000,0.939,7.512,1.377,1491,1491
1.053,0.187,0.313,0.000,5.772,0.939,0.000,0.000,7.512,0.000,0.000,0.870,0.009,-0.000,0.939,7.512,0.878,1488,1488
1.063,0.187,0.313,0.000,6.573,0.939,0.000,0.000,7.512,0.000,0.000,0.469,0.010,-0.000,0.939,7.512,0.479,1490,1490
1.072,0.187,0.313,0.000,7.214,0.939,0.000,0.000,7.512,0.000,0.000,0.149,0.010,-0.000,0.939,7.512,0.159,1492,1492
1.082,0.187,0.313,0.000,7.727,0.939,0.000,0.000,7.512,0.000,0.000,-0.107,0.010,-0.000,0.939,7.512,-0.098,1494,1494
1.093,0.187,0.313,0.000,8.137,0.939,0.000,0.000,7.512,0.000,0.000,-0.312,0.009,-0.000,0.939,7.512,-0.303,1496,1496
1.102,0.191,0.309,0.000,8.471,0.927,0.000,-0.000,7.416,0.000,-0.000,-0.527,0.008,-0.000,0.927,7.416,-0.519,1498,1498
1.112,0.191,0.309,0.000,8.738,0.927,0.000,0.000,7.416,0.000,0.000,-0.661,0.007,-0.000,0.927,7.416,-0.654,1500,1500
1.122,0.191,0.309,0.000,8.952,0.927,0.000,0.000,7.416,0.000,0.000,-0.768,0.005,-0.000,0.927,7.416,-0.763,1502,1502
1.133,0.191,0.309,0.000,9.123,0.927,0.000,0.000,7.416,0.000,0.000,-0.853,0.003,-0.000,0.927,7.416,-0.850,1504,1504
1.143,0.191,0.309,0.000,9.260,0.927,0.000,0.000,7.416,0.000,0.000,-0.922,0.002,-0.000,0.927,7.416,-0.920,1506,1506
1.153,0.191,0.309,0.000,9.369,0.927,0.000,0.000,7.416,0.000,0.000,-0.976,-0.000,-0.000,0.927,7.416,-0.977,1508,1508
1.163,0.191,0.309,0.000,9.456,0.927,0.000,0.000,7.416,0.000,0.000,-1.020,-0.002,-0.000,0.927,7.416,-1.023,1510,1510
1.173,0.191,0.309,0.000,9.527,0.927,0.000,0.000,7.416,0.000,0.000,-1.055,-0.005,-0.000,0.927,7.416,-1.060,1512,1512
1.183,0.191,0.309,0.000,9.583,0.927,0.000,0.000,7.416,0.000,0.000,-1.083,-0.007,-0.000,0.927,7.416,-1.090,1514,1514
1.192,0.191,0.309,0.000,9.627,0.927,0.000,0.000,7.416,0.000,0.000,-1.106,-0.009,-0.000,0.927,7.416,-1.115,1516,1516
1.203,0.191,0.309,0.000,9.663,0.927,0.000,0.000,7.416,0.000,0.000,-1.124,-0.011,-0.000,0.927,7.416,-1.135,1517,1517
1.212,0.191,0.309,0.000,9.692,0.927,0.000,0.000,7.416,0.000,0.000,-1.138,-0.013,-0.000,0.927,7.416,-1.151,1517,1517
1.223,0.191,0.309,0.000,9.715,0.927,0.000,0.000,7.416,0.000,0.000,-1.149,-0.016,-0.000,0.927,7.416,-1.165,1517,1517
1.232,0.191,0.309,0.000,9.733,0.927,0.000,0.000,7.416,0.000,0.000,-1.159,-0.018,-0.000,0.927,7.416,-1.177,1517,1517
1.243,0.191,0.309,0.000,9.748,0.927,0.000,0.000,7.416,0.000,0.000,-1.166,-0.020,-0.000,0.927,7.416,-1.186,1517,1517
1.252,0.191,0.309,0.000,9.760,0.927,0.000,0.000,7.416,0.000,0.000,-1.172,-0.023,-0.000,0.927,7.416,-1.195,1517,1517
1.262,0.191,0.309,0.000,9.769,0.927,0.000,0.000,7.416,0.000,0.000,-1.177,-0.025,-0.000,0.927,7.416,-1.202,1518,1518
1.272,0.191,0.309,0.000,9.777,0.927,0.000,0.000,7.416,0.000,0.000,-1.180,-0.027,-0.000,0.927,7.416,-1.208,1518,1518
1.282,0.191,0.309,0.000,9.783,0.927,0.000,0.000,7.416,0.000,0.000,-1.183,-0.030,-0.000,0.927,7.416,-1.213,1518,1518
1.292,0.191,0.309,0.000,9.787,0.927,0.000,0.000,7.416,0.000,0.000,-1.186,-0.032,-0.000,0.927,7.416,-1.218,1518,1518
1.303,0.191,0.309,0.000,9.791,0.927,0.000,0.000,7.416,0.000,0.000,-1.188,-0.035,-0.000,0.927,7.416,-1.222,1518,1518
1.313,0.191,0.309,0.000,9.794,0.927,0.000,0.000,7.416,0.000,0.000,-1.189,-0.037,-0.000,0.927,7.416,-1.226,1518,1518
1.323,0.191,0.309,0.000,9.797,0.927,0.000,0.000,7.416,0.000,0.000,-1.190,-0.039,-0.000,0.927,7.416,-1.230,1518,1518
1.332,0.191,0.309,0.000,9.799,0.927,0.000,0.000,7.416,0.000,0.000,-1.191,-0.042,-0.000,0.927,7.416,-1.233,1518,1518
1.342,0.191,0.309,0.000,9.800,0.927,0.000,0.000,7.416,0.000,0.000,-1.192,-0.044,-0.000,0.927,7.416,-1.236,1518,1518
1.352,0.181,0.319,0.000,9.796,0.957,0.000,0.000,7.656,0.000,0.000,-1.070,-0.046,0.000,0.957,7.656,-1.116,1516,1516
1.362,0.181,0.319,0.000,9.792,0.957,0.000,0.000,7.656,0.000,0.000,-1.068,-0.048,0.000,0.957,7.656,-1.116,1516,1516
1.373,0.181,0.319,0.000,9.789,0.957,0.000,0.000,7.656,0.000,0.000,-1.067,-0.050,0.000,0.957,7.656,-1.117,1516,1516
1.383,0.181,0.319,0.000,9.787,0.957,0.000,0.000,7.656,0.000,0.000,-1.065,-0.053,0.000,0.957,7.656,-1.118,1516,1516
1.393,0.181,0.319,0.000,9.785,0.957,0.000,0.000,7.656,0.000,0.000,-1.064,-0.055,0.000,0.957,7.656,-1.119,1516,1516
1.403,0.181,0.319,0.000,9.783,0.957,0.000,0.000,7.656,0.000,0.000,-1.064,-0.057,0.000,0.957,7.656,-1.121,1516,1516
1.413,0.181,0.319,0.000,9.782,0.957,0.000,0.000,7.656,0.000,0.000,-1.063,-0.059,0.000,0.957,7.656,-1.122,1516,1516
1.422,0.181,0.319,0.000,9.781,0.957,0.000,0.000,7.656,0.000,0.000,-1.063,-0.061,0.000,0.957,7.656,-1.124,1516,1516
1.433,0.181,0.319,0.000,9.780,0.957,0.000,0.000,7.656,0.000,0.000,-1.062,-0.063,0.000,0.957,7.656,-1.125,1516,1516
1.442,0.181,0.319,0.000,9.780,0.957,0.000,0.000,7.656,0.000,0.000,-1.062,-0.065,0.000,0.957,7.656,-1.127,1516,1516
1.452,0.181,0.319,0.000,9.779,0.957,0.000,0.000,7.656,0.000,0.000,-1.062,-0.067,0.000,0.957,7.656,-1.129,1516,1516
1.463,0.181,0.319,0.000,9.779,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.070,0.000,0.957,7.656,-1.131,1516,1516
1.472,0.181,0.319,0.000,9.779,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.072,0.000,0.957,7.656,-1.133,1516,1516
1.482,0.181,0.319,0.000,9.778,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.074,0.000,0.957,7.656,-1.135,1517,1517
1.493,0.181,0.319,0.000,9.778,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.076,0.000,0.957,7.656,-1.137,1517,1517
1.502,0.181,0.319,0.000,9.778,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.078,0.000,0.957,7.656,-1.139,1517,1517
1.512,0.181,0.319,0.000,9.778,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.080,0.000,0.957,7.656,-1.141,1517,1517
1.522,0.181,0.319,0.000,9.778,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.082,0.000,0.957,7.656,-1.143,1517,1517
1.533,0.181,0.319,0.000,9.778,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.084,0.000,0.957,7.656,-1.145,1517,1517
1.542,0.181,0.319,0.000,9.777,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.087,0.000,0.957,7.656,-1.147,1517,1517
1.553,0.181,0.319,0.000,9.777,0.957,0.000,0.000,7.656,0.000,0.000,-1.061,-0.089,0.000,0.957,7.656,-1.149,1517,1517
