timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.021,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,-6.762,6.762,0.000,0.000,0.000,0.000,1497,1502
1.032,-6.762,6.762,14.162,0.000,11.717,25.879,1499,1499
1.042,-6.762,6.762,14.162,0.000,0.000,14.162,1501,1496
1.052,-6.762,6.762,14.162,0.000,0.000,14.163,1503,1493
1.062,-6.762,6.762,14.162,0.000,0.000,14.163,1505,1490
1.072,-6.762,6.762,14.162,0.001,0.000,14.163,1507,1487
1.082,-6.762,6.762,14.162,0.001,0.000,14.163,1509,1484
1.092,-6.762,6.762,14.162,0.001,0.000,14.163,1511,1481
1.102,-6.762,6.762,14.162,0.001,0.000,14.163,1513,1478
1.112,-6.762,6.762,14.162,0.001,0.000,14.163,1515,1475
1.122,-6.762,6.762,14.162,0.001,0.000,14.163,1517,1472
1.132,-6.914,6.914,14.480,0.001,0.265,14.746,1519,1469
1.142,-6.914,6.914,14.480,0.001,0.000,14.481,1521,1466
1.152,-6.914,6.914,14.480,0.002,0.000,14.481,1523,1463
1.162,-6.914,6.914,14.480,0.002,0.000,14.482,1525,1460
1.172,-6.914,6.914,14.480,0.002,0.000,14.482,1527,1457
1.182,-6.914,6.914,14.480,0.002,0.000,14.482,1529,1456
1.192,-6.914,6.914,14.480,0.002,0.000,14.482,1531,1456
1.202,-6.914,6.914,14.480,0.002,0.000,14.482,1533,1456
1.212,-6.914,6.914,14.480,0.002,0.000,14.482,1535,1456
1.222,-6.914,6.914,14.480,0.002,0.000,14.482,1537,1456
1.232,-6.914,6.914,14.480,0.003,0.000,14.482,1539,1456
1.242,-6.914,6.914,14.480,0.003,0.000,14.482,1541,1456
1.252,-6.914,6.914,14.480,0.003,0.000,14.483,1543,1456
1.262,-6.914,6.914,14.480,0.003,0.000,14.483,1544,1456
1.272,-6.914,6.914,14.480,0.003,0.000,14.483,1544,1456
1.282,-6.914,6.914,14.480,0.003,0.000,14.483,1544,1456
1.292,-6.914,6.914,14.480,0.003,0.000,14.483,1544,1456
1.302,-6.914,6.914,14.480,0.003,0.000,14.483,1544,1456
1.312,-6.914,6.914,14.480,0.003,0.000,14.483,1544,1456
1.322,-6.914,6.914,14.480,0.004,0.000,14.483,1544,1456
1.332,-6.914,6.914,14.480,0.004,0.000,14.484,1544,1456
1.342,-6.914,6.914,14.480,0.004,0.000,14.484,1544,1456
1.352,-6.914,6.914,14.480,0.004,0.000,14.484,1544,1456
1.362,-6.914,6.914,14.480,0.004,0.000,14.484,1544,1456
1.372,-6.914,6.914,14.480,0.004,0.000,14.484,1544,1456
1.382,-10.312,10.312,21.597,0.004,5.901,27.502,1546,1453
1.392,-10.312,10.312,21.597,0.005,0.000,21.601,1548,1450
1.402,-10.312,10.312,21.597,0.005,0.000,21.602,1550,1449
1.412,-10.312,10.312,21.597,0.005,0.000,21.602,1551,1449
1.422,-10.312,10.312,21.597,0.005,0.000,21.602,1551,1449
1.432,-10.312,10.312,21.597,0.005,0.000,21.602,1551,1449
1.442,-10.312,10.312,21.597,0.005,0.000,21.602,1551,1449
1.452,-10.312,10.312,21.597,0.006,0.000,21.602,1551,1449
1.462,-10.312,10.312,21.597,0.006,0.000,21.603,1551,1449
1.472,-10.312,10.312,21.597,0.006,0.000,21.603,1551,1449
1.482,-10.312,10.312,21.597,0.006,0.000,21.603,1551,1449
1.492,-10.312,10.312,21.597,0.006,0.000,21.603,1551,1449
1.502,-10.312,10.312,21.597,0.007,0.000,21.603,1551,1449
1.512,-10.312,10.312,21.597,0.007,0.000,21.604,1551,1449
1.522,-10.312,10.312,21.597,0.007,0.000,21.604,1551,1449
1.532,-10.312,10.312,21.597,0.007,0.000,21.604,1551,1449
1.542,-10.312,10.312,21.597,0.007,0.000,21.604,1551,1449
1.552,-10.312,10.312,21.597,0.007,0.000,21.604,1551,1449
1.562,-10.312,10.312,21.597,0.008,0.000,21.604,1551,1449
1.572,-10.312,10.312,21.597,0.008,0.000,21.605,1551,1449
1.582,-10.312,10.312,21.597,0.008,0.000,21.605,1551,1449
1.592,-10.312,10.312,21.597,0.008,0.000,21.605,1551,1449
1.602,-10.312,10.312,21.597,0.008,0.000,21.605,1551,1449
1.612,-10.312,10.312,21.597,0.009,0.000,21.605,1551,1449
1.622,-10.312,10.312,21.597,0.009,0.000,21.606,1551,1449
1.632,-12.303,12.303,25.768,0.009,3.478,29.255,1553,1446
1.642,-12.303,12.303,25.768,0.009,0.000,25.777,1555,1445
1.652,-12.303,12.303,25.768,0.009,0.000,25.777,1555,1445
1.662,-12.303,12.303,25.768,0.010,0.000,25.778,1555,1445
1.672,-12.303,12.303,25.768,0.010,0.000,25.778,1555,1445
1.682,-12.303,12.303,25.768,0.010,0.000,25.778,1555,1445
1.692,-12.303,12.303,25.768,0.010,0.000,25.778,1555,1445
1.702,-12.303,12.303,25.768,0.010,0.000,25.778,1555,1445
1.711,-12.303,12.303,25.768,0.011,0.000,25.779,1555,1445
1.722,-12.303,12.303,25.768,0.011,0.000,25.779,1555,1445
1.732,-12.303,12.303,25.768,0.011,0.000,25.779,1555,1445
1.742,-12.303,12.303,25.768,0.011,0.000,25.779,1555,1445
1.752,-12.303,12.303,25.768,0.011,0.000,25.780,1555,1445
1.762,-12.303,12.303,25.768,0.012,0.000,25.780,1555,1445
1.772,-12.303,12.303,25.768,0.012,0.000,25.780,1555,1445
1.782,-12.303,12.303,25.768,0.012,0.000,25.780,1555,1445
1.792,-12.303,12.303,25.768,0.012,0.000,25.780,1555,1445
1.802,-12.303,12.303,25.768,0.013,0.000,25.781,1555,1445
1.812,-12.303,12.303,25.768,0.013,0.000,25.781,1555,1445
1.822,-12.303,12.303,25.768,0.013,0.000,25.781,1555,1445
1.832,-12.303,12.303,25.768,0.013,0.000,25.781,1555,1445
1.842,-12.303,12.303,25.768,0.013,0.000,25.782,1555,1445
1.852,-12.303,12.303,25.768,0.014,0.000,25.782,1555,1445
1.862,-12.303,12.303,25.768,0.014,0.000,25.782,1555,1445
1.872,-12.303,12.303,25.768,0.014,0.000,25.782,1555,1445
1.882,-8.214,8.214,17.203,0.014,-7.124,10.093,1552,1447
1.892,-8.214,8.214,17.203,0.014,0.000,17.217,1549,1449
1.902,-8.214,8.214,17.203,0.014,0.000,17.217,1547,1451
1.912,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.922,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.932,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.942,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.952,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.962,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.972,-8.214,8.214,17.203,0.015,0.000,17.218,1547,1453
1.982,-8.214,8.214,17.203,0.016,0.000,17.219,1547,1453
1.992,-8.214,8.214,17.203,0.016,0.000,17.219,1547,1453
2.002,-8.214,8.214,17.203,0.016,0.000,17.219,1547,1453
2.012,-8.214,8.214,17.203,0.016,0.000,17.219,1547,1453
2.021,-8.214,8.214,17.203,0.016,0.000,17.219,1547,1453
2.032,-8.214,8.214,17.203,0.016,0.000,17.219,1547,1453
2.042,-8.214,8.214,17.203,0.017,0.000,17.219,1547,1453
2.052,-8.214,8.214,17.203,0.017,0.000,17.220,1547,1453
2.062,-8.214,8.214,17.203,0.017,0.000,17.220,1547,1453
2.072,-8.214,8.214,17.203,0.017,0.000,17.220,1547,1453
2.082,-8.214,8.214,17.203,0.017,0.000,17.220,1547,1453
2.092,-8.214,8.214,17.203,0.017,0.000,17.220,1547,1453
2.102,-8.214,8.214,17.203,0.017,0.000,17.220,1547,1453
2.112,-8.214,8.214,17.203,0.018,0.000,17.220,1547,1453
2.122,-8.214,8.214,17.203,0.018,0.000,17.221,1547,1453
2.132,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.142,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.152,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.162,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.172,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.182,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.192,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.202,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
2.212,-2.321,2.321,0.000,0.000,0.000,0.000,1547,1453
