timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.023,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,0.277,0.223,0.000,0.046,0.669,0.000,0.000,5.352,0.000,0.000,2.653,0.000,0.000,0.669,5.352,2.653,1502,1502
1.033,0.277,0.223,0.000,0.079,0.669,0.000,0.000,5.352,0.000,0.000,2.637,0.005,-0.000,0.669,5.352,2.642,1504,1504
1.043,0.277,0.223,0.000,0.101,0.669,0.000,0.000,5.352,0.000,0.000,2.625,0.011,-0.000,0.669,5.352,2.636,1506,1506
1.053,0.277,0.223,0.000,0.117,0.669,0.000,0.000,5.352,0.000,0.000,2.617,0.016,-0.000,0.669,5.352,2.633,1508,1508
1.063,0.277,0.223,0.000,0.128,0.669,0.000,0.000,5.352,0.000,0.000,2.612,0.021,-0.000,0.669,5.352,2.633,1510,1510
1.073,0.277,0.223,0.000,0.136,0.669,0.000,0.000,5.352,0.000,0.000,2.608,0.026,-0.000,0.669,5.352,2.634,1512,1512
1.083,0.277,0.223,0.000,0.141,0.669,0.000,0.000,5.352,0.000,0.000,2.605,0.032,-0.000,0.669,5.352,2.637,1514,1514
1.093,0.277,0.223,0.000,0.145,0.669,0.000,0.000,5.352,0.000,0.000,2.603,0.037,-0.000,0.669,5.352,2.640,1516,1516
1.103,0.277,0.223,0.000,0.148,0.669,0.000,0.000,5.352,0.000,0.000,2.602,0.042,-0.000,0.669,5.352,2.644,1518,1518
1.113,0.277,0.223,0.000,0.150,0.669,0.000,0.000,5.352,0.000,0.000,2.601,0.047,-0.000,0.669,5.352,2.648,1520,1520
1.123,0.277,0.223,0.000,0.151,0.669,0.000,0.000,5.352,0.000,0.000,2.600,0.052,-0.000,0.669,5.352,2.653,1522,1522
1.133,0.277,0.223,0.000,0.152,0.669,0.000,0.000,5.352,0.000,0.000,2.600,0.058,-0.000,0.669,5.352,2.658,1524,1524
1.143,0.277,0.223,0.000,0.153,0.669,0.000,0.000,5.352,0.000,0.000,2.600,0.063,-0.000,0.669,5.352,2.662,1526,1526
1.153,0.277,0.223,0.000,0.153,0.669,0.000,0.000,5.352,0.000,0.000,2.599,0.068,-0.000,0.669,5.352,2.667,1528,1528
1.163,0.277,0.223,0.000,0.153,0.669,0.000,0.000,5.352,0.000,0.000,2.599,0.073,-0.000,0.669,5.352,2.672,1530,1530
1.173,0.277,0.223,0.000,0.154,0.669,0.000,0.000,5.352,0.000,0.000,2.599,0.078,-0.000,0.669,5.352,2.678,1532,1532
1.183,0.277,0.223,0.000,0.154,0.669,0.000,0.000,5.352,0.000,0.000,2.599,0.084,-0.000,0.669,5.352,2.683,1534,1534
1.193,0.277,0.223,0.000,0.148,0.669,0.000,0.000,5.352,0.000,0.000,2.602,0.089,0.000,0.669,5.352,2.691,1536,1536
1.203,0.277,0.223,0.000,0.144,0.669,0.000,0.000,5.352,0.000,0.000,2.604,0.094,0.000,0.669,5.352,2.698,1538,1538
