timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.020,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,0.275,0.225,-0.002,0.032,0.675,0.000,0.000,5.416,0.000,0.000,2.692,0.000,0.000,0.675,5.416,2.692,1502,1502
1.031,0.275,0.225,-0.004,0.054,0.675,0.000,0.000,5.429,0.000,0.000,2.688,0.000,-0.000,0.675,5.429,2.688,1504,1504
1.041,0.275,0.225,-0.005,0.069,0.675,0.000,0.000,5.439,0.000,0.000,2.685,0.000,-0.000,0.675,5.439,2.685,1506,1506
1.051,0.275,0.225,-0.006,0.080,0.675,0.000,0.000,5.447,0.000,0.000,2.684,0.000,-0.000,0.675,5.447,2.684,1508,1508
1.061,0.275,0.225,-0.007,0.087,0.675,0.000,0.000,5.454,0.000,0.000,2.683,0.000,-0.000,0.675,5.454,2.683,1510,1510
1.071,0.275,0.225,-0.007,0.093,0.675,0.000,0.000,5.459,0.000,0.000,2.683,0.000,-0.000,0.675,5.459,2.683,1512,1512
1.081,0.275,0.225,-0.008,0.096,0.675,0.000,0.000,5.463,0.000,0.000,2.683,0.000,0.000,0.675,5.463,2.683,1514,1514
1.091,0.275,0.225,-0.008,0.099,0.675,0.000,0.000,5.467,0.000,0.000,2.684,0.000,0.000,0.675,5.467,2.684,1516,1516
1.101,0.275,0.225,-0.009,0.101,0.675,0.000,0.000,5.469,0.000,0.000,2.684,0.000,0.000,0.675,5.469,2.684,1518,1518
1.111,0.275,0.225,-0.009,0.102,0.675,0.000,0.000,5.471,0.000,0.000,2.685,0.000,0.000,0.675,5.471,2.685,1520,1520
1.121,0.275,0.225,-0.009,0.103,0.675,0.000,0.000,5.473,0.000,0.000,2.685,0.000,0.000,0.675,5.473,2.685,1522,1522
1.131,0.275,0.225,-0.009,0.104,0.675,0.000,0.000,5.475,0.000,0.000,2.685,0.000,0.000,0.675,5.475,2.685,1524,1524
1.141,0.275,0.225,-0.009,0.104,0.675,0.000,0.000,5.476,0.000,0.000,2.686,0.000,0.000,0.675,5.476,2.686,1526,1526
1.151,0.275,0.225,-0.010,0.104,0.675,0.000,0.000,5.476,0.000,0.000,2.686,0.000,0.000,0.675,5.476,2.686,1528,1528
1.161,0.275,0.225,-0.010,0.105,0.675,0.000,0.000,5.477,0.000,0.000,2.686,0.000,0.000,0.675,5.477,2.686,1530,1530
1.171,0.275,0.225,-0.010,0.108,0.675,0.000,0.000,5.478,0.000,0.000,2.685,0.000,-0.000,0.675,5.478,2.685,1532,1532
