timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.052,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.052,-11.995,11.995,0.000,0.000,0.000,0.000,1495,1505
1.062,-11.995,11.995,4.187,0.002,103.839,108.028,1500,1500
1.072,-11.995,11.995,4.187,0.004,0.000,4.191,1505,1495
1.082,-11.995,11.995,4.187,0.006,0.000,4.193,1510,1490
1.092,-11.995,11.995,4.187,0.008,0.000,4.195,1515,1485
1.102,-11.995,11.995,4.187,0.010,0.000,4.197,1520,1480
1.112,-11.995,11.995,4.187,0.013,0.000,4.200,1525,1475
1.122,-11.995,11.995,4.187,0.015,0.000,4.202,1530,1470
1.132,-11.995,11.995,4.187,0.017,0.000,4.204,1534,1466
1.142,-11.995,11.995,4.187,0.019,0.000,4.206,1534,1466
1.152,-11.995,11.995,4.187,0.021,0.000,4.208,1534,1466
1.162,-11.995,11.995,4.187,0.023,0.000,4.210,1534,1466
1.172,-11.995,11.995,4.187,0.025,0.000,4.212,1534,1466
1.182,-11.995,11.995,4.187,0.027,0.000,4.214,1534,1466
1.192,-11.995,11.995,4.187,0.029,0.000,4.216,1534,1466
1.202,-11.995,11.995,4.187,0.031,0.000,4.218,1534,1466
1.212,-11.995,11.995,4.187,0.034,0.000,4.220,1534,1466
1.222,-11.995,11.995,4.187,0.036,0.000,4.223,1534,1466
1.232,-11.995,11.995,4.187,0.038,0.000,4.225,1534,1466
1.242,-11.963,11.963,4.176,0.040,-0.281,3.934,1533,1467
1.252,-11.963,11.963,4.176,0.042,0.000,4.218,1534,1466
1.262,-11.963,11.963,4.176,0.044,0.000,4.220,1534,1466
1.272,-11.963,11.963,4.176,0.046,0.000,4.222,1534,1466
1.282,-11.963,11.963,4.176,0.048,0.000,4.224,1534,1466
1.292,-11.963,11.963,4.176,0.050,0.000,4.226,1534,1466
1.302,-11.963,11.963,4.176,0.052,0.000,4.228,1534,1466
1.312,-11.963,11.963,4.176,0.054,0.000,4.230,1534,1466
1.322,-11.963,11.963,4.176,0.056,0.000,4.232,1534,1466
1.332,-11.963,11.963,4.176,0.059,0.000,4.234,1534,1466
1.342,-11.963,11.963,4.176,0.061,0.000,4.236,1534,1466
1.352,-11.963,11.963,4.176,0.063,0.000,4.238,1534,1466
1.362,-11.963,11.963,4.176,0.065,0.000,4.241,1534,1466
1.372,-11.963,11.963,4.176,0.067,0.000,4.243,1534,1466
1.382,-11.963,11.963,4.176,0.069,0.000,4.245,1534,1466
1.392,-11.963,11.963,4.176,0.071,0.000,4.247,1534,1466
1.402,-11.963,11.963,4.176,0.073,0.000,4.249,1534,1466
1.412,-11.963,11.963,4.176,0.075,0.000,4.251,1534,1466
1.422,-11.963,11.963,4.176,0.077,0.000,4.253,1534,1466
1.432,-11.963,11.963,4.176,0.079,0.000,4.255,1534,1466
1.442,-11.963,11.963,4.176,0.082,0.000,4.257,1534,1466
