timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.022,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,-11.176,11.176,0.000,0.000,0.000,0.000,1500,1500
1.033,-11.176,11.176,9.753,0.059,774.457,400.000,1505,1495
1.043,-11.176,11.176,9.753,0.117,0.000,9.870,1500,1500
1.053,-11.176,11.176,9.753,0.176,0.000,9.929,1500,1500
1.063,-11.176,11.176,9.753,0.235,0.000,9.987,1500,1500
1.073,-11.176,11.176,9.753,0.293,0.000,10.046,1505,1495
1.083,-11.120,11.120,9.704,0.351,-3.918,6.137,1500,1500
1.093,-11.120,11.120,9.704,0.410,0.000,10.113,1505,1495
1.103,-11.120,11.120,9.704,0.468,0.000,10.172,1510,1490
1.113,-11.120,11.120,9.704,0.526,0.000,10.230,1515,1485
1.123,-11.120,11.120,9.704,0.584,0.000,10.288,1520,1480
1.133,-11.120,11.120,9.704,0.642,0.000,10.346,1525,1475
1.143,-11.120,11.120,9.704,0.701,0.000,10.404,1530,1470
1.153,-11.120,11.120,9.704,0.759,0.000,10.463,1535,1465
1.163,-11.120,11.120,9.704,0.817,0.000,10.521,1540,1460
1.173,-11.120,11.120,9.704,0.875,0.000,10.579,1540,1460
1.183,-11.120,11.120,9.704,0.933,0.000,10.637,1540,1460
1.193,-11.120,11.120,9.704,0.992,0.000,10.696,1540,1460
1.203,-11.120,11.120,9.704,1.050,0.000,10.754,1540,1460
1.213,-11.120,11.120,9.704,1.108,0.000,10.812,1540,1460
1.223,-11.120,11.120,9.704,1.166,0.000,10.870,1540,1460
1.233,-11.120,11.120,9.704,1.225,0.000,10.928,1540,1460
1.243,-11.120,11.120,9.704,1.283,0.000,10.987,1540,1460
1.253,-11.120,11.120,9.704,1.341,0.000,11.045,1541,1459
1.263,-11.120,11.120,9.704,1.399,0.000,11.103,1541,1459
1.273,-11.120,11.120,9.704,1.457,0.000,11.161,1541,1459
1.283,-11.120,11.120,9.704,1.516,0.000,11.219,1541,1459
1.293,-11.120,11.120,9.704,1.574,0.000,11.278,1541,1459
1.303,-11.120,11.120,9.704,1.632,0.000,11.336,1541,1459
1.313,-11.120,11.120,9.704,1.690,0.000,11.394,1541,1459
1.323,-11.120,11.120,9.704,1.749,0.000,11.452,1541,1459
1.333,-10.949,10.949,9.555,1.806,-11.931,-0.570,1536,1464
1.343,-10.949,10.949,9.555,1.863,0.000,11.418,1541,1459
1.353,-10.949,10.949,9.555,1.921,0.000,11.475,1541,1459
1.363,-10.949,10.949,9.555,1.978,0.000,11.533,1541,1459
1.373,-10.949,10.949,9.555,2.035,0.000,11.590,1541,1459
1.383,-10.949,10.949,9.555,2.093,0.000,11.647,1541,1459
1.393,-10.949,10.949,9.555,2.150,0.000,11.705,1541,1459
1.403,-10.949,10.949,9.555,2.207,0.000,11.762,1541,1459
1.413,-10.949,10.949,9.555,2.265,0.000,11.819,1541,1459
1.423,-10.949,10.949,9.555,2.322,0.000,11.877,1541,1459
1.433,-10.949,10.949,9.555,2.379,0.000,11.934,1541,1459
1.443,-10.949,10.949,9.555,2.437,0.000,11.991,1541,1459
1.453,-10.949,10.949,9.555,2.494,0.000,12.049,1542,1458
1.463,-10.949,10.949,9.555,2.551,0.000,12.106,1542,1458
1.473,-10.949,10.949,9.555,2.609,0.000,12.163,1542,1458
1.483,-10.949,10.949,9.555,2.666,0.000,12.221,1542,1458
1.493,-10.949,10.949,9.555,2.723,0.000,12.278,1542,1458
1.503,-10.949,10.949,9.555,2.780,0.000,12.335,1542,1458
1.513,-10.949,10.949,9.555,2.838,0.000,12.393,1542,1458
