timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.047,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.048,0.046,0.154,0.000,1.973,0.462,0.000,0.000,3.696,0.000,0.000,0.861,0.000,0.000,0.462,3.696,0.862,1497,1497
1.058,0.046,0.154,0.000,3.552,0.462,0.000,0.000,3.696,0.000,0.000,0.072,0.000,-0.000,0.462,3.696,0.072,1494,1494
1.068,0.046,0.154,0.000,4.814,0.462,0.000,0.000,3.696,0.000,0.000,-0.559,-0.001,-0.000,0.462,3.696,-0.560,1496,1496
1.078,0.046,0.154,0.000,5.825,0.462,0.000,0.000,3.696,0.000,0.000,-1.064,-0.003,-0.000,0.462,3.696,-1.067,1498,1498
1.088,0.046,0.154,0.000,6.633,0.462,0.000,0.000,3.696,0.000,0.000,-1.468,-0.006,-0.000,0.462,3.696,-1.474,1500,1500
1.098,0.046,0.154,0.000,7.279,0.462,0.000,0.000,3.696,0.000,0.000,-1.792,-0.010,-0.000,0.462,3.696,-1.801,1502,1502
1.108,0.046,0.154,0.000,7.797,0.462,0.000,0.000,3.696,0.000,0.000,-2.050,-0.014,-0.000,0.462,3.696,-2.064,1504,1504
1.118,0.046,0.154,0.000,8.210,0.462,0.000,0.000,3.696,0.000,0.000,-2.257,-0.018,-0.000,0.462,3.696,-2.275,1506,1506
1.128,0.046,0.154,0.000,8.541,0.462,0.000,0.000,3.696,0.000,0.000,-2.423,-0.023,-0.000,0.462,3.696,-2.446,1508,1508
1.138,0.046,0.154,0.000,8.806,0.462,0.000,0.000,3.696,0.000,0.000,-2.555,-0.028,-0.000,0.462,3.696,-2.583,1510,1510
1.148,0.046,0.154,0.000,9.018,0.462,0.000,0.000,3.696,0.000,0.000,-2.661,-0.033,-0.000,0.462,3.696,-2.694,1512,1512
1.158,0.046,0.154,0.000,9.188,0.462,0.000,0.000,3.696,0.000,0.000,-2.746,-0.039,-0.000,0.462,3.696,-2.785,1514,1514
1.168,0.046,0.154,0.000,9.323,0.462,0.000,0.000,3.696,0.000,0.000,-2.814,-0.045,-0.000,0.462,3.696,-2.858,1516,1516
1.178,0.046,0.154,0.000,9.432,0.462,0.000,0.000,3.696,0.000,0.000,-2.868,-0.050,-0.000,0.462,3.696,-2.918,1518,1518
1.188,0.046,0.154,0.000,9.518,0.462,0.000,0.000,3.696,0.000,0.000,-2.911,-0.056,-0.000,0.462,3.696,-2.967,1520,1520
1.198,0.046,0.154,0.000,9.588,0.462,0.000,0.000,3.696,0.000,0.000,-2.946,-0.062,-0.000,0.462,3.696,-3.008,1522,1522
1.208,0.046,0.154,0.000,9.643,0.462,0.000,0.000,3.696,0.000,0.000,-2.974,-0.068,-0.000,0.462,3.696,-3.042,1524,1524
