timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.020,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.020,-6.665,6.665,34.898,0.000,35694.481,400.000,1100,1100
1.030,-6.665,6.665,34.898,0.002,0.000,34.901,1465,1465
1.040,-6.665,6.665,34.898,0.005,0.000,34.903,1465,1465
1.050,-6.665,6.665,34.898,0.007,0.000,34.905,1465,1465
1.060,-6.665,6.665,34.898,0.009,0.000,34.908,1465,1465
1.070,-6.665,6.665,34.898,0.012,0.000,34.910,1465,1465
1.080,-6.665,6.665,34.898,0.014,0.000,34.912,1465,1465
1.090,-6.665,6.665,34.898,0.016,0.000,34.915,1465,1465
1.100,-6.665,6.665,34.898,0.019,0.000,34.917,1465,1465
1.110,-6.665,6.665,34.898,0.021,0.000,34.919,1465,1465
1.120,-6.665,6.665,34.898,0.023,0.000,34.922,1465,1465
1.130,-6.665,6.665,34.898,0.026,0.000,34.924,1465,1465
1.140,-6.665,6.665,34.898,0.028,0.000,34.926,1465,1465
1.150,-6.665,6.665,34.898,0.030,0.000,34.929,1465,1465
1.160,-6.665,6.665,34.898,0.033,0.000,34.931,1465,1465
1.170,-6.665,6.665,34.898,0.035,0.000,34.933,1465,1465
1.180,-6.638,6.638,34.754,0.037,-4.801,29.990,1470,1470
1.190,-6.638,6.638,34.754,0.040,0.000,34.794,1465,1465
1.200,-6.638,6.638,34.754,0.042,0.000,34.796,1465,1465
1.210,-6.638,6.638,34.754,0.044,0.000,34.799,1465,1465
1.220,-6.638,6.638,34.754,0.047,0.000,34.801,1465,1465
1.230,-6.638,6.638,34.754,0.049,0.000,34.803,1465,1465
1.240,-6.638,6.638,34.754,0.051,0.000,34.806,1465,1465
1.250,-6.638,6.638,34.754,0.054,0.000,34.808,1465,1465
1.260,-6.638,6.638,34.754,0.056,0.000,34.810,1465,1465
1.270,-6.638,6.638,34.754,0.058,0.000,34.812,1465,1465
1.280,-6.638,6.638,34.754,0.060,0.000,34.815,1465,1465
1.290,-6.638,6.638,34.754,0.063,0.000,34.817,1465,1465
