timestamp,pitch_deg,pitch_error_deg,pitch_p,pitch_i,pitch_d,pitch_output,altitude,altitude_error,altitude_p,altitude_i,altitude_d,altitude_output,motor3_pwm,motor4_pwm
1.794,-16.921,16.921,35.438,0.023,0.000,35.461,0.118,0.082,67.240,0.062,0.000,67.302,1497,1367
1.804,-16.921,16.921,35.438,0.023,0.000,35.461,0.118,0.082,67.240,0.063,0.000,67.303,1497,1367
1.814,-16.921,16.921,35.438,0.023,0.000,35.462,0.118,0.082,67.240,0.064,0.000,67.304,1497,1367
1.824,-16.921,16.921,35.438,0.024,0.000,35.462,0.118,0.082,67.240,0.065,0.000,67.305,1497,1367
1.834,-16.921,16.921,35.438,0.024,0.000,35.462,0.118,0.082,67.240,0.066,0.000,67.306,1497,1367
1.844,-16.921,16.921,35.438,0.024,0.000,35.462,0.118,0.082,67.240,0.066,0.000,67.306,1497,1367
1.854,-16.921,16.921,35.438,0.024,0.000,35.463,0.118,0.082,67.240,0.067,0.000,67.307,1497,1367
1.864,-16.921,16.921,35.438,0.025,0.000,35.463,0.118,0.082,67.240,0.068,0.000,67.308,1497,1367
1.874,-16.921,16.921,35.438,0.025,0.000,35.463,0.118,0.082,67.240,0.069,0.000,67.309,1497,1367
1.884,-16.861,16.861,35.313,0.025,-0.104,35.235,0.118,0.082,67.240,0.070,0.000,67.310,1497,1367
1.894,-16.861,16.861,35.313,0.026,0.000,35.339,0.117,0.083,68.060,0.070,0.500,68.630,1496,1366
1.904,-16.861,16.861,35.313,0.026,0.000,35.339,0.117,0.083,68.060,0.071,0.000,68.131,1496,1366
1.914,-16.861,16.861,35.313,0.026,0.000,35.340,0.117,0.083,68.060,0.072,0.000,68.132,1496,1366
1.924,-16.861,16.861,35.313,0.027,0.000,35.340,0.117,0.083,68.060,0.073,0.000,68.133,1496,1366
1.934,-16.861,16.861,35.313,0.027,0.000,35.340,0.117,0.083,68.060,0.074,0.000,68.134,1496,1366
1.944,-16.861,16.861,35.313,0.027,0.000,35.341,0.117,0.083,68.060,0.075,0.000,68.135,1496,1366
1.954,-16.861,16.861,35.313,0.027,0.000,35.341,0.117,0.083,68.060,0.075,0.000,68.135,1496,1366
1.964,-16.861,16.861,35.313,0.028,0.000,35.341,0.117,0.083,68.060,0.076,0.000,68.136,1496,1366
1.974,-16.861,16.861,35.313,0.028,0.000,35.341,0.117,0.083,68.060,0.077,0.000,68.137,1496,1366
1.984,-16.861,16.861,35.313,0.028,0.000,35.342,0.117,0.083,68.060,0.078,0.000,68.138,1496,1366
1.994,-16.861,16.861,35.313,0.029,0.000,35.342,0.117,0.083,68.060,0.079,0.000,68.139,1496,1366
2.004,-16.861,16.861,35.313,0.029,0.000,35.342,0.117,0.083,68.060,0.080,0.000,68.140,1496,1366
2.014,-16.861,16.861,35.313,0.029,0.000,35.343,0.117,0.083,68.060,0.080,0.000,68.140,1496,1366
2.024,-16.861,16.861,35.313,0.030,0.000,35.343,0.117,0.083,68.060,0.081,0.000,68.141,1496,1366
2.034,-16.861,16.861,35.313,0.030,0.000,35.343,0.117,0.083,68.060,0.082,0.000,68.142,1496,1366
2.044,-16.861,16.861,35.313,0.030,0.000,35.343,0.117,0.083,68.060,0.083,0.000,68.143,1496,1366
2.054,-16.861,16.861,35.313,0.030,0.000,35.344,0.117,0.083,68.060,0.084,0.000,68.144,1496,1366
2.064,-16.861,16.861,35.313,0.031,0.000,35.344,0.117,0.083,68.060,0.085,0.000,68.145,1496,1366
2.074,-16.861,16.861,35.313,0.031,0.000,35.344,0.117,0.083,68.060,0.085,0.000,68.145,1496,1366
2.084,-16.861,16.861,35.313,0.031,0.000,35.345,0.117,0.083,68.060,0.086,0.000,68.146,1496,1366
2.094,-16.861,16.861,35.313,0.032,0.000,35.345,0.117,0.083,68.060,0.087,0.000,68.147,1496,1366
2.104,-16.861,16.861,35.313,0.032,0.000,35.345,0.117,0.083,68.060,0.088,0.000,68.148,1496,1366
2.114,-16.861,16.861,35.313,0.032,0.000,35.346,0.117,0.083,68.060,0.089,0.000,68.149,1496,1366
2.124,-16.861,16.861,35.313,0.032,0.000,35.346,0.117,0.083,68.060,0.090,0.000,68.150,1496,1366
2.134,-16.831,16.831,35.250,0.033,-0.052,35.231,0.117,0.083,68.060,0.090,0.000,68.150,1496,1366
2.144,-16.831,16.831,35.250,0.033,0.000,35.284,0.121,0.079,64.780,0.091,-2.001,62.871,1498,1368
2.154,-16.831,16.831,35.250,0.033,0.000,35.284,0.121,0.079,64.780,0.092,0.000,64.872,1500,1370
2.164,-16.831,16.831,35.250,0.034,0.000,35.284,0.121,0.079,64.780,0.093,0.000,64.873,1500,1370
2.174,-16.831,16.831,35.250,0.034,0.000,35.284,0.121,0.079,64.780,0.094,0.000,64.874,1500,1370
2.184,-16.831,16.831,35.250,0.034,0.000,35.285,0.121,0.079,64.780,0.094,0.000,64.874,1500,1370
2.194,-16.831,16.831,35.250,0.035,0.000,35.285,0.121,0.079,64.780,0.095,0.000,64.875,1500,1370
2.204,-16.831,16.831,35.250,0.035,0.000,35.285,0.121,0.079,64.780,0.096,0.000,64.876,1500,1370
2.214,-16.831,16.831,35.250,0.035,0.000,35.286,0.121,0.079,64.780,0.097,0.000,64.877,1500,1370
2.224,-16.831,16.831,35.250,0.035,0.000,35.286,0.121,0.079,64.780,0.097,0.000,64.877,1500,1370
2.234,-16.831,16.831,35.250,0.036,0.000,35.286,0.121,0.079,64.780,0.098,0.000,64.878,1500,1370
2.244,-16.831,16.831,35.250,0.036,0.000,35.286,0.121,0.079,64.780,0.099,0.000,64.879,1500,1370
2.254,-16.831,16.831,35.250,0.036,0.000,35.287,0.121,0.079,64.780,0.100,0.000,64.880,1500,1370
2.264,-16.831,16.831,35.250,0.037,0.000,35.287,0.121,0.079,64.780,0.101,0.000,64.881,1500,1370
2.274,-16.831,16.831,35.250,0.037,0.000,35.287,0.121,0.079,64.780,0.101,0.000,64.881,1500,1370
2.284,-16.831,16.831,35.250,0.037,0.000,35.288,0.121,0.079,64.780,0.102,0.000,64.882,1500,1370
2.294,-16.831,16.831,35.250,0.037,0.000,35.288,0.121,0.079,64.780,0.103,0.000,64.883,1500,1370
2.304,-16.831,16.831,35.250,0.038,0.000,35.288,0.121,0.079,64.780,0.104,0.000,64.884,1500,1370
2.314,-16.831,16.831,35.250,0.038,0.000,35.289,0.121,0.079,64.780,0.105,0.000,64.885,1500,1370
2.324,-16.831,16.831,35.250,0.038,0.000,35.289,0.121,0.079,64.780,0.105,0.000,64.885,1500,1370
2.334,-16.831,16.831,35.250,0.039,0.000,35.289,0.121,0.079,64.780,0.106,0.000,64.886,1500,1370
2.344,-16.831,16.831,35.250,0.039,0.000,35.289,0.121,0.079,64.780,0.107,0.000,64.887,1500,1370
2.354,-16.831,16.831,35.250,0.039,0.000,35.290,0.121,0.079,64.780,0.108,0.000,64.888,1500,1370
2.364,-16.831,16.831,35.250,0.039,0.000,35.290,0.121,0.079,64.780,0.109,0.000,64.889,1500,1370
2.374,-16.831,16.831,35.250,0.040,0.000,35.290,0.121,0.079,64.780,0.109,0.000,64.889,1500,1370
2.384,-16.859,16.859,35.309,0.040,0.049,35.398,0.121,0.079,64.780,0.110,0.000,64.890,1500,1370
2.394,-16.859,16.859,35.309,0.040,0.000,35.350,0.116,0.084,68.880,0.111,2.499,71.490,1497,1367
2.404,-16.859,16.859,35.309,0.041,0.000,35.350,0.116,0.084,68.880,0.112,0.000,68.992,1496,1366
2.414,-16.859,16.859,35.309,0.041,0.000,35.350,0.116,0.084,68.880,0.113,0.000,68.993,1496,1366
2.424,-16.859,16.859,35.309,0.041,0.000,35.351,0.116,0.084,68.880,0.113,0.000,68.993,1496,1366
2.434,-16.859,16.859,35.309,0.042,0.000,35.351,0.116,0.084,68.880,0.114,0.000,68.994,1496,1366
2.444,-16.859,16.859,35.309,0.042,0.000,35.351,0.116,0.084,68.880,0.115,0.000,68.995,1496,1366
2.454,-16.859,16.859,35.309,0.042,0.000,35.351,0.116,0.084,68.880,0.116,0.000,68.996,1496,1366
2.464,-16.859,16.859,35.309,0.042,0.000,35.352,0.116,0.084,68.880,0.117,0.000,68.997,1496,1366
2.474,-16.859,16.859,35.309,0.043,0.000,35.352,0.116,0.084,68.880,0.118,0.000,68.998,1496,1366
2.484,-16.859,16.859,35.309,0.043,0.000,35.352,0.116,0.084,68.880,0.119,0.000,68.999,1496,1366
2.494,-16.859,16.859,35.309,0.043,0.000,35.353,0.116,0.084,68.880,0.119,0.000,68.999,1496,1366
2.504,-16.859,16.859,35.309,0.044,0.000,35.353,0.116,0.084,68.880,0.120,0.000,69.000,1495,1365
2.514,-16.859,16.859,35.309,0.044,0.000,35.353,0.116,0.084,68.880,0.121,0.000,69.001,1495,1365
2.524,-16.859,16.859,35.309,0.044,0.000,35.354,0.116,0.084,68.880,0.122,0.000,69.002,1495,1365
2.534,-16.859,16.859,35.309,0.044,0.000,35.354,0.116,0.084,68.880,0.123,0.000,69.003,1495,1365
2.544,-16.859,16.859,35.309,0.045,0.000,35.354,0.116,0.084,68.880,0.124,0.000,69.004,1495,1365
2.554,-16.859,16.859,35.309,0.045,0.000,35.354,0.116,0.084,68.880,0.124,0.000,69.004,1495,1365
2.564,-16.859,16.859,35.309,0.045,0.000,35.355,0.116,0.084,68.880,0.125,0.000,69.005,1495,1365
2.574,-16.859,16.859,35.309,0.046,0.000,35.355,0.116,0.084,68.880,0.126,0.000,69.006,1495,1365
2.584,-16.859,16.859,35.309,0.046,0.000,35.355,0.116,0.084,68.880,0.127,0.000,69.007,1495,1365
2.594,-16.859,16.859,35.309,0.046,0.000,35.356,0.116,0.084,68.880,0.128,0.000,69.008,1495,1365
2.604,-16.859,16.859,35.309,0.047,0.000,35.356,0.116,0.084,68.880,0.129,0.000,69.009,1495,1365
2.614,-16.859,16.859,35.309,0.047,0.000,35.356,0.116,0.084,68.880,0.129,0.000,69.009,1495,1365
2.624,-16.859,16.859,35.309,0.047,0.000,35.356,0.116,0.084,68.880,0.130,0.000,69.010,1495,1365
2.634,-16.877,16.877,35.346,0.047,0.031,35.424,0.116,0.084,68.880,0.131,0.000,69.011,1495,1365
2.644,-16.877,16.877,35.346,0.048,0.000,35.394,0.119,0.081,66.420,0.132,-1.500,65.051,1497,1367
2.654,-16.877,16.877,35.346,0.048,0.000,35.394,0.119,0.081,66.420,0.133,0.000,66.553,1498,1368
2.664,-16.877,16.877,35.346,0.048,0.000,35.395,0.119,0.081,66.420,0.134,0.000,66.554,1498,1368
2.674,-16.877,16.877,35.346,0.049,0.000,35.395,0.119,0.081,66.420,0.134,0.000,66.554,1498,1368
2.684,-16.877,16.877,35.346,0.049,0.000,35.395,0.119,0.081,66.420,0.135,0.000,66.555,1498,1368
2.694,-16.877,16.877,35.346,0.049,0.000,35.395,0.119,0.081,66.420,0.136,0.000,66.556,1498,1368
2.704,-16.877,16.877,35.346,0.050,0.000,35.396,0.119,0.081,66.420,0.137,0.000,66.557,1498,1368
2.714,-16.877,16.877,35.346,0.050,0.000,35.396,0.119,0.081,66.420,0.138,0.000,66.558,1498,1368
2.724,-16.877,16.877,35.346,0.050,0.000,35.396,0.119,0.081,66.420,0.138,0.000,66.558,1498,1368
2.734,-16.877,16.877,35.346,0.050,0.000,35.397,0.119,0.081,66.420,0.139,0.000,66.559,1498,1368
2.744,-16.877,16.877,35.346,0.051,0.000,35.397,0.119,0.081,66.420,0.140,0.000,66.560,1498,1368
2.754,-16.877,16.877,35.346,0.051,0.000,35.397,0.119,0.081,66.420,0.141,0.000,66.561,1498,1368
2.764,-16.877,16.877,35.346,0.051,0.000,35.397,0.119,0.081,66.420,0.142,0.000,66.562,1498,1368
2.774,-16.877,16.877,35.346,0.052,0.000,35.398,0.119,0.081,66.420,0.142,0.000,66.562,1498,1368
2.784,-16.877,16.877,35.346,0.052,0.000,35.398,0.119,0.081,66.420,0.143,0.000,66.563,1498,1368
2.794,-16.877,16.877,35.346,0.052,0.000,35.398,0.119,0.081,66.420,0.144,0.000,66.564,1498,1368
2.804,-16.877,16.877,35.346,0.052,0.000,35.399,0.119,0.081,66.420,0.145,0.000,66.565,1498,1368
2.814,-16.877,16.877,35.346,0.053,0.000,35.399,0.119,0.081,66.420,0.146,0.000,66.566,1498,1368
2.824,-16.877,16.877,35.346,0.053,0.000,35.399,0.119,0.081,66.420,0.146,0.000,66.566,1498,1368
2.834,-16.877,16.877,35.346,0.053,0.000,35.400,0.119,0.081,66.420,0.147,0.000,66.567,1498,1368
2.844,-16.877,16.877,35.346,0.054,0.000,35.400,0.119,0.081,66.420,0.148,0.000,66.568,1498,1368
2.854,-16.877,16.877,35.346,0.054,0.000,35.400,0.119,0.081,66.420,0.149,0.000,66.569,1498,1368
2.864,-16.877,16.877,35.346,0.054,0.000,35.400,0.119,0.081,66.420,0.150,0.000,66.570,1498,1368
2.874,-16.877,16.877,35.346,0.055,0.000,35.401,0.119,0.081,66.420,0.151,0.000,66.571,1498,1368
2.884,-16.887,16.887,35.368,0.055,0.018,35.440,0.119,0.081,66.420,0.151,0.000,66.571,1498,1368
2.894,-16.887,16.887,35.368,0.055,0.000,35.423,0.123,0.077,63.140,0.152,-1.998,61.294,1500,1370
2.904,-16.887,16.887,35.368,0.055,0.000,35.423,0.123,0.077,63.140,0.153,0.000,63.293,1501,1371
2.914,-16.887,16.887,35.368,0.056,0.000,35.423,0.123,0.077,63.140,0.154,0.000,63.294,1501,1371
2.924,-16.887,16.887,35.368,0.056,0.000,35.423,0.123,0.077,63.140,0.154,0.000,63.294,1501,1371
2.934,-16.887,16.887,35.368,0.056,0.000,35.424,0.123,0.077,63.140,0.155,0.000,63.295,1501,1371
2.944,-16.887,16.887,35.368,0.057,0.000,35.424,0.123,0.077,63.140,0.156,0.000,63.296,1501,1371
2.954,-16.887,16.887,35.368,0.057,0.000,35.424,0.123,0.077,63.140,0.157,0.000,63.297,1501,1371
2.964,-16.887,16.887,35.368,0.057,0.000,35.425,0.123,0.077,63.140,0.158,0.000,63.298,1501,1371
2.974,-16.887,16.887,35.368,0.057,0.000,35.425,0.123,0.077,63.140,0.158,0.000,63.298,1501,1371
2.984,-16.887,16.887,35.368,0.058,0.000,35.425,0.123,0.077,63.140,0.159,0.000,63.299,1501,1371
2.994,-16.887,16.887,35.368,0.058,0.000,35.426,0.123,0.077,63.140,0.160,0.000,63.300,1501,1371
3.004,-16.887,16.887,35.368,0.058,0.000,35.426,0.123,0.077,63.140,0.161,0.000,63.301,1501,1371
3.014,-16.887,16.887,35.368,0.059,0.000,35.426,0.123,0.077,63.140,0.161,0.000,63.301,1501,1371
3.024,-16.887,16.887,35.368,0.059,0.000,35.426,0.123,0.077,63.140,0.162,0.000,63.302,1501,1371
3.034,-16.887,16.887,35.368,0.059,0.000,35.427,0.123,0.077,63.140,0.163,0.000,63.303,1501,1371
3.044,-16.887,16.887,35.368,0.060,0.000,35.427,0.123,0.077,63.140,0.164,0.000,63.304,1501,1371
3.054,-16.887,16.887,35.368,0.060,0.000,35.427,0.123,0.077,63.140,0.164,0.000,63.304,1501,1371
3.064,-16.887,16.887,35.368,0.060,0.000,35.428,0.123,0.077,63.140,0.165,0.000,63.305,1501,1371
3.074,-16.887,16.887,35.368,0.060,0.000,35.428,0.123,0.077,63.140,0.166,0.000,63.306,1501,1371
3.084,-16.887,16.887,35.368,0.061,0.000,35.428,0.123,0.077,63.140,0.167,0.000,63.307,1501,1371
3.094,-16.887,16.887,35.368,0.061,0.000,35.429,0.123,0.077,63.140,0.168,0.000,63.308,1501,1371
3.104,-16.887,16.887,35.368,0.061,0.000,35.429,0.123,0.077,63.140,0.168,0.000,63.308,1501,1371
3.114,-16.887,16.887,35.368,0.062,0.000,35.429,0.123,0.077,63.140,0.169,0.000,63.309,1501,1371
3.124,-16.887,16.887,35.368,0.062,0.000,35.429,0.123,0.077,63.140,0.170,0.000,63.310,1501,1371
3.134,-16.877,16.877,35.348,0.062,-0.017,35.393,0.123,0.077,63.140,0.171,0.000,63.311,1501,1371
3.144,-16.877,16.877,35.348,0.062,0.000,35.410,0.117,0.083,68.060,0.171,3.001,71.233,1498,1368
3.154,-16.877,16.877,35.348,0.063,0.000,35.410,0.117,0.083,68.060,0.172,0.000,68.232,1496,1366
3.164,-16.877,16.877,35.348,0.063,0.000,35.411,0.117,0.083,68.060,0.173,0.000,68.233,1496,1366
3.174,-16.877,16.877,35.348,0.063,0.000,35.411,0.117,0.083,68.060,0.174,0.000,68.234,1496,1366
3.184,-16.877,16.877,35.348,0.064,0.000,35.411,0.117,0.083,68.060,0.175,0.000,68.235,1496,1366
3.194,-16.877,16.877,35.348,0.064,0.000,35.412,0.117,0.083,68.060,0.176,0.000,68.236,1496,1366
3.204,-16.877,16.877,35.348,0.064,0.000,35.412,0.117,0.083,68.060,0.176,0.000,68.236,1496,1366
3.214,-16.877,16.877,35.348,0.065,0.000,35.412,0.117,0.083,68.060,0.177,0.000,68.237,1496,1366
3.224,-16.877,16.877,35.348,0.065,0.000,35.412,0.117,0.083,68.060,0.178,0.000,68.238,1496,1366
3.234,-16.877,16.877,35.348,0.065,0.000,35.413,0.117,0.083,68.060,0.179,0.000,68.239,1496,1366
3.244,-16.877,16.877,35.348,0.065,0.000,35.413,0.117,0.083,68.060,0.180,0.000,68.240,1496,1366
3.254,-16.877,16.877,35.348,0.066,0.000,35.413,0.117,0.083,68.060,0.181,0.000,68.241,1496,1366
3.264,-16.877,16.877,35.348,0.066,0.000,35.414,0.117,0.083,68.060,0.181,0.000,68.241,1496,1366
3.274,-16.877,16.877,35.348,0.066,0.000,35.414,0.117,0.083,68.060,0.182,0.000,68.242,1496,1366
3.284,-16.877,16.877,35.348,0.067,0.000,35.414,0.117,0.083,68.060,0.183,0.000,68.243,1496,1366
3.294,-16.877,16.877,35.348,0.067,0.000,35.415,0.117,0.083,68.060,0.184,0.000,68.244,1496,1366
3.304,-16.877,16.877,35.348,0.067,0.000,35.415,0.117,0.083,68.060,0.185,0.000,68.245,1496,1366
3.314,-16.877,16.877,35.348,0.067,0.000,35.415,0.117,0.083,68.060,0.186,0.000,68.246,1496,1366
3.324,-16.877,16.877,35.348,0.068,0.000,35.415,0.117,0.083,68.060,0.186,0.000,68.246,1496,1366
3.334,-16.877,16.877,35.348,0.068,0.000,35.416,0.117,0.083,68.060,0.187,0.000,68.247,1496,1366
