timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.021,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,0.187,0.313,0.000,1.961,0.939,0.000,0.000,7.512,0.000,0.000,2.775,0.000,0.000,0.939,7.512,2.776,1497,1497
1.032,0.187,0.313,0.000,3.530,0.939,0.000,0.000,7.512,0.000,0.000,1.991,0.004,-0.000,0.939,7.512,1.995,1494,1494
1.041,0.187,0.313,0.000,4.776,0.939,0.000,0.000,7.512,0.000,0.000,1.368,0.007,-0.000,0.939,7.512,1.375,1491,1491
1.051,0.186,0.314,0.000,5.772,0.942,0.000,0.000,7.536,0.000,0.000,0.882,0.009,-0.000,0.942,7.536,0.891,1488,1488
1.061,0.186,0.314,0.000,6.569,0.942,0.000,0.000,7.536,0.000,0.000,0.483,0.010,-0.000,0.942,7.536,0.493,1490,1490
1.072,0.186,0.314,0.000,7.207,0.942,0.000,0.000,7.536,0.000,0.000,0.165,0.010,-0.000,0.942,7.536,0.175,1492,1492
1.081,0.186,0.314,0.000,7.717,0.942,0.000,0.000,7.536,0.000,0.000,-0.091,0.010,-0.000,0.942,7.536,-0.081,1494,1494
1.091,0.186,0.314,0.000,8.125,0.942,0.000,0.000,7.536,0.000,0.000,-0.295,0.009,-0.000,0.942,7.536,-0.285,1496,1496
1.102,0.186,0.314,0.000,8.452,0.942,0.000,0.000,7.536,0.000,0.000,-0.458,0.008,-0.000,0.942,7.536,-0.450,1498,1498
1.111,0.186,0.314,0.000,8.713,0.942,0.000,0.000,7.536,0.000,0.000,-0.588,0.007,-0.000,0.942,7.536,-0.581,1500,1500
1.121,0.186,0.314,0.000,8.922,0.942,0.000,0.000,7.536,0.000,0.000,-0.693,0.006,-0.000,0.942,7.536,-0.687,1502,1502
1.132,0.186,0.314,0.000,9.089,0.942,0.000,0.000,7.536,0.000,0.000,-0.776,0.004,-0.000,0.942,7.536,-0.772,1504,1504
1.141,0.186,0.314,0.000,9.223,0.942,0.000,0.000,7.536,0.000,0.000,-0.843,0.002,-0.000,0.942,7.536,-0.841,1506,1506
1.151,0.186,0.314,0.000,9.330,0.942,0.000,0.000,7.536,0.000,0.000,-0.897,0.001,-0.000,0.942,7.536,-0.896,1508,1508
1.161,0.186,0.314,0.000,9.415,0.942,0.000,0.000,7.536,0.000,0.000,-0.940,-0.001,-0.000,0.942,7.536,-0.941,1510,1510
1.171,0.186,0.314,0.000,9.484,0.942,0.000,0.000,7.536,0.000,0.000,-0.974,-0.003,-0.000,0.942,7.536,-0.977,1512,1512
1.181,0.186,0.314,0.000,9.539,0.942,0.000,0.000,7.536,0.000,0.000,-1.001,-0.005,-0.000,0.942,7.536,-1.006,1514,1514
1.191,0.186,0.314,0.000,9.582,0.942,0.000,0.000,7.536,0.000,0.000,-1.023,-0.007,-0.000,0.942,7.536,-1.030,1515,1515
1.201,0.186,0.314,0.000,9.617,0.942,0.000,0.000,7.536,0.000,0.000,-1.041,-0.009,-0.000,0.942,7.536,-1.050,1515,1515
1.211,0.186,0.314,0.000,9.645,0.942,0.000,0.000,7.536,0.000,0.000,-1.055,-0.011,-0.000,0.942,7.536,-1.066,1515,1515
1.222,0.186,0.314,0.000,9.668,0.942,0.000,0.000,7.536,0.000,0.000,-1.066,-0.013,-0.000,0.942,7.536,-1.079,1516,1516
1.231,0.186,0.314,0.000,9.686,0.942,0.000,0.000,7.536,0.000,0.000,-1.075,-0.016,-0.000,0.942,7.536,-1.091,1516,1516
1.241,0.186,0.314,0.000,9.700,0.942,0.000,0.000,7.536,0.000,0.000,-1.082,-0.018,-0.000,0.942,7.536,-1.100,1516,1516
1.252,0.186,0.314,0.000,9.712,0.942,0.000,0.000,7.536,0.000,0.000,-1.088,-0.020,-0.000,0.942,7.536,-1.108,1516,1516
1.262,0.186,0.314,0.000,9.721,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.022,-0.000,0.942,7.536,-1.115,1516,1516
1.272,0.186,0.314,0.000,9.728,0.942,0.000,0.000,7.536,0.000,0.000,-1.096,-0.024,-0.000,0.942,7.536,-1.120,1516,1516
1.281,0.186,0.314,0.000,9.734,0.942,0.000,0.000,7.536,0.000,0.000,-1.099,-0.027,-0.000,0.942,7.536,-1.126,1516,1516
1.291,0.186,0.314,0.000,9.739,0.942,0.000,0.000,7.536,0.000,0.000,-1.101,-0.029,-0.000,0.942,7.536,-1.130,1516,1516
1.302,0.187,0.313,0.000,9.743,0.939,0.000,-0.000,7.512,0.000,-0.000,-1.115,-0.031,-0.000,0.939,7.512,-1.146,1517,1517
1.311,0.187,0.313,0.000,9.746,0.939,0.000,0.000,7.512,0.000,0.000,-1.117,-0.033,-0.000,0.939,7.512,-1.150,1517,1517
1.321,0.187,0.313,0.000,9.748,0.939,0.000,0.000,7.512,0.000,0.000,-1.118,-0.035,-0.000,0.939,7.512,-1.153,1517,1517
1.331,0.187,0.313,0.000,9.750,0.939,0.000,0.000,7.512,0.000,0.000,-1.119,-0.038,-0.000,0.939,7.512,-1.157,1517,1517
1.342,0.187,0.313,0.000,9.751,0.939,0.000,0.000,7.512,0.000,0.000,-1.120,-0.040,-0.000,0.939,7.512,-1.160,1517,1517
1.352,0.187,0.313,0.000,9.753,0.939,0.000,0.000,7.512,0.000,0.000,-1.120,-0.042,-0.000,0.939,7.512,-1.163,1517,1517
1.362,0.187,0.313,0.000,9.754,0.939,0.000,0.000,7.512,0.000,0.000,-1.121,-0.044,-0.000,0.939,7.512,-1.165,1517,1517
1.371,0.187,0.313,0.000,9.754,0.939,0.000,0.000,7.512,0.000,0.000,-1.121,-0.047,-0.000,0.939,7.512,-1.168,1517,1517
1.381,0.187,0.313,0.000,9.755,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.049,-0.000,0.939,7.512,-1.170,1517,1517
1.391,0.187,0.313,0.000,9.756,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.051,-0.000,0.939,7.512,-1.173,1517,1517
1.402,0.187,0.313,0.000,9.756,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.053,-0.000,0.939,7.512,-1.175,1517,1517
1.411,0.187,0.313,0.000,9.756,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.056,-0.000,0.939,7.512,-1.178,1517,1517
1.422,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.058,-0.000,0.939,7.512,-1.180,1517,1517
1.431,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.060,-0.000,0.939,7.512,-1.183,1517,1517
1.441,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.122,-0.062,-0.000,0.939,7.512,-1.185,1517,1517
1.451,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.065,-0.000,0.939,7.512,-1.187,1517,1517
1.461,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.067,-0.000,0.939,7.512,-1.189,1517,1517
1.471,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.069,-0.000,0.939,7.512,-1.192,1517,1517
1.481,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.071,-0.000,0.939,7.512,-1.194,1517,1517
1.492,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.074,-0.000,0.939,7.512,-1.196,1517,1517
1.502,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.076,-0.000,0.939,7.512,-1.199,1517,1517
1.511,0.187,0.313,0.000,9.757,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.078,-0.000,0.939,7.512,-1.201,1518,1518
1.522,0.187,0.313,0.000,9.758,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.080,-0.000,0.939,7.512,-1.203,1518,1518
1.531,0.187,0.313,0.000,9.758,0.939,0.000,0.000,7.512,0.000,0.000,-1.123,-0.083,-0.000,0.939,7.512,-1.205,1518,1518
1.541,0.187,0.313,0.000,9.763,0.939,0.000,0.000,7.512,0.000,0.000,-1.126,-0.085,-0.000,0.939,7.512,-1.211,1518,1518
1.552,0.187,0.313,0.000,9.768,0.939,0.000,0.000,7.512,0.000,0.000,-1.128,-0.087,-0.000,0.939,7.512,-1.215,1518,1518
1.561,0.187,0.313,0.000,9.772,0.939,0.000,0.000,7.512,0.000,0.000,-1.130,-0.089,-0.000,0.939,7.512,-1.219,1518,1518
1.571,0.187,0.313,0.000,9.775,0.939,0.000,0.000,7.512,0.000,0.000,-1.131,-0.092,-0.000,0.939,7.512,-1.223,1518,1518
1.581,0.187,0.313,0.000,9.777,0.939,0.000,0.000,7.512,0.000,0.000,-1.133,-0.094,-0.000,0.939,7.512,-1.227,1518,1518
1.592,0.187,0.313,0.000,9.779,0.939,0.000,0.000,7.512,0.000,0.000,-1.134,-0.096,-0.000,0.939,7.512,-1.230,1518,1518
1.601,0.187,0.313,0.000,9.781,0.939,0.000,0.000,7.512,0.000,0.000,-1.134,-0.098,-0.000,0.939,7.512,-1.233,1518,1518
1.612,0.187,0.313,0.000,9.782,0.939,0.000,0.000,7.512,0.000,0.000,-1.135,-0.101,-0.000,0.939,7.512,-1.236,1518,1518
