timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.024,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.024,0.238,0.262,0.000,1.979,0.786,0.000,0.000,6.288,0.000,0.000,2.155,0.000,0.000,0.786,6.288,2.155,1497,1497
1.034,0.238,0.262,0.000,3.562,0.786,0.000,0.000,6.288,0.000,0.000,1.363,0.003,-0.000,0.786,6.288,1.366,1494,1494
1.044,0.238,0.262,0.000,4.829,0.786,0.000,0.000,6.288,0.000,0.000,0.730,0.004,-0.000,0.786,6.288,0.734,1492,1492
1.054,0.238,0.262,0.000,5.842,0.786,0.000,0.000,6.288,0.000,0.000,0.223,0.005,-0.000,0.786,6.288,0.228,1494,1494
1.064,0.238,0.262,0.000,6.653,0.786,0.000,0.000,6.288,0.000,0.000,-0.182,0.004,-0.000,0.786,6.288,-0.178,1496,1496
1.074,0.238,0.262,0.000,7.301,0.786,0.000,0.000,6.288,0.000,0.000,-0.507,0.003,-0.000,0.786,6.288,-0.503,1498,1498
1.084,0.238,0.262,0.000,7.820,0.786,0.000,0.000,6.288,0.000,0.000,-0.766,0.002,-0.000,0.786,6.288,-0.764,1500,1500
1.094,0.238,0.262,0.000,8.235,0.786,0.000,0.000,6.288,0.000,0.000,-0.973,-0.000,-0.000,0.786,6.288,-0.973,1502,1502
1.104,0.238,0.262,0.000,8.567,0.786,0.000,0.000,6.288,0.000,0.000,-1.139,-0.002,-0.000,0.786,6.288,-1.142,1504,1504
1.114,0.238,0.262,0.000,8.832,0.786,0.000,0.000,6.288,0.000,0.000,-1.272,-0.005,-0.000,0.786,6.288,-1.277,1506,1506
1.124,0.238,0.262,0.000,9.045,0.786,0.000,0.000,6.288,0.000,0.000,-1.378,-0.008,-0.000,0.786,6.288,-1.386,1508,1508
1.134,0.238,0.262,0.000,9.215,0.786,0.000,0.000,6.288,0.000,0.000,-1.463,-0.011,-0.000,0.786,6.288,-1.474,1510,1510
1.144,0.238,0.262,0.000,9.351,0.786,0.000,0.000,6.288,0.000,0.000,-1.531,-0.014,-0.000,0.786,6.288,-1.545,1512,1512
1.154,0.238,0.262,0.000,9.460,0.786,0.000,0.000,6.288,0.000,0.000,-1.586,-0.017,-0.000,0.786,6.288,-1.603,1514,1514
1.164,0.238,0.262,0.000,9.547,0.786,0.000,0.000,6.288,0.000,0.000,-1.629,-0.020,-0.000,0.786,6.288,-1.649,1516,1516
1.174,0.238,0.262,0.000,9.616,0.786,0.000,0.000,6.288,0.000,0.000,-1.664,-0.023,-0.000,0.786,6.288,-1.688,1516,1516
1.184,0.238,0.262,0.000,9.674,0.786,0.000,0.000,6.288,0.000,0.000,-1.693,-0.027,-0.000,0.786,6.288,-1.720,1517,1517
1.194,0.240,0.260,0.000,9.720,0.780,0.000,-0.000,6.240,0.000,-0.000,-1.740,-0.030,-0.000,0.780,6.240,-1.770,1517,1517
1.204,0.240,0.260,0.000,9.757,0.780,0.000,0.000,6.240,0.000,0.000,-1.759,-0.034,-0.000,0.780,6.240,-1.792,1517,1517
1.214,0.240,0.260,0.000,9.787,0.780,0.000,0.000,6.240,0.000,0.000,-1.773,-0.037,-0.000,0.780,6.240,-1.811,1518,1518
1.224,0.240,0.260,0.000,9.810,0.780,0.000,0.000,6.240,0.000,0.000,-1.785,-0.041,-0.000,0.780,6.240,-1.826,1518,1518
1.234,0.240,0.260,0.000,9.829,0.780,0.000,0.000,6.240,0.000,0.000,-1.795,-0.044,-0.000,0.780,6.240,-1.839,1518,1518
1.244,0.240,0.260,0.000,9.844,0.780,0.000,0.000,6.240,0.000,0.000,-1.802,-0.048,-0.000,0.780,6.240,-1.850,1518,1518
1.254,0.240,0.260,0.000,9.856,0.780,0.000,0.000,6.240,0.000,0.000,-1.808,-0.052,-0.000,0.780,6.240,-1.860,1518,1518
1.264,0.240,0.260,0.000,9.866,0.780,0.000,0.000,6.240,0.000,0.000,-1.813,-0.055,-0.000,0.780,6.240,-1.868,1518,1518
1.274,0.240,0.260,0.000,9.874,0.780,0.000,0.000,6.240,0.000,0.000,-1.817,-0.059,-0.000,0.780,6.240,-1.876,1518,1518
1.284,0.240,0.260,0.000,9.880,0.780,0.000,0.000,6.240,0.000,0.000,-1.820,-0.063,-0.000,0.780,6.240,-1.883,1518,1518
1.294,0.240,0.260,0.000,9.885,0.780,0.000,0.000,6.240,0.000,0.000,-1.822,-0.066,-0.000,0.780,6.240,-1.889,1518,1518
1.304,0.240,0.260,0.000,9.889,0.780,0.000,0.000,6.240,0.000,0.000,-1.824,-0.070,-0.000,0.780,6.240,-1.894,1518,1518
1.314,0.240,0.260,0.000,9.892,0.780,0.000,0.000,6.240,0.000,0.000,-1.826,-0.074,-0.000,0.780,6.240,-1.900,1518,1518
1.324,0.240,0.260,0.000,9.895,0.780,0.000,0.000,6.240,0.000,0.000,-1.827,-0.077,-0.000,0.780,6.240,-1.905,1519,1519
1.334,0.240,0.260,0.000,9.897,0.780,0.000,0.000,6.240,0.000,0.000,-1.828,-0.081,-0.000,0.780,6.240,-1.909,1519,1519
1.344,0.240,0.260,0.000,9.898,0.780,0.000,0.000,6.240,0.000,0.000,-1.829,-0.085,-0.000,0.780,6.240,-1.914,1519,1519
1.354,0.240,0.260,0.000,9.900,0.780,0.000,0.000,6.240,0.000,0.000,-1.830,-0.088,-0.000,0.780,6.240,-1.918,1519,1519
1.364,0.240,0.260,0.000,9.901,0.780,0.000,0.000,6.240,0.000,0.000,-1.830,-0.092,-0.000,0.780,6.240,-1.922,1519,1519
1.374,0.240,0.260,0.000,9.901,0.780,0.000,0.000,6.240,0.000,0.000,-1.831,-0.096,-0.000,0.780,6.240,-1.926,1519,1519
1.384,0.240,0.260,0.000,9.902,0.780,0.000,0.000,6.240,0.000,0.000,-1.831,-0.099,-0.000,0.780,6.240,-1.930,1519,1519
1.394,0.240,0.260,0.000,9.903,0.780,0.000,0.000,6.240,0.000,0.000,-1.831,-0.103,-0.000,0.780,6.240,-1.934,1519,1519
1.404,0.240,0.260,0.000,9.903,0.780,0.000,0.000,6.240,0.000,0.000,-1.832,-0.106,-0.000,0.780,6.240,-1.938,1519,1519
1.414,0.240,0.260,0.000,9.903,0.780,0.000,0.000,6.240,0.000,0.000,-1.832,-0.110,-0.000,0.780,6.240,-1.942,1519,1519
1.424,0.240,0.260,0.000,9.904,0.780,0.000,0.000,6.240,0.000,0.000,-1.832,-0.114,-0.000,0.780,6.240,-1.946,1519,1519
1.434,0.240,0.260,0.000,9.898,0.780,0.000,0.000,6.240,0.000,0.000,-1.829,-0.117,0.000,0.780,6.240,-1.946,1519,1519
1.444,0.238,0.262,0.000,9.893,0.786,0.000,0.000,6.288,0.000,0.000,-1.803,-0.121,0.000,0.786,6.288,-1.924,1519,1519
1.454,0.238,0.262,0.000,9.890,0.786,0.000,0.000,6.288,0.000,0.000,-1.801,-0.125,0.000,0.786,6.288,-1.926,1519,1519
1.464,0.238,0.262,0.000,9.887,0.786,0.000,0.000,6.288,0.000,0.000,-1.799,-0.128,0.000,0.786,6.288,-1.928,1519,1519
1.474,0.238,0.262,0.000,9.885,0.786,0.000,0.000,6.288,0.000,0.000,-1.798,-0.132,0.000,0.786,6.288,-1.930,1519,1519
1.484,0.238,0.262,0.000,9.883,0.786,0.000,0.000,6.288,0.000,0.000,-1.797,-0.135,0.000,0.786,6.288,-1.933,1519,1519
1.494,0.238,0.262,0.000,9.881,0.786,0.000,0.000,6.288,0.000,0.000,-1.797,-0.139,0.000,0.786,6.288,-1.936,1519,1519
1.504,0.238,0.262,0.000,9.880,0.786,0.000,0.000,6.288,0.000,0.000,-1.796,-0.143,0.000,0.786,6.288,-1.939,1519,1519
1.514,0.238,0.262,0.000,9.879,0.786,0.000,0.000,6.288,0.000,0.000,-1.796,-0.146,0.000,0.786,6.288,-1.942,1519,1519
1.524,0.238,0.262,0.000,9.878,0.786,0.000,0.000,6.288,0.000,0.000,-1.795,-0.150,0.000,0.786,6.288,-1.945,1519,1519
1.534,0.238,0.262,0.000,9.878,0.786,0.000,0.000,6.288,0.000,0.000,-1.795,-0.153,0.000,0.786,6.288,-1.948,1519,1519
1.544,0.238,0.262,0.000,9.877,0.786,0.000,0.000,6.288,0.000,0.000,-1.795,-0.157,0.000,0.786,6.288,-1.952,1519,1519
1.554,0.238,0.262,0.000,9.877,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.161,0.000,0.786,6.288,-1.955,1519,1519
1.564,0.238,0.262,0.000,9.877,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.164,0.000,0.786,6.288,-1.958,1519,1519
1.574,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.168,0.000,0.786,6.288,-1.962,1519,1519
1.584,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.171,0.000,0.786,6.288,-1.965,1519,1519
1.594,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.175,0.000,0.786,6.288,-1.969,1519,1519
1.604,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.179,0.000,0.786,6.288,-1.972,1519,1519
1.614,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.182,0.000,0.786,6.288,-1.976,1519,1519
1.624,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.186,0.000,0.786,6.288,-1.980,1519,1519
1.634,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.189,0.000,0.786,6.288,-1.983,1519,1519
1.644,0.238,0.262,0.000,9.876,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.193,0.000,0.786,6.288,-1.987,1519,1519
1.654,0.238,0.262,0.000,9.875,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.196,0.000,0.786,6.288,-1.990,1519,1519
1.664,0.238,0.262,0.000,9.875,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.200,0.000,0.786,6.288,-1.994,1519,1519
1.674,0.238,0.262,0.000,9.875,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.204,0.000,0.786,6.288,-1.997,1519,1519
1.684,0.238,0.262,0.000,9.875,0.786,0.000,0.000,6.288,0.000,0.000,-1.794,-0.207,0.000,0.786,6.288,-2.001,1520,1520
1.694,0.249,0.251,0.000,9.869,0.753,0.000,-0.000,6.024,0.000,-0.000,-1.923,-0.211,-0.000,0.753,6.024,-2.134,1521,1521
1.704,0.249,0.251,0.000,9.865,0.753,0.000,0.000,6.024,0.000,0.000,-1.920,-0.215,0.000,0.753,6.024,-2.135,1521,1521
1.714,0.249,0.251,0.000,9.861,0.753,0.000,0.000,6.024,0.000,0.000,-1.918,-0.219,0.000,0.753,6.024,-2.137,1521,1521
1.724,0.249,0.251,0.000,9.858,0.753,0.000,0.000,6.024,0.000,0.000,-1.917,-0.223,0.000,0.753,6.024,-2.140,1521,1521
1.734,0.249,0.251,0.000,9.856,0.753,0.000,0.000,6.024,0.000,0.000,-1.916,-0.226,0.000,0.753,6.024,-2.142,1521,1521
