timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.019,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.019,-6.752,6.752,41.247,0.000,34448.536,400.000,1100,1100
1.029,-6.752,6.752,41.247,0.002,0.000,41.249,1458,1458
1.039,-6.752,6.752,41.247,0.005,0.000,41.252,1458,1458
1.049,-6.752,6.752,41.247,0.007,0.000,41.254,1458,1458
1.059,-6.752,6.752,41.247,0.010,0.000,41.256,1458,1458
1.069,-6.752,6.752,41.247,0.012,0.000,41.259,1458,1458
1.079,-6.752,6.752,41.247,0.014,0.000,41.261,1458,1458
1.089,-6.752,6.752,41.247,0.017,0.000,41.263,1458,1458
1.099,-6.752,6.752,41.247,0.019,0.000,41.266,1458,1458
1.109,-6.752,6.752,41.247,0.021,0.000,41.268,1458,1458
1.119,-6.752,6.752,41.247,0.024,0.000,41.271,1458,1458
1.129,-6.752,6.752,41.247,0.026,0.000,41.273,1458,1458
1.139,-6.752,6.752,41.247,0.028,0.000,41.275,1458,1458
1.149,-6.752,6.752,41.247,0.031,0.000,41.278,1458,1458
1.159,-6.752,6.752,41.247,0.033,0.000,41.280,1458,1458
1.169,-6.752,6.752,41.247,0.035,0.000,41.282,1458,1458
1.179,-6.752,6.752,41.247,0.038,0.000,41.285,1458,1458
1.189,-6.786,6.786,41.453,0.040,5.898,47.392,1452,1452
1.199,-6.786,6.786,41.453,0.043,0.000,41.496,1458,1458
1.209,-6.786,6.786,41.453,0.045,0.000,41.498,1458,1458
1.219,-6.786,6.786,41.453,0.047,0.000,41.501,1458,1458
1.229,-6.786,6.786,41.453,0.050,0.000,41.503,1458,1458
1.239,-6.786,6.786,41.453,0.052,0.000,41.506,1458,1458
1.249,-6.786,6.786,41.453,0.054,0.000,41.508,1458,1458
1.259,-6.786,6.786,41.453,0.057,0.000,41.510,1458,1458
1.269,-6.786,6.786,41.453,0.059,0.000,41.513,1458,1458
1.279,-6.786,6.786,41.453,0.061,0.000,41.515,1458,1458
1.289,-6.786,6.786,41.453,0.064,0.000,41.517,1458,1458
1.299,-6.786,6.786,41.453,0.066,0.000,41.520,1458,1458
1.309,-6.786,6.786,41.453,0.069,0.000,41.522,1458,1458
1.319,-6.786,6.786,41.453,0.071,0.000,41.524,1458,1458
1.329,-6.786,6.786,41.453,0.073,0.000,41.527,1458,1458
1.339,-6.786,6.786,41.453,0.076,0.000,41.529,1458,1458
1.349,-6.786,6.786,41.453,0.078,0.000,41.532,1458,1458
1.359,-6.786,6.786,41.453,0.080,0.000,41.534,1458,1458
1.369,-6.786,6.786,41.453,0.083,0.000,41.536,1458,1458
1.379,-6.786,6.786,41.453,0.085,0.000,41.539,1458,1458
1.389,-6.786,6.786,41.453,0.088,0.000,41.541,1458,1458
1.399,-6.786,6.786,41.453,0.090,0.000,41.543,1458,1458
1.409,-6.786,6.786,41.453,0.092,0.000,41.546,1458,1458
1.419,-6.786,6.786,41.453,0.095,0.000,41.548,1458,1458
1.429,-6.786,6.786,41.453,0.097,0.000,41.551,1458,1458
1.439,-4.738,4.738,28.946,0.099,-356.967,-327.923,1827,1827
1.449,-4.738,4.738,28.946,0.100,0.000,29.046,1470,1470
1.459,-4.738,4.738,28.946,0.102,0.000,29.048,1470,1470
1.469,-4.738,4.738,28.946,0.104,0.000,29.049,1470,1470
1.479,-4.738,4.738,28.946,0.105,0.000,29.051,1470,1470
1.489,-4.738,4.738,28.946,0.107,0.000,29.053,1470,1470
1.499,-4.738,4.738,28.946,0.109,0.000,29.054,1470,1470
1.509,-4.738,4.738,28.946,0.110,0.000,29.056,1470,1470
1.519,-4.738,4.738,28.946,0.112,0.000,29.058,1470,1470
1.529,-4.738,4.738,28.946,0.114,0.000,29.059,1470,1470
1.539,-4.738,4.738,28.946,0.115,0.000,29.061,1470,1470
1.549,-4.738,4.738,28.946,0.117,0.000,29.063,1470,1470
1.559,-4.738,4.738,28.946,0.119,0.000,29.064,1470,1470
1.569,-4.738,4.738,28.946,0.120,0.000,29.066,1470,1470
1.579,-4.738,4.738,28.946,0.122,0.000,29.068,1470,1470
1.589,-4.738,4.738,28.946,0.123,0.000,29.069,1470,1470
1.599,-4.738,4.738,28.946,0.125,0.000,29.071,1470,1470
1.609,-4.738,4.738,28.946,0.127,0.000,29.073,1470,1470
1.619,-4.738,4.738,28.946,0.128,0.000,29.074,1470,1470
1.629,-4.738,4.738,28.946,0.130,0.000,29.076,1470,1470
1.639,-4.738,4.738,28.946,0.132,0.000,29.078,1470,1470
1.649,-4.738,4.738,28.946,0.133,0.000,29.079,1470,1470
1.659,-4.738,4.738,28.946,0.135,0.000,29.081,1470,1470
1.669,-4.738,4.738,28.946,0.137,0.000,29.082,1470,1470
1.679,-4.738,4.738,28.946,0.138,0.000,29.084,1470,1470
1.689,-3.171,3.171,19.373,0.139,-274.136,-254.623,1754,1754
1.699,-3.171,3.171,19.373,0.141,0.000,19.514,1480,1480
1.709,-3.171,3.171,19.373,0.142,0.000,19.515,1480,1480
1.719,-3.171,3.171,19.373,0.143,0.000,19.516,1480,1480
1.729,-3.171,3.171,19.373,0.144,0.000,19.517,1480,1480
1.739,-3.171,3.171,19.373,0.145,0.000,19.518,1480,1480
1.749,-3.171,3.171,19.373,0.146,0.000,19.520,1480,1480
1.759,-3.171,3.171,19.373,0.147,0.000,19.521,1480,1480
1.769,-3.171,3.171,19.373,0.148,0.000,19.522,1480,1480
1.779,-3.171,3.171,19.373,0.149,0.000,19.523,1480,1480
1.789,-3.171,3.171,19.373,0.151,0.000,19.524,1480,1480
1.799,-3.171,3.171,19.373,0.152,0.000,19.525,1480,1480
1.809,-3.171,3.171,19.373,0.153,0.000,19.526,1480,1480
1.819,-3.171,3.171,19.373,0.154,0.000,19.527,1480,1480
1.829,-3.171,3.171,19.373,0.155,0.000,19.528,1480,1480
1.839,-3.171,3.171,19.373,0.156,0.000,19.529,1480,1480
1.849,-3.171,3.171,19.373,0.157,0.000,19.531,1480,1480
1.859,-3.171,3.171,19.373,0.158,0.000,19.532,1480,1480
1.869,-3.171,3.171,19.373,0.159,0.000,19.533,1480,1480
1.879,-3.171,3.171,19.373,0.161,0.000,19.534,1480,1480
1.889,-3.171,3.171,19.373,0.162,0.000,19.535,1480,1480
1.899,-3.171,3.171,19.373,0.163,0.000,19.536,1480,1480
1.909,-3.171,3.171,19.373,0.164,0.000,19.537,1480,1480
1.919,-3.171,3.171,19.373,0.165,0.000,19.538,1480,1480
1.929,-3.171,3.171,19.373,0.166,0.000,19.539,1480,1480
1.939,-4.720,4.720,28.832,0.168,270.391,299.390,1200,1200
1.949,-4.720,4.720,28.832,0.169,0.000,29.002,1470,1470
1.959,-4.720,4.720,28.832,0.171,0.000,29.003,1470,1470
1.969,-4.720,4.720,28.832,0.173,0.000,29.005,1470,1470
1.979,-4.720,4.720,28.832,0.174,0.000,29.006,1470,1470
1.989,-4.720,4.720,28.832,0.176,0.000,29.008,1470,1470
