timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.023,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,0.265,0.235,0.000,0.043,0.705,0.000,0.000,5.640,0.000,0.000,2.798,0.000,12894.326,0.705,5.640,10.000,1502,1502
1.033,0.265,0.235,0.000,0.074,0.705,0.000,0.000,5.640,0.000,0.000,2.783,0.006,-1.498,0.705,5.640,1.291,1504,1504
1.043,0.265,0.235,0.000,0.095,0.705,0.000,0.000,5.640,0.000,0.000,2.773,0.011,-1.065,0.705,5.640,1.719,1506,1506
1.053,0.265,0.235,0.000,0.110,0.705,0.000,0.000,5.640,0.000,0.000,2.765,0.017,-0.741,0.705,5.640,2.041,1508,1508
1.063,0.265,0.235,0.000,0.120,0.705,0.000,0.000,5.640,0.000,0.000,2.760,0.022,-0.521,0.705,5.640,2.261,1510,1510
1.073,0.265,0.235,0.000,0.127,0.705,0.000,0.000,5.640,0.000,0.000,2.756,0.028,-0.362,0.705,5.640,2.422,1512,1512
1.083,0.265,0.235,0.000,0.132,0.705,0.000,0.000,5.640,0.000,0.000,2.754,0.033,-0.256,0.705,5.640,2.531,1514,1514
1.093,0.265,0.235,0.000,0.136,0.705,0.000,0.000,5.640,0.000,0.000,2.752,0.039,-0.178,0.705,5.640,2.613,1516,1516
1.103,0.265,0.235,0.000,0.138,0.705,0.000,0.000,5.640,0.000,0.000,2.751,0.044,-0.125,0.705,5.640,2.670,1518,1518
1.113,0.265,0.235,0.000,0.140,0.705,0.000,0.000,5.640,0.000,0.000,2.750,0.050,-0.087,0.705,5.640,2.713,1520,1520
1.123,0.265,0.235,0.000,0.141,0.705,0.000,0.000,5.640,0.000,0.000,2.749,0.055,-0.061,0.705,5.640,2.743,1522,1522
1.133,0.265,0.235,0.000,0.142,0.705,0.000,0.000,5.640,0.000,0.000,2.749,0.061,-0.043,0.705,5.640,2.767,1524,1524
1.143,0.265,0.235,0.000,0.143,0.705,0.000,0.000,5.640,0.000,0.000,2.749,0.066,-0.030,0.705,5.640,2.785,1526,1526
1.153,0.265,0.235,0.000,0.143,0.705,0.000,0.000,5.640,0.000,0.000,2.748,0.072,-0.021,0.705,5.640,2.799,1528,1528
1.163,0.265,0.235,0.000,0.144,0.705,0.000,0.000,5.640,0.000,0.000,2.748,0.077,-0.015,0.705,5.640,2.811,1530,1530
1.173,0.265,0.235,0.000,0.144,0.705,0.000,0.000,5.640,0.000,0.000,2.748,0.083,-0.010,0.705,5.640,2.821,1532,1532
1.183,0.265,0.235,0.000,0.144,0.705,0.000,0.000,5.640,0.000,0.000,2.748,0.088,-0.007,0.705,5.640,2.829,1534,1534
1.193,0.265,0.235,0.000,0.144,0.705,0.000,0.000,5.640,0.000,0.000,2.748,0.094,-0.005,0.705,5.640,2.837,1536,1536
1.203,0.272,0.228,0.000,0.138,0.684,0.000,-0.000,5.472,0.000,-0.000,2.667,0.099,-8.123,0.684,5.472,-5.357,1533,1533
1.213,0.272,0.228,0.000,0.134,0.684,0.000,0.000,5.472,0.000,0.000,2.669,0.105,0.203,0.684,5.472,2.976,1535,1535
1.223,0.272,0.228,0.000,0.131,0.684,0.000,0.000,5.472,0.000,0.000,2.670,0.110,0.143,0.684,5.472,2.923,1537,1537
1.233,0.272,0.228,0.000,0.129,0.684,0.000,0.000,5.472,0.000,0.000,2.671,0.115,0.099,0.684,5.472,2.886,1539,1539
1.243,0.272,0.228,0.000,0.128,0.684,0.000,0.000,5.472,0.000,0.000,2.672,0.121,0.070,0.684,5.472,2.862,1541,1541
1.253,0.272,0.228,0.000,0.127,0.684,0.000,0.000,5.472,0.000,0.000,2.673,0.126,0.049,0.684,5.472,2.847,1543,1543
1.263,0.272,0.228,0.000,0.126,0.684,0.000,0.000,5.472,0.000,0.000,2.673,0.131,0.034,0.684,5.472,2.838,1545,1545
1.273,0.272,0.228,0.000,0.126,0.684,0.000,0.000,5.472,0.000,0.000,2.673,0.137,0.024,0.684,5.472,2.834,1547,1547
1.283,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.673,0.142,0.017,0.684,5.472,2.832,1549,1549
1.293,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.673,0.147,0.012,0.684,5.472,2.832,1551,1551
1.303,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.673,0.153,0.008,0.684,5.472,2.834,1553,1553
1.313,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.674,0.158,0.006,0.684,5.472,2.837,1555,1555
1.323,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.674,0.163,0.004,0.684,5.472,2.841,1557,1557
1.333,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.674,0.169,0.003,0.684,5.472,2.845,1559,1559
1.343,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.674,0.174,0.002,0.684,5.472,2.850,1561,1561
1.353,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.674,0.179,0.001,0.684,5.472,2.854,1563,1563
1.363,0.272,0.228,0.000,0.125,0.684,0.000,0.000,5.472,0.000,0.000,2.674,0.185,0.001,0.684,5.472,2.859,1565,1565
