timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.024,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.024,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.000,-0.000,1.047,8.376,-0.681,1502,1502
1.034,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.001,0.000,1.047,8.376,-0.682,1504,1504
1.044,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.003,0.000,1.047,8.376,-0.684,1506,1506
1.054,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.004,0.000,1.047,8.376,-0.685,1507,1507
1.064,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.005,0.000,1.047,8.376,-0.686,1507,1507
1.074,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.007,0.000,1.047,8.376,-0.688,1507,1507
1.084,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.008,0.000,1.047,8.376,-0.689,1507,1507
1.094,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.010,0.000,1.047,8.376,-0.691,1507,1507
1.104,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.011,0.000,1.047,8.376,-0.692,1507,1507
1.114,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.012,0.000,1.047,8.376,-0.693,1507,1507
1.124,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.014,0.000,1.047,8.376,-0.695,1507,1507
1.134,0.151,0.349,0.000,9.738,1.047,0.000,0.000,8.376,0.000,0.000,-0.681,-0.015,0.000,1.047,8.376,-0.696,1507,1507
1.144,0.148,0.352,0.000,9.709,1.056,0.000,0.000,8.448,0.000,0.000,-0.630,-0.016,0.000,1.056,8.448,-0.647,1507,1507
1.154,0.148,0.352,0.000,9.709,1.056,0.000,0.000,8.448,0.000,0.000,-0.630,-0.018,0.000,1.056,8.448,-0.648,1507,1507
1.164,0.148,0.352,0.000,9.709,1.056,0.000,0.000,8.448,0.000,0.000,-0.630,-0.019,0.000,1.056,8.448,-0.649,1507,1507
1.174,0.148,0.352,0.000,9.709,1.056,0.000,0.000,8.448,0.000,0.000,-0.630,-0.020,0.000,1.056,8.448,-0.650,1507,1507
1.184,0.148,0.352,0.000,9.709,1.056,0.000,0.000,8.448,0.000,0.000,-0.630,-0.021,0.000,1.056,8.448,-0.652,1507,1507
1.194,0.148,0.352,0.000,9.709,1.056,0.000,0.000,8.448,0.000,0.000,-0.630,-0.023,0.000,1.056,8.448,-0.653,1507,1507
