timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.023,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,0.041,1.959,0.000,1.989,9.795,0.000,3401.030,30.000,0.000,6889.377,36.022,0.000,6192.378,10.000,20.000,400.000,1497,1497
1.033,0.041,1.959,0.000,3.580,9.795,0.002,0.000,29.391,0.005,-4.024,32.840,0.002,-15.772,9.797,20.000,17.071,1494,1494
1.043,0.041,1.959,0.000,4.853,9.795,0.004,0.000,29.397,0.010,0.039,30.295,0.003,-12.770,9.799,20.000,17.528,1491,1491
1.053,0.041,1.959,0.000,5.873,9.795,0.006,0.000,29.403,0.015,0.039,28.254,0.005,-10.175,9.801,20.000,18.084,1488,1488
1.063,0.043,1.957,0.000,6.689,9.785,0.008,-0.100,29.078,0.020,-2.168,26.622,0.006,-8.177,9.693,20.000,18.451,1485,1485
1.073,0.043,1.957,0.000,7.342,9.785,0.010,0.000,29.385,0.025,2.039,25.316,0.007,-6.516,9.795,20.000,18.807,1482,1482
1.083,0.043,1.957,0.000,7.864,9.785,0.012,0.000,29.390,0.030,0.039,24.271,0.008,-5.233,9.797,20.000,19.047,1480,1480
1.093,0.043,1.957,0.000,8.282,9.785,0.014,0.000,29.396,0.034,0.039,23.436,0.010,-4.170,9.799,20.000,19.275,1480,1480
1.103,0.043,1.957,0.000,8.617,9.785,0.016,0.000,29.402,0.039,0.039,22.767,0.011,-3.351,9.801,20.000,19.427,1480,1480
1.113,0.043,1.957,0.000,8.884,9.785,0.018,0.000,29.408,0.044,0.039,22.232,0.012,-2.669,9.803,20.000,19.575,1480,1480
1.123,0.043,1.957,0.000,9.098,9.785,0.020,0.000,29.414,0.049,0.039,21.804,0.013,-2.143,9.805,20.000,19.674,1480,1480
1.133,0.043,1.957,0.000,9.269,9.785,0.022,0.000,29.420,0.054,0.039,21.462,0.014,-1.710,9.807,20.000,19.766,1480,1480
1.143,0.043,1.957,0.000,9.406,9.785,0.024,0.000,29.426,0.059,0.039,21.188,0.015,-1.370,9.809,20.000,19.833,1480,1480
1.153,0.043,1.957,0.000,9.516,9.785,0.026,0.000,29.432,0.064,0.039,20.969,0.016,-1.094,9.811,20.000,19.891,1480,1480
1.163,0.043,1.957,0.000,9.603,9.785,0.027,0.000,29.437,0.069,0.039,20.794,0.017,-0.878,9.812,20.000,19.933,1480,1480
1.173,0.043,1.957,0.000,9.673,9.785,0.029,0.000,29.443,0.074,0.039,20.653,0.018,-0.699,9.814,20.000,19.973,1480,1480
1.183,0.043,1.957,0.000,9.729,9.785,0.031,0.000,29.449,0.079,0.039,20.541,0.019,-0.563,9.816,20.000,19.998,1480,1480
1.193,0.043,1.957,0.000,9.774,9.785,0.033,0.000,29.455,0.083,0.039,20.451,0.020,-0.448,9.818,20.000,20.024,1479,1479
1.203,0.043,1.957,0.000,9.810,9.785,0.035,0.000,29.461,0.088,0.039,20.380,0.021,-0.360,9.820,20.000,20.041,1479,1479
1.213,0.043,1.957,0.000,9.839,9.785,0.037,0.000,29.467,0.093,0.039,20.322,0.022,-0.286,9.822,20.000,20.059,1479,1479
1.223,0.043,1.957,0.000,9.862,9.785,0.039,0.000,29.473,0.098,0.039,20.276,0.023,-0.230,9.824,20.000,20.069,1479,1479
1.233,0.043,1.957,0.000,9.880,9.785,0.041,0.000,29.479,0.103,0.039,20.240,0.024,-0.184,9.826,20.000,20.080,1479,1479
1.243,0.043,1.957,0.000,9.895,9.785,0.043,0.000,29.484,0.108,0.039,20.210,0.025,-0.147,9.828,20.000,20.088,1479,1479
1.253,0.043,1.957,0.000,9.907,9.785,0.045,0.000,29.490,0.113,0.039,20.187,0.026,-0.117,9.830,20.000,20.096,1479,1479
1.263,0.043,1.957,0.000,9.916,9.785,0.047,0.000,29.496,0.118,0.039,20.168,0.027,-0.094,9.832,20.000,20.101,1479,1479
1.273,0.043,1.957,0.000,9.924,9.785,0.049,0.000,29.502,0.123,0.039,20.153,0.028,-0.075,9.834,20.000,20.106,1479,1479
1.283,0.043,1.957,0.000,9.930,9.785,0.051,0.000,29.508,0.128,0.039,20.141,0.029,-0.060,9.836,20.000,20.110,1479,1479
1.293,0.043,1.957,0.000,9.934,9.785,0.053,0.000,29.514,0.133,0.039,20.131,0.030,-0.048,9.838,20.000,20.113,1479,1479
1.303,0.043,1.957,0.000,9.938,9.785,0.055,0.000,29.520,0.138,0.039,20.123,0.031,-0.039,9.840,20.000,20.116,1479,1479
1.313,0.040,1.960,0.000,9.936,9.800,0.057,0.150,30.000,0.143,3.193,20.129,0.032,0.028,10.000,20.000,20.189,1479,1479
1.323,0.040,1.960,0.000,9.933,9.800,0.059,0.000,29.576,0.147,-2.834,20.133,0.033,0.022,9.859,20.000,20.189,1479,1479
1.333,0.040,1.960,0.000,9.931,9.800,0.061,0.000,29.582,0.152,0.039,20.137,0.034,0.018,9.861,20.000,20.189,1479,1479
1.343,0.040,1.960,0.000,9.930,9.800,0.063,0.000,29.588,0.157,0.039,20.140,0.035,0.014,9.863,20.000,20.190,1479,1479
1.353,0.040,1.960,0.000,9.929,9.800,0.065,0.000,29.594,0.162,0.039,20.142,0.036,0.011,9.865,20.000,20.190,1479,1479
1.363,0.040,1.960,0.000,9.928,9.800,0.067,0.000,29.600,0.167,0.039,20.144,0.037,0.009,9.867,20.000,20.191,1479,1479
1.373,0.040,1.960,0.000,9.927,9.800,0.069,0.000,29.606,0.172,0.039,20.145,0.038,0.007,9.869,20.000,20.191,1479,1479
1.383,0.040,1.960,0.000,9.927,9.800,0.071,0.000,29.612,0.177,0.039,20.147,0.039,0.006,9.871,20.000,20.192,1479,1479
1.393,0.040,1.960,0.000,9.926,9.800,0.073,0.000,29.618,0.182,0.039,20.148,0.040,0.005,9.873,20.000,20.193,1479,1479
1.403,0.040,1.960,0.000,9.926,9.800,0.074,0.000,29.623,0.187,0.039,20.148,0.041,0.004,9.874,20.000,20.194,1479,1479
1.413,0.040,1.960,0.000,9.926,9.800,0.076,0.000,29.629,0.192,0.039,20.149,0.042,0.003,9.876,20.000,20.194,1479,1479
1.423,0.040,1.960,0.000,9.925,9.800,0.078,0.000,29.635,0.197,0.039,20.149,0.043,0.002,9.878,20.000,20.195,1479,1479
1.433,0.040,1.960,0.000,9.925,9.800,0.080,0.000,29.641,0.202,0.039,20.150,0.044,0.002,9.880,20.000,20.196,1479,1479
1.443,0.040,1.960,0.000,9.925,9.800,0.082,0.000,29.647,0.207,0.039,20.150,0.045,0.002,9.882,20.000,20.197,1479,1479
1.453,0.040,1.960,0.000,9.925,9.800,0.084,0.000,29.653,0.212,0.039,20.150,0.046,0.001,9.884,20.000,20.198,1479,1479
1.463,0.040,1.960,0.000,9.925,9.800,0.086,0.000,29.659,0.217,0.039,20.151,0.047,0.001,9.886,20.000,20.199,1479,1479
1.473,0.040,1.960,0.000,9.925,9.800,0.088,0.000,29.665,0.222,0.039,20.151,0.049,0.001,9.888,20.000,20.200,1479,1479
1.483,0.040,1.960,0.000,9.925,9.800,0.090,0.000,29.670,0.226,0.039,20.151,0.050,0.001,9.890,20.000,20.201,1479,1479
1.493,0.040,1.960,0.000,9.925,9.800,0.092,0.000,29.676,0.231,0.039,20.151,0.051,0.001,9.892,20.000,20.202,1479,1479
1.503,0.040,1.960,0.000,9.924,9.800,0.094,0.000,29.682,0.236,0.039,20.151,0.052,0.000,9.894,20.000,20.203,1479,1479
1.513,0.040,1.960,0.000,9.924,9.800,0.096,0.000,29.688,0.241,0.039,20.151,0.053,0.000,9.896,20.000,20.204,1479,1479
1.523,0.040,1.960,0.000,9.924,9.800,0.098,0.000,29.694,0.246,0.039,20.151,0.054,0.000,9.898,20.000,20.205,1479,1479
1.533,0.040,1.960,0.000,9.924,9.800,0.100,0.000,29.700,0.251,0.039,20.151,0.055,0.000,9.900,20.000,20.206,1479,1479
1.543,0.040,1.960,0.000,9.924,9.800,0.102,0.000,29.706,0.256,0.039,20.151,0.056,0.000,9.902,20.000,20.207,1479,1479
