timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.026,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.027,0.185,0.315,0.000,1.959,0.945,0.000,0.000,7.560,0.000,0.000,2.800,0.000,0.000,0.945,7.560,2.800,1497,1497
1.037,0.185,0.315,0.000,3.527,0.945,0.000,0.000,7.560,0.000,0.000,2.017,0.004,-0.000,0.945,7.560,2.021,1494,1494
1.047,0.185,0.315,0.000,4.781,0.945,0.000,0.000,7.560,0.000,0.000,1.390,0.007,-0.000,0.945,7.560,1.397,1491,1491
1.057,0.185,0.315,0.000,5.784,0.945,0.000,0.000,7.560,0.000,0.000,0.888,0.009,-0.000,0.945,7.560,0.897,1490,1490
1.067,0.185,0.315,0.000,6.587,0.945,0.000,0.000,7.560,0.000,0.000,0.487,0.010,-0.000,0.945,7.560,0.496,1492,1492
1.077,0.184,0.316,0.000,7.227,0.948,0.000,0.000,7.584,0.000,0.000,0.179,0.010,-0.000,0.948,7.584,0.189,1494,1494
1.087,0.184,0.316,0.000,7.739,0.948,0.000,0.000,7.584,0.000,0.000,-0.077,0.010,-0.000,0.948,7.584,-0.067,1496,1496
1.097,0.184,0.316,0.000,8.148,0.948,0.000,0.000,7.584,0.000,0.000,-0.282,0.009,-0.000,0.948,7.584,-0.273,1498,1498
1.107,0.184,0.316,0.000,8.476,0.948,0.000,0.000,7.584,0.000,0.000,-0.446,0.009,-0.000,0.948,7.584,-0.438,1500,1500
1.117,0.184,0.316,0.000,8.738,0.948,0.000,0.000,7.584,0.000,0.000,-0.577,0.007,-0.000,0.948,7.584,-0.570,1502,1502
1.127,0.184,0.316,0.000,8.948,0.948,0.000,0.000,7.584,0.000,0.000,-0.682,0.006,-0.000,0.948,7.584,-0.676,1504,1504
1.137,0.184,0.316,0.000,9.116,0.948,0.000,0.000,7.584,0.000,0.000,-0.766,0.004,-0.000,0.948,7.584,-0.761,1506,1506
1.147,0.184,0.316,0.000,9.250,0.948,0.000,0.000,7.584,0.000,0.000,-0.833,0.003,-0.000,0.948,7.584,-0.830,1508,1508
1.157,0.184,0.316,0.000,9.357,0.948,0.000,0.000,7.584,0.000,0.000,-0.887,0.001,-0.000,0.948,7.584,-0.886,1509,1509
1.167,0.184,0.316,0.000,9.443,0.948,0.000,0.000,7.584,0.000,0.000,-0.930,-0.001,-0.000,0.948,7.584,-0.931,1510,1510
1.177,0.184,0.316,0.000,9.512,0.948,0.000,0.000,7.584,0.000,0.000,-0.964,-0.003,-0.000,0.948,7.584,-0.967,1510,1510
1.187,0.184,0.316,0.000,9.567,0.948,0.000,0.000,7.584,0.000,0.000,-0.992,-0.005,-0.000,0.948,7.584,-0.996,1510,1510
1.197,0.184,0.316,0.000,9.611,0.948,0.000,0.000,7.584,0.000,0.000,-1.014,-0.007,-0.000,0.948,7.584,-1.020,1511,1511
1.207,0.184,0.316,0.000,9.646,0.948,0.000,0.000,7.584,0.000,0.000,-1.031,-0.009,-0.000,0.948,7.584,-1.040,1511,1511
1.217,0.184,0.316,0.000,9.674,0.948,0.000,0.000,7.584,0.000,0.000,-1.045,-0.011,-0.000,0.948,7.584,-1.056,1511,1511
1.227,0.184,0.316,0.000,9.697,0.948,0.000,0.000,7.584,0.000,0.000,-1.056,-0.013,-0.000,0.948,7.584,-1.070,1511,1511
1.237,0.184,0.316,0.000,9.715,0.948,0.000,0.000,7.584,0.000,0.000,-1.065,-0.015,-0.000,0.948,7.584,-1.081,1511,1511
1.247,0.184,0.316,0.000,9.729,0.948,0.000,0.000,7.584,0.000,0.000,-1.073,-0.017,-0.000,0.948,7.584,-1.090,1511,1511
1.257,0.184,0.316,0.000,9.741,0.948,0.000,0.000,7.584,0.000,0.000,-1.078,-0.019,-0.000,0.948,7.584,-1.098,1512,1512
1.267,0.184,0.316,0.000,9.750,0.948,0.000,0.000,7.584,0.000,0.000,-1.083,-0.022,-0.000,0.948,7.584,-1.105,1512,1512
1.277,0.184,0.316,0.000,9.758,0.948,0.000,0.000,7.584,0.000,0.000,-1.087,-0.024,-0.000,0.948,7.584,-1.111,1512,1512
1.287,0.184,0.316,0.000,9.763,0.948,0.000,0.000,7.584,0.000,0.000,-1.090,-0.026,-0.000,0.948,7.584,-1.116,1512,1512
1.297,0.184,0.316,0.000,9.768,0.948,0.000,0.000,7.584,0.000,0.000,-1.092,-0.028,-0.000,0.948,7.584,-1.120,1512,1512
1.307,0.184,0.316,0.000,9.772,0.948,0.000,0.000,7.584,0.000,0.000,-1.094,-0.030,-0.000,0.948,7.584,-1.124,1512,1512
1.317,0.184,0.316,0.000,9.775,0.948,0.000,0.000,7.584,0.000,0.000,-1.095,-0.033,-0.000,0.948,7.584,-1.128,1512,1512
1.327,0.185,0.315,0.000,9.781,0.945,0.000,-0.000,7.560,0.000,-0.000,-1.111,-0.035,-0.000,0.945,7.560,-1.145,1512,1512
1.337,0.185,0.315,0.000,9.786,0.945,0.000,0.000,7.560,0.000,0.000,-1.113,-0.037,-0.000,0.945,7.560,-1.150,1512,1512
1.347,0.185,0.315,0.000,9.790,0.945,0.000,0.000,7.560,0.000,0.000,-1.115,-0.039,-0.000,0.945,7.560,-1.154,1512,1512
1.357,0.185,0.315,0.000,9.794,0.945,0.000,0.000,7.560,0.000,0.000,-1.117,-0.041,-0.000,0.945,7.560,-1.158,1512,1512
1.367,0.185,0.315,0.000,9.796,0.945,0.000,0.000,7.560,0.000,0.000,-1.118,-0.044,-0.000,0.945,7.560,-1.162,1512,1512
1.377,0.185,0.315,0.000,9.798,0.945,0.000,0.000,7.560,0.000,0.000,-1.119,-0.046,-0.000,0.945,7.560,-1.165,1512,1512
1.387,0.185,0.315,0.000,9.800,0.945,0.000,0.000,7.560,0.000,0.000,-1.120,-0.048,-0.000,0.945,7.560,-1.168,1512,1512
1.397,0.185,0.315,0.000,9.801,0.945,0.000,0.000,7.560,0.000,0.000,-1.121,-0.050,-0.000,0.945,7.560,-1.171,1512,1512
1.407,0.185,0.315,0.000,9.802,0.945,0.000,0.000,7.560,0.000,0.000,-1.121,-0.053,-0.000,0.945,7.560,-1.174,1512,1512
1.417,0.185,0.315,0.000,9.803,0.945,0.000,0.000,7.560,0.000,0.000,-1.122,-0.055,-0.000,0.945,7.560,-1.177,1512,1512
1.427,0.185,0.315,0.000,9.804,0.945,0.000,0.000,7.560,0.000,0.000,-1.122,-0.057,-0.000,0.945,7.560,-1.179,1512,1512
1.437,0.185,0.315,0.000,9.804,0.945,0.000,0.000,7.560,0.000,0.000,-1.122,-0.059,-0.000,0.945,7.560,-1.182,1512,1512
1.447,0.185,0.315,0.000,9.805,0.945,0.000,0.000,7.560,0.000,0.000,-1.122,-0.062,-0.000,0.945,7.560,-1.184,1513,1513
1.457,0.185,0.315,0.000,9.805,0.945,0.000,0.000,7.560,0.000,0.000,-1.123,-0.064,-0.000,0.945,7.560,-1.187,1513,1513
