timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.214,0.173,0.327,0.000,9.646,0.981,0.000,0.000,7.848,0.000,0.000,-0.899,-0.005,-0.000,0.981,7.848,-0.904,1509,1509
1.224,0.173,0.327,0.000,9.668,0.981,0.000,0.000,7.848,0.000,0.000,-0.910,-0.007,-0.000,0.981,7.848,-0.917,1510,1510
1.234,0.173,0.327,0.000,9.686,0.981,0.000,0.000,7.848,0.000,0.000,-0.919,-0.009,-0.000,0.981,7.848,-0.928,1510,1510
1.244,0.173,0.327,0.000,9.700,0.981,0.000,0.000,7.848,0.000,0.000,-0.926,-0.011,-0.000,0.981,7.848,-0.937,1510,1510
1.254,0.173,0.327,0.000,9.712,0.981,0.000,0.000,7.848,0.000,0.000,-0.932,-0.013,-0.000,0.981,7.848,-0.945,1510,1510
1.264,0.173,0.327,0.000,9.721,0.981,0.000,0.000,7.848,0.000,0.000,-0.936,-0.015,-0.000,0.981,7.848,-0.951,1510,1510
1.274,0.173,0.327,0.000,9.728,0.981,0.000,0.000,7.848,0.000,0.000,-0.940,-0.016,-0.000,0.981,7.848,-0.957,1510,1510
1.284,0.173,0.327,0.000,9.734,0.981,0.000,0.000,7.848,0.000,0.000,-0.943,-0.018,-0.000,0.981,7.848,-0.961,1510,1510
1.294,0.173,0.327,0.000,9.739,0.981,0.000,0.000,7.848,0.000,0.000,-0.945,-0.020,-0.000,0.981,7.848,-0.966,1510,1510
1.304,0.173,0.327,0.000,9.743,0.981,0.000,0.000,7.848,0.000,0.000,-0.947,-0.022,-0.000,0.981,7.848,-0.969,1510,1510
1.314,0.173,0.327,0.000,9.750,0.981,0.000,0.000,7.848,0.000,0.000,-0.951,-0.024,-0.000,0.981,7.848,-0.975,1510,1510
1.324,0.173,0.327,0.000,9.755,0.981,0.000,0.000,7.848,0.000,0.000,-0.954,-0.026,-0.000,0.981,7.848,-0.979,1510,1510
1.334,0.173,0.327,0.000,9.759,0.981,0.000,0.000,7.848,0.000,0.000,-0.956,-0.028,-0.000,0.981,7.848,-0.984,1510,1510
1.344,0.173,0.327,0.000,9.763,0.981,0.000,0.000,7.848,0.000,0.000,-0.958,-0.030,-0.000,0.981,7.848,-0.987,1510,1510
1.354,0.173,0.327,0.000,9.766,0.981,0.000,0.000,7.848,0.000,0.000,-0.959,-0.032,-0.000,0.981,7.848,-0.991,1510,1510
1.364,0.173,0.327,0.000,9.768,0.981,0.000,0.000,7.848,0.000,0.000,-0.960,-0.034,-0.000,0.981,7.848,-0.994,1510,1510
1.374,0.173,0.327,0.000,9.770,0.981,0.000,0.000,7.848,0.000,0.000,-0.961,-0.036,-0.000,0.981,7.848,-0.996,1510,1510
1.384,0.173,0.327,0.000,9.771,0.981,0.000,0.000,7.848,0.000,0.000,-0.962,-0.037,-0.000,0.981,7.848,-0.999,1510,1510
1.394,0.173,0.327,0.000,9.773,0.981,0.000,0.000,7.848,0.000,0.000,-0.962,-0.039,-0.000,0.981,7.848,-1.002,1511,1511
1.404,0.173,0.327,0.000,9.774,0.981,0.000,0.000,7.848,0.000,0.000,-0.963,-0.041,-0.000,0.981,7.848,-1.004,1511,1511
1.414,0.173,0.327,0.000,9.774,0.981,0.000,0.000,7.848,0.000,0.000,-0.963,-0.043,-0.000,0.981,7.848,-1.006,1511,1511
1.424,0.173,0.327,0.000,9.775,0.981,0.000,0.000,7.848,0.000,0.000,-0.963,-0.045,-0.000,0.981,7.848,-1.009,1511,1511
1.434,0.173,0.327,0.000,9.775,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.047,-0.000,0.981,7.848,-1.011,1511,1511
1.444,0.173,0.327,0.000,9.776,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.049,-0.000,0.981,7.848,-1.013,1511,1511
1.454,0.173,0.327,0.000,9.776,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.051,-0.000,0.981,7.848,-1.015,1511,1511
1.464,0.173,0.327,0.000,9.776,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.053,-0.000,0.981,7.848,-1.017,1511,1511
1.474,0.173,0.327,0.000,9.776,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.055,-0.000,0.981,7.848,-1.019,1511,1511
1.484,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.057,-0.000,0.981,7.848,-1.021,1511,1511
1.494,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.059,-0.000,0.981,7.848,-1.023,1511,1511
1.504,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.061,-0.000,0.981,7.848,-1.025,1511,1511
1.514,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.062,-0.000,0.981,7.848,-1.027,1511,1511
1.524,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.964,-0.064,-0.000,0.981,7.848,-1.029,1511,1511
1.534,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.965,-0.066,-0.000,0.981,7.848,-1.031,1511,1511
1.544,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.965,-0.068,-0.000,0.981,7.848,-1.033,1511,1511
1.554,0.173,0.327,0.000,9.777,0.981,0.000,0.000,7.848,0.000,0.000,-0.965,-0.070,-0.000,0.981,7.848,-1.035,1511,1511
1.564,0.173,0.327,0.000,9.771,0.981,0.000,0.000,7.848,0.000,0.000,-0.962,-0.072,0.000,0.981,7.848,-1.034,1511,1511
1.574,0.173,0.327,0.000,9.767,0.981,0.000,0.000,7.848,0.000,0.000,-0.959,-0.074,0.000,0.981,7.848,-1.033,1511,1511
1.584,0.173,0.327,0.000,9.763,0.981,0.000,0.000,7.848,0.000,0.000,-0.957,-0.076,0.000,0.981,7.848,-1.033,1511,1511
1.594,0.173,0.327,0.000,9.760,0.981,0.000,0.000,7.848,0.000,0.000,-0.956,-0.078,0.000,0.981,7.848,-1.034,1511,1511
1.604,0.173,0.327,0.000,9.757,0.981,0.000,0.000,7.848,0.000,0.000,-0.955,-0.080,0.000,0.981,7.848,-1.034,1511,1511
1.614,0.173,0.327,0.000,9.755,0.981,0.000,0.000,7.848,0.000,0.000,-0.954,-0.082,0.000,0.981,7.848,-1.035,1511,1511
1.624,0.173,0.327,0.000,9.754,0.981,0.000,0.000,7.848,0.000,0.000,-0.953,-0.084,0.000,0.981,7.848,-1.037,1511,1511
1.634,0.173,0.327,0.000,9.753,0.981,0.000,0.000,7.848,0.000,0.000,-0.952,-0.086,0.000,0.981,7.848,-1.038,1511,1511
1.644,0.173,0.327,0.000,9.752,0.981,0.000,0.000,7.848,0.000,0.000,-0.952,-0.087,0.000,0.981,7.848,-1.039,1511,1511
1.654,0.173,0.327,0.000,9.751,0.981,0.000,0.000,7.848,0.000,0.000,-0.951,-0.089,0.000,0.981,7.848,-1.041,1511,1511
1.664,0.173,0.327,0.000,9.750,0.981,0.000,0.000,7.848,0.000,0.000,-0.951,-0.091,0.000,0.981,7.848,-1.042,1511,1511
1.674,0.173,0.327,0.000,9.750,0.981,0.000,0.000,7.848,0.000,0.000,-0.951,-0.093,0.000,0.981,7.848,-1.044,1511,1511
1.684,0.173,0.327,0.000,9.749,0.981,0.000,0.000,7.848,0.000,0.000,-0.951,-0.095,0.000,0.981,7.848,-1.046,1511,1511
1.694,0.173,0.327,0.000,9.749,0.981,0.000,0.000,7.848,0.000,0.000,-0.951,-0.097,0.000,0.981,7.848,-1.047,1511,1511
1.704,0.173,0.327,0.000,9.749,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.099,0.000,0.981,7.848,-1.049,1511,1511
1.714,0.173,0.327,0.000,9.749,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.101,0.000,0.981,7.848,-1.051,1511,1511
1.724,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.103,0.000,0.981,7.848,-1.053,1511,1511
1.734,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.105,0.000,0.981,7.848,-1.055,1511,1511
1.744,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.106,0.000,0.981,7.848,-1.057,1511,1511
1.754,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.108,0.000,0.981,7.848,-1.058,1511,1511
1.764,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.110,0.000,0.981,7.848,-1.060,1511,1511
1.774,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.112,0.000,0.981,7.848,-1.062,1511,1511
1.784,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.114,0.000,0.981,7.848,-1.064,1511,1511
1.794,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.116,0.000,0.981,7.848,-1.066,1511,1511
1.804,0.173,0.327,0.000,9.748,0.981,0.000,0.000,7.848,0.000,0.000,-0.950,-0.118,0.000,0.981,7.848,-1.068,1511,1511
1.814,0.175,0.325,0.000,9.748,0.975,0.000,-0.000,7.800,0.000,-0.000,-0.974,-0.120,-0.000,0.975,7.800,-1.094,1512,1512
1.824,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.122,0.000,0.975,7.800,-1.096,1512,1512
1.834,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.124,0.000,0.975,7.800,-1.098,1512,1512
1.844,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.126,0.000,0.975,7.800,-1.100,1512,1512
1.854,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.128,0.000,0.975,7.800,-1.101,1512,1512
1.864,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.130,0.000,0.975,7.800,-1.103,1512,1512
1.874,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.131,0.000,0.975,7.800,-1.105,1512,1512
1.884,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.133,0.000,0.975,7.800,-1.107,1512,1512
1.894,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.135,0.000,0.975,7.800,-1.109,1512,1512
1.904,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.137,0.000,0.975,7.800,-1.111,1512,1512
1.914,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.139,0.000,0.975,7.800,-1.113,1512,1512
1.924,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.141,0.000,0.975,7.800,-1.115,1512,1512
1.934,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.143,0.000,0.975,7.800,-1.117,1512,1512
1.944,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.145,0.000,0.975,7.800,-1.119,1512,1512
1.954,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.147,0.000,0.975,7.800,-1.121,1512,1512
1.964,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.149,0.000,0.975,7.800,-1.123,1512,1512
1.974,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.151,0.000,0.975,7.800,-1.125,1512,1512
1.984,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.153,0.000,0.975,7.800,-1.127,1512,1512
1.994,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.155,0.000,0.975,7.800,-1.129,1512,1512
2.004,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.157,0.000,0.975,7.800,-1.131,1512,1512
2.014,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.159,0.000,0.975,7.800,-1.133,1512,1512
2.024,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.161,0.000,0.975,7.800,-1.135,1512,1512
2.034,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.163,0.000,0.975,7.800,-1.137,1512,1512
2.044,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.165,0.000,0.975,7.800,-1.138,1512,1512
2.054,0.175,0.325,0.000,9.748,0.975,0.000,0.000,7.800,0.000,0.000,-0.974,-0.167,0.000,0.975,7.800,-1.140,1512,1512
2.064,0.186,0.314,0.000,9.742,0.942,0.000,-0.000,7.536,0.000,-0.000,-1.103,-0.169,-0.000,0.942,7.536,-1.272,1513,1513
2.074,0.186,0.314,0.000,9.737,0.942,0.000,0.000,7.536,0.000,0.000,-1.101,-0.171,0.000,0.942,7.536,-1.272,1513,1513
2.084,0.186,0.314,0.000,9.733,0.942,0.000,0.000,7.536,0.000,0.000,-1.099,-0.173,0.000,0.942,7.536,-1.272,1513,1513
2.094,0.186,0.314,0.000,9.730,0.942,0.000,0.000,7.536,0.000,0.000,-1.097,-0.175,0.000,0.942,7.536,-1.273,1513,1513
2.104,0.186,0.314,0.000,9.728,0.942,0.000,0.000,7.536,0.000,0.000,-1.096,-0.178,0.000,0.942,7.536,-1.274,1514,1514
2.114,0.186,0.314,0.000,9.726,0.942,0.000,0.000,7.536,0.000,0.000,-1.095,-0.180,0.000,0.942,7.536,-1.275,1514,1514
2.124,0.186,0.314,0.000,9.725,0.942,0.000,0.000,7.536,0.000,0.000,-1.094,-0.182,0.000,0.942,7.536,-1.276,1514,1514
2.134,0.186,0.314,0.000,9.723,0.942,0.000,0.000,7.536,0.000,0.000,-1.094,-0.184,0.000,0.942,7.536,-1.278,1514,1514
2.144,0.186,0.314,0.000,9.722,0.942,0.000,0.000,7.536,0.000,0.000,-1.093,-0.186,0.000,0.942,7.536,-1.279,1514,1514
2.154,0.186,0.314,0.000,9.722,0.942,0.000,0.000,7.536,0.000,0.000,-1.093,-0.188,0.000,0.942,7.536,-1.281,1514,1514
2.164,0.186,0.314,0.000,9.721,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.191,0.000,0.942,7.536,-1.283,1514,1514
2.174,0.186,0.314,0.000,9.720,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.193,0.000,0.942,7.536,-1.285,1514,1514
2.184,0.186,0.314,0.000,9.720,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.195,0.000,0.942,7.536,-1.287,1514,1514
2.194,0.186,0.314,0.000,9.720,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.197,0.000,0.942,7.536,-1.289,1514,1514
2.204,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.199,0.000,0.942,7.536,-1.291,1514,1514
2.214,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.202,0.000,0.942,7.536,-1.293,1514,1514
2.224,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.092,-0.204,0.000,0.942,7.536,-1.295,1514,1514
2.234,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.206,0.000,0.942,7.536,-1.297,1514,1514
2.244,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.208,0.000,0.942,7.536,-1.300,1514,1514
2.254,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.210,0.000,0.942,7.536,-1.302,1514,1514
2.264,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.212,0.000,0.942,7.536,-1.304,1514,1514
2.274,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.215,0.000,0.942,7.536,-1.306,1514,1514
2.284,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.217,0.000,0.942,7.536,-1.308,1514,1514
2.294,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.219,0.000,0.942,7.536,-1.310,1514,1514
2.304,0.186,0.314,0.000,9.719,0.942,0.000,0.000,7.536,0.000,0.000,-1.091,-0.221,0.000,0.942,7.536,-1.312,1514,1514
2.314,0.186,0.314,0.000,9.713,0.942,0.000,0.000,7.536,0.000,0.000,-1.088,-0.223,0.000,0.942,7.536,-1.312,1514,1514
2.324,0.193,0.307,0.000,9.708,0.921,0.000,-0.000,7.368,0.000,-0.000,-1.170,-0.226,-0.000,0.921,7.368,-1.396,1515,1515
2.334,0.193,0.307,0.000,9.704,0.921,0.000,0.000,7.368,0.000,0.000,-1.168,-0.228,0.000,0.921,7.368,-1.396,1515,1515
2.344,0.193,0.307,0.000,9.701,0.921,0.000,0.000,7.368,0.000,0.000,-1.167,-0.230,0.000,0.921,7.368,-1.397,1515,1515
2.354,0.193,0.307,0.000,9.699,0.921,0.000,0.000,7.368,0.000,0.000,-1.165,-0.233,0.000,0.921,7.368,-1.398,1515,1515
2.364,0.193,0.307,0.000,9.697,0.921,0.000,0.000,7.368,0.000,0.000,-1.164,-0.235,0.000,0.921,7.368,-1.399,1515,1515
2.374,0.193,0.307,0.000,9.695,0.921,0.000,0.000,7.368,0.000,0.000,-1.164,-0.237,0.000,0.921,7.368,-1.401,1515,1515
2.384,0.193,0.307,0.000,9.694,0.921,0.000,0.000,7.368,0.000,0.000,-1.163,-0.240,0.000,0.921,7.368,-1.403,1515,1515
2.394,0.193,0.307,0.000,9.693,0.921,0.000,0.000,7.368,0.000,0.000,-1.162,-0.242,0.000,0.921,7.368,-1.404,1515,1515
2.404,0.193,0.307,0.000,9.692,0.921,0.000,0.000,7.368,0.000,0.000,-1.162,-0.244,0.000,0.921,7.368,-1.406,1515,1515
2.414,0.193,0.307,0.000,9.692,0.921,0.000,0.000,7.368,0.000,0.000,-1.162,-0.247,0.000,0.921,7.368,-1.408,1515,1515
2.424,0.193,0.307,0.000,9.691,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.249,0.000,0.921,7.368,-1.410,1515,1515
2.434,0.193,0.307,0.000,9.691,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.251,0.000,0.921,7.368,-1.413,1515,1515
2.444,0.193,0.307,0.000,9.690,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.254,0.000,0.921,7.368,-1.415,1515,1515
2.454,0.193,0.307,0.000,9.690,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.256,0.000,0.921,7.368,-1.417,1515,1515
2.464,0.193,0.307,0.000,9.690,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.258,0.000,0.921,7.368,-1.419,1515,1515
2.474,0.193,0.307,0.000,9.690,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.261,0.000,0.921,7.368,-1.421,1515,1515
2.484,0.193,0.307,0.000,9.690,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.263,0.000,0.921,7.368,-1.424,1515,1515
2.494,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.265,0.000,0.921,7.368,-1.426,1515,1515
2.504,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.268,0.000,0.921,7.368,-1.428,1515,1515
2.514,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.270,0.000,0.921,7.368,-1.431,1515,1515
2.524,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.272,0.000,0.921,7.368,-1.433,1515,1515
2.534,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.275,0.000,0.921,7.368,-1.435,1515,1515
2.544,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.277,0.000,0.921,7.368,-1.437,1515,1515
2.554,0.193,0.307,0.000,9.689,0.921,0.000,0.000,7.368,0.000,0.000,-1.161,-0.279,0.000,0.921,7.368,-1.440,1515,1515
2.564,0.191,0.309,0.000,9.673,0.927,0.000,0.000,7.416,0.000,0.000,-1.129,-0.281,0.000,0.927,7.416,-1.410,1515,1515
2.574,0.191,0.309,0.000,9.661,0.927,0.000,0.000,7.416,0.000,0.000,-1.122,-0.284,0.000,0.927,7.416,-1.406,1515,1515
2.584,0.191,0.309,0.000,9.651,0.927,0.000,0.000,7.416,0.000,0.000,-1.117,-0.286,0.000,0.927,7.416,-1.403,1515,1515
2.594,0.191,0.309,0.000,9.643,0.927,0.000,0.000,7.416,0.000,0.000,-1.113,-0.288,0.000,0.927,7.416,-1.401,1515,1515
2.604,0.191,0.309,0.000,9.636,0.927,0.000,0.000,7.416,0.000,0.000,-1.110,-0.290,0.000,0.927,7.416,-1.400,1515,1515
2.614,0.191,0.309,0.000,9.631,0.927,0.000,0.000,7.416,0.000,0.000,-1.108,-0.293,0.000,0.927,7.416,-1.400,1515,1515
2.624,0.191,0.309,0.000,9.627,0.927,0.000,0.000,7.416,0.000,0.000,-1.105,-0.295,0.000,0.927,7.416,-1.400,1515,1515
2.634,0.191,0.309,0.000,9.624,0.927,0.000,0.000,7.416,0.000,0.000,-1.104,-0.297,0.000,0.927,7.416,-1.401,1515,1515
2.644,0.191,0.309,0.000,9.621,0.927,0.000,0.000,7.416,0.000,0.000,-1.103,-0.299,0.000,0.927,7.416,-1.402,1515,1515
2.654,0.191,0.309,0.000,9.619,0.927,0.000,0.000,7.416,0.000,0.000,-1.101,-0.301,0.000,0.927,7.416,-1.403,1515,1515
2.664,0.191,0.309,0.000,9.617,0.927,0.000,0.000,7.416,0.000,0.000,-1.101,-0.304,0.000,0.927,7.416,-1.404,1515,1515
2.674,0.191,0.309,0.000,9.616,0.927,0.000,0.000,7.416,0.000,0.000,-1.100,-0.306,0.000,0.927,7.416,-1.406,1515,1515
2.684,0.191,0.309,0.000,9.615,0.927,0.000,0.000,7.416,0.000,0.000,-1.099,-0.308,0.000,0.927,7.416,-1.407,1515,1515
2.694,0.191,0.309,0.000,9.614,0.927,0.000,0.000,7.416,0.000,0.000,-1.099,-0.310,0.000,0.927,7.416,-1.409,1515,1515
2.704,0.191,0.309,0.000,9.613,0.927,0.000,0.000,7.416,0.000,0.000,-1.099,-0.312,0.000,0.927,7.416,-1.411,1515,1515
2.714,0.191,0.309,0.000,9.613,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.315,0.000,0.927,7.416,-1.413,1515,1515
2.724,0.191,0.309,0.000,9.612,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.317,0.000,0.927,7.416,-1.415,1515,1515
2.734,0.191,0.309,0.000,9.612,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.319,0.000,0.927,7.416,-1.417,1515,1515
2.744,0.191,0.309,0.000,9.612,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.321,0.000,0.927,7.416,-1.419,1515,1515
2.754,0.191,0.309,0.000,9.611,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.323,0.000,0.927,7.416,-1.421,1515,1515
2.764,0.191,0.309,0.000,9.611,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.326,0.000,0.927,7.416,-1.423,1515,1515
2.774,0.191,0.309,0.000,9.611,0.927,0.000,0.000,7.416,0.000,0.000,-1.098,-0.328,0.000,0.927,7.416,-1.425,1515,1515
2.784,0.191,0.309,0.000,9.611,0.927,0.000,0.000,7.416,0.000,0.000,-1.097,-0.330,0.000,0.927,7.416,-1.427,1515,1515
