timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.021,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,0.144,0.356,0.000,1.948,1.068,0.000,0.000,8.544,0.000,0.000,3.298,0.000,0.000,1.068,8.544,3.298,1497,1497
1.031,0.144,0.356,0.000,3.506,1.068,0.000,0.000,8.544,0.000,0.000,2.519,0.005,-0.000,1.068,8.544,2.524,1494,1494
1.041,0.144,0.356,0.000,4.752,1.068,0.000,0.000,8.544,0.000,0.000,1.896,0.009,-0.000,1.068,8.544,1.905,1491,1491
1.051,0.144,0.356,0.000,5.749,1.068,0.000,0.000,8.544,0.000,0.000,1.397,0.012,-0.000,1.068,8.544,1.409,1488,1488
1.061,0.144,0.356,0.000,6.547,1.068,0.000,0.000,8.544,0.000,0.000,0.998,0.014,-0.000,1.068,8.544,1.012,1488,1488
1.071,0.144,0.356,0.000,7.185,1.068,0.000,0.000,8.544,0.000,0.000,0.679,0.015,-0.000,1.068,8.544,0.695,1490,1490
1.081,0.141,0.359,0.000,7.696,1.077,0.000,0.000,8.616,0.000,0.000,0.460,0.016,-0.000,1.077,8.616,0.476,1492,1492
1.091,0.141,0.359,0.000,8.104,1.077,0.000,0.000,8.616,0.000,0.000,0.256,0.017,-0.000,1.077,8.616,0.273,1494,1494
1.101,0.141,0.359,0.000,8.431,1.077,0.000,0.000,8.616,0.000,0.000,0.093,0.017,-0.000,1.077,8.616,0.109,1496,1496
1.111,0.141,0.359,0.000,8.692,1.077,0.000,0.000,8.616,0.000,0.000,-0.038,0.017,-0.000,1.077,8.616,-0.021,1498,1498
1.121,0.141,0.359,0.000,8.902,1.077,0.000,0.000,8.616,0.000,0.000,-0.143,0.016,-0.000,1.077,8.616,-0.126,1500,1500
1.131,0.141,0.359,0.000,9.069,1.077,0.000,0.000,8.616,0.000,0.000,-0.226,0.016,-0.000,1.077,8.616,-0.210,1502,1502
1.141,0.141,0.359,0.000,9.203,1.077,0.000,0.000,8.616,0.000,0.000,-0.293,0.015,-0.000,1.077,8.616,-0.278,1503,1503
1.151,0.141,0.359,0.000,9.310,1.077,0.000,0.000,8.616,0.000,0.000,-0.347,0.015,-0.000,1.077,8.616,-0.332,1503,1503
1.161,0.141,0.359,0.000,9.395,1.077,0.000,0.000,8.616,0.000,0.000,-0.390,0.014,-0.000,1.077,8.616,-0.376,1504,1504
1.171,0.141,0.359,0.000,9.464,1.077,0.000,0.000,8.616,0.000,0.000,-0.424,0.013,-0.000,1.077,8.616,-0.411,1504,1504
1.181,0.141,0.359,0.000,9.519,1.077,0.000,0.000,8.616,0.000,0.000,-0.451,0.012,-0.000,1.077,8.616,-0.439,1504,1504
1.191,0.141,0.359,0.000,9.563,1.077,0.000,0.000,8.616,0.000,0.000,-0.473,0.011,-0.000,1.077,8.616,-0.462,1505,1505
1.201,0.141,0.359,0.000,9.598,1.077,0.000,0.000,8.616,0.000,0.000,-0.491,0.010,-0.000,1.077,8.616,-0.481,1505,1505
1.211,0.141,0.359,0.000,9.626,1.077,0.000,0.000,8.616,0.000,0.000,-0.505,0.009,-0.000,1.077,8.616,-0.496,1505,1505
1.221,0.141,0.359,0.000,9.648,1.077,0.000,0.000,8.616,0.000,0.000,-0.516,0.008,-0.000,1.077,8.616,-0.508,1505,1505
1.231,0.141,0.359,0.000,9.666,1.077,0.000,0.000,8.616,0.000,0.000,-0.525,0.007,-0.000,1.077,8.616,-0.518,1505,1505
1.241,0.141,0.359,0.000,9.681,1.077,0.000,0.000,8.616,0.000,0.000,-0.532,0.006,-0.000,1.077,8.616,-0.526,1505,1505
1.251,0.141,0.359,0.000,9.692,1.077,0.000,0.000,8.616,0.000,0.000,-0.538,0.005,-0.000,1.077,8.616,-0.533,1505,1505
1.261,0.141,0.359,0.000,9.701,1.077,0.000,0.000,8.616,0.000,0.000,-0.543,0.004,-0.000,1.077,8.616,-0.539,1505,1505
1.271,0.141,0.359,0.000,9.709,1.077,0.000,0.000,8.616,0.000,0.000,-0.546,0.003,-0.000,1.077,8.616,-0.543,1505,1505
1.281,0.141,0.359,0.000,9.714,1.077,0.000,0.000,8.616,0.000,0.000,-0.549,0.002,-0.000,1.077,8.616,-0.547,1506,1506
