timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.025,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.026,0.226,0.274,0.000,1.977,0.822,0.000,0.000,6.576,0.000,0.000,2.299,0.000,0.000,0.822,6.576,2.300,1497,1497
1.036,0.226,0.274,0.000,3.559,0.822,0.000,0.000,6.576,0.000,0.000,1.509,0.003,-0.000,0.822,6.576,1.512,1494,1494
1.046,0.226,0.274,0.000,4.824,0.822,0.000,0.000,6.576,0.000,0.000,0.876,0.005,-0.000,0.822,6.576,0.881,1491,1491
1.056,0.226,0.274,0.000,5.836,0.822,0.000,0.000,6.576,0.000,0.000,0.370,0.006,-0.000,0.822,6.576,0.376,1493,1493
1.066,0.226,0.274,0.000,6.646,0.822,0.000,0.000,6.576,0.000,0.000,-0.035,0.006,-0.000,0.822,6.576,-0.029,1495,1495
1.076,0.226,0.274,0.000,7.294,0.822,0.000,0.000,6.576,0.000,0.000,-0.359,0.005,-0.000,0.822,6.576,-0.354,1497,1497
1.086,0.226,0.274,0.000,7.812,0.822,0.000,0.000,6.576,0.000,0.000,-0.618,0.004,-0.000,0.822,6.576,-0.614,1499,1499
1.096,0.227,0.273,0.000,8.221,0.819,0.000,-0.000,6.552,0.000,-0.000,-0.834,0.002,-0.000,0.819,6.552,-0.832,1501,1501
1.106,0.227,0.273,0.000,8.548,0.819,0.000,0.000,6.552,0.000,0.000,-0.998,-0.000,-0.000,0.819,6.552,-0.998,1503,1503
1.116,0.227,0.273,0.000,8.809,0.819,0.000,0.000,6.552,0.000,0.000,-1.129,-0.002,-0.000,0.819,6.552,-1.131,1505,1505
1.126,0.227,0.273,0.000,9.019,0.819,0.000,0.000,6.552,0.000,0.000,-1.233,-0.005,-0.000,0.819,6.552,-1.238,1507,1507
1.136,0.227,0.273,0.000,9.186,0.819,0.000,0.000,6.552,0.000,0.000,-1.317,-0.007,-0.000,0.819,6.552,-1.324,1509,1509
1.146,0.227,0.273,0.000,9.320,0.819,0.000,0.000,6.552,0.000,0.000,-1.384,-0.010,-0.000,0.819,6.552,-1.394,1511,1511
1.156,0.227,0.273,0.000,9.427,0.819,0.000,0.000,6.552,0.000,0.000,-1.438,-0.013,-0.000,0.819,6.552,-1.451,1513,1513
1.166,0.227,0.273,0.000,9.513,0.819,0.000,0.000,6.552,0.000,0.000,-1.480,-0.016,-0.000,0.819,6.552,-1.496,1514,1514
