timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.021,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,-11.167,11.167,0.000,0.000,0.000,0.000,1500,1500
1.031,-11.167,11.167,9.745,0.059,772.128,400.000,1505,1495
1.041,-11.167,11.167,9.745,0.117,0.000,9.862,1500,1500
1.051,-11.167,11.167,9.745,0.176,0.000,9.921,1500,1500
1.061,-11.167,11.167,9.745,0.234,0.000,9.979,1500,1500
1.071,-11.167,11.167,9.745,0.293,0.000,10.038,1505,1495
1.081,-11.167,11.167,9.745,0.351,0.000,10.096,1510,1490
1.091,-11.167,11.167,9.745,0.410,0.000,10.154,1515,1485
1.101,-11.167,11.167,9.745,0.468,0.000,10.213,1520,1480
1.111,-11.167,11.167,9.745,0.527,0.000,10.271,1525,1475
1.121,-11.167,11.167,9.745,0.585,0.000,10.330,1530,1470
1.131,-11.167,11.167,9.745,0.644,0.000,10.388,1535,1465
1.141,-11.167,11.167,9.745,0.702,0.000,10.447,1540,1460
1.151,-11.172,11.172,9.749,0.761,0.347,10.857,1540,1460
1.161,-11.172,11.172,9.749,0.819,0.000,10.568,1540,1460
1.171,-11.172,11.172,9.749,0.878,0.000,10.627,1540,1460
1.181,-11.172,11.172,9.749,0.936,0.000,10.685,1540,1460
1.191,-11.172,11.172,9.749,0.994,0.000,10.743,1540,1460
1.201,-11.172,11.172,9.749,1.053,0.000,10.802,1540,1460
1.211,-11.172,11.172,9.749,1.112,0.000,10.861,1540,1460
1.221,-11.172,11.172,9.749,1.170,0.000,10.919,1540,1460
1.231,-11.172,11.172,9.749,1.228,0.000,10.978,1540,1460
1.241,-11.172,11.172,9.749,1.287,0.000,11.036,1541,1459
1.251,-11.172,11.172,9.749,1.345,0.000,11.095,1541,1459
1.261,-11.172,11.172,9.749,1.404,0.000,11.153,1541,1459
1.271,-11.172,11.172,9.749,1.462,0.000,11.212,1541,1459
1.281,-11.172,11.172,9.749,1.521,0.000,11.270,1541,1459
1.291,-11.172,11.172,9.749,1.579,0.000,11.329,1541,1459
1.301,-11.172,11.172,9.749,1.638,0.000,11.387,1541,1459
1.311,-11.172,11.172,9.749,1.697,0.000,11.446,1541,1459
1.321,-11.172,11.172,9.749,1.755,0.000,11.504,1541,1459
1.331,-11.172,11.172,9.749,1.814,0.000,11.563,1541,1459
1.341,-11.172,11.172,9.749,1.872,0.000,11.621,1541,1459
1.351,-11.172,11.172,9.749,1.930,0.000,11.679,1541,1459
1.361,-11.172,11.172,9.749,1.989,0.000,11.738,1541,1459
1.371,-11.172,11.172,9.749,2.048,0.000,11.797,1541,1459
1.381,-11.172,11.172,9.749,2.106,0.000,11.855,1541,1459
1.391,-11.172,11.172,9.749,2.164,0.000,11.913,1541,1459
1.401,-11.220,11.220,9.792,2.223,3.399,15.413,1545,1455
1.411,-11.220,11.220,9.792,2.282,0.000,12.074,1542,1458
1.421,-11.220,11.220,9.792,2.341,0.000,12.132,1542,1458
1.431,-11.220,11.220,9.792,2.399,0.000,12.191,1542,1458
1.441,-11.220,11.220,9.792,2.458,0.000,12.250,1542,1458
1.451,-11.220,11.220,9.792,2.517,0.000,12.309,1542,1458
1.461,-11.220,11.220,9.792,2.576,0.000,12.367,1542,1458
1.471,-11.220,11.220,9.792,2.634,0.000,12.426,1542,1458
1.481,-11.220,11.220,9.792,2.693,0.000,12.485,1542,1458
1.491,-11.220,11.220,9.792,2.752,0.000,12.543,1542,1458
1.501,-11.220,11.220,9.792,2.811,0.000,12.602,1542,1458
1.511,-11.220,11.220,9.792,2.870,0.000,12.661,1542,1458
1.521,-11.220,11.220,9.792,2.928,0.000,12.720,1542,1458
1.531,-11.220,11.220,9.792,2.987,0.000,12.778,1542,1458
1.541,-11.220,11.220,9.792,3.046,0.000,12.837,1542,1458
1.551,-11.220,11.220,9.792,3.104,0.000,12.896,1542,1458
1.561,-11.220,11.220,9.792,3.163,0.000,12.955,1542,1458
1.571,-11.220,11.220,9.792,3.222,0.000,13.013,1543,1457
1.581,-11.220,11.220,9.792,3.281,0.000,13.072,1543,1457
1.591,-11.220,11.220,9.792,3.339,0.000,13.131,1543,1457
1.601,-11.220,11.220,9.792,3.398,0.000,13.190,1543,1457
1.611,-11.220,11.220,9.792,3.457,0.000,13.248,1543,1457
1.621,-11.220,11.220,9.792,3.516,0.000,13.307,1543,1457
1.631,-11.220,11.220,9.792,3.574,0.000,13.366,1543,1457
1.641,-11.220,11.220,9.792,3.633,0.000,13.425,1543,1457
1.651,-11.244,11.244,9.812,3.692,1.665,15.169,1545,1455
1.661,-11.244,11.244,9.812,3.751,0.000,13.563,1543,1457
1.671,-11.244,11.244,9.812,3.810,0.000,13.622,1543,1457
1.681,-11.244,11.244,9.812,3.869,0.000,13.681,1543,1457
1.691,-11.244,11.244,9.812,3.928,0.000,13.740,1543,1457
1.701,-11.244,11.244,9.812,3.986,0.000,13.799,1543,1457
1.711,-11.244,11.244,9.812,4.045,0.000,13.858,1543,1457
1.721,-11.244,11.244,9.812,4.104,0.000,13.917,1543,1457
1.731,-11.244,11.244,9.812,4.163,0.000,13.975,1543,1457
1.741,-11.244,11.244,9.812,4.222,0.000,14.034,1544,1456
1.751,-11.244,11.244,9.812,4.281,0.000,14.093,1544,1456
1.761,-11.244,11.244,9.812,4.340,0.000,14.152,1544,1456
1.771,-11.244,11.244,9.812,4.398,0.000,14.211,1544,1456
1.781,-11.244,11.244,9.812,4.457,0.000,14.270,1544,1456
1.791,-11.244,11.244,9.812,4.516,0.000,14.329,1544,1456
1.801,-11.244,11.244,9.812,4.575,0.000,14.388,1544,1456
1.811,-11.244,11.244,9.812,4.634,0.000,14.447,1544,1456
1.821,-11.244,11.244,9.812,4.693,0.000,14.505,1544,1456
1.831,-11.244,11.244,9.812,4.752,0.000,14.564,1544,1456
