timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.021,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,-6.596,6.596,69.072,0.000,29932.616,400.000,1100,1100
1.031,-6.596,6.596,69.072,0.002,0.000,69.074,1430,1430
1.041,-6.596,6.596,69.072,0.005,0.000,69.077,1430,1430
1.051,-6.596,6.596,69.072,0.007,0.000,69.079,1430,1430
1.061,-6.596,6.596,69.072,0.009,0.000,69.081,1430,1430
1.071,-6.596,6.596,69.072,0.012,0.000,69.083,1430,1430
1.081,-6.625,6.625,69.379,0.014,4.098,73.491,1426,1426
1.091,-6.625,6.625,69.379,0.016,0.000,69.395,1430,1430
1.101,-6.625,6.625,69.379,0.019,0.000,69.398,1430,1430
1.111,-6.625,6.625,69.379,0.021,0.000,69.400,1430,1430
1.121,-6.625,6.625,69.379,0.023,0.000,69.402,1430,1430
1.131,-6.625,6.625,69.379,0.025,0.000,69.405,1430,1430
1.141,-6.625,6.625,69.379,0.028,0.000,69.407,1430,1430
1.151,-6.625,6.625,69.379,0.030,0.000,69.409,1430,1430
1.161,-6.625,6.625,69.379,0.032,0.000,69.412,1430,1430
1.171,-6.625,6.625,69.379,0.035,0.000,69.414,1430,1430
1.181,-6.625,6.625,69.379,0.037,0.000,69.416,1430,1430
1.191,-6.625,6.625,69.379,0.039,0.000,69.418,1430,1430
1.201,-6.625,6.625,69.379,0.042,0.000,69.421,1430,1430
1.211,-6.625,6.625,69.379,0.044,0.000,69.423,1430,1430
1.221,-6.625,6.625,69.379,0.046,0.000,69.425,1430,1430
1.231,-6.625,6.625,69.379,0.049,0.000,69.428,1430,1430
1.241,-6.625,6.625,69.379,0.051,0.000,69.430,1430,1430
1.251,-6.625,6.625,69.379,0.053,0.000,69.432,1430,1430
1.261,-6.625,6.625,69.379,0.056,0.000,69.435,1430,1430
1.271,-6.625,6.625,69.379,0.058,0.000,69.437,1430,1430
1.281,-6.625,6.625,69.379,0.060,0.000,69.439,1430,1430
1.291,-6.625,6.625,69.379,0.062,0.000,69.442,1430,1430
1.301,-6.625,6.625,69.379,0.065,0.000,69.444,1430,1430
1.311,-6.625,6.625,69.379,0.067,0.000,69.446,1430,1430
1.321,-6.625,6.625,69.379,0.069,0.000,69.449,1430,1430
1.331,-4.793,4.793,50.190,0.071,-255.928,-205.666,1705,1705
1.341,-4.793,4.793,50.190,0.073,0.000,50.263,1449,1449
1.351,-4.793,4.793,50.190,0.074,0.000,50.265,1449,1449
1.361,-4.793,4.793,50.190,0.076,0.000,50.266,1449,1449
1.371,-4.793,4.793,50.190,0.078,0.000,50.268,1449,1449
1.381,-4.793,4.793,50.190,0.079,0.000,50.270,1449,1449
1.391,-4.793,4.793,50.190,0.081,0.000,50.271,1449,1449
1.401,-4.793,4.793,50.190,0.083,0.000,50.273,1449,1449
1.411,-4.793,4.793,50.190,0.084,0.000,50.275,1449,1449
1.421,-4.793,4.793,50.190,0.086,0.000,50.276,1449,1449
1.431,-4.793,4.793,50.190,0.088,0.000,50.278,1449,1449
1.441,-4.793,4.793,50.190,0.089,0.000,50.280,1449,1449
1.451,-4.793,4.793,50.190,0.091,0.000,50.281,1449,1449
1.461,-4.793,4.793,50.190,0.093,0.000,50.283,1449,1449
1.471,-4.793,4.793,50.190,0.095,0.000,50.285,1449,1449
1.481,-4.793,4.793,50.190,0.096,0.000,50.286,1449,1449
1.491,-4.793,4.793,50.190,0.098,0.000,50.288,1449,1449
1.501,-4.793,4.793,50.190,0.100,0.000,50.290,1449,1449
1.511,-4.793,4.793,50.190,0.101,0.000,50.291,1449,1449
1.521,-4.793,4.793,50.190,0.103,0.000,50.293,1449,1449
1.531,-4.793,4.793,50.190,0.105,0.000,50.295,1449,1449
1.541,-4.793,4.793,50.190,0.106,0.000,50.297,1449,1449
1.551,-4.793,4.793,50.190,0.108,0.000,50.298,1449,1449
1.561,-4.793,4.793,50.190,0.110,0.000,50.300,1449,1449
1.571,-4.793,4.793,50.190,0.111,0.000,50.302,1449,1449
1.581,-2.696,2.696,28.235,0.112,-292.601,-264.254,1764,1764
1.591,-2.696,2.696,28.235,0.113,0.000,28.348,1471,1471
1.601,-2.696,2.696,28.235,0.114,0.000,28.349,1471,1471
1.611,-2.696,2.696,28.235,0.115,0.000,28.350,1471,1471
1.621,-2.696,2.696,28.235,0.116,0.000,28.351,1471,1471
1.631,-2.696,2.696,28.235,0.117,0.000,28.351,1471,1471
1.641,-2.696,2.696,28.235,0.118,0.000,28.352,1471,1471
1.651,-2.696,2.696,28.235,0.119,0.000,28.353,1471,1471
1.661,-2.696,2.696,28.235,0.120,0.000,28.354,1471,1471
1.671,-2.696,2.696,28.235,0.121,0.000,28.355,1471,1471
1.681,-2.696,2.696,28.235,0.122,0.000,28.356,1471,1471
1.691,-2.696,2.696,28.235,0.123,0.000,28.357,1471,1471
1.701,-2.696,2.696,28.235,0.123,0.000,28.358,1471,1471
1.711,-2.696,2.696,28.235,0.124,0.000,28.359,1471,1471
1.721,-2.696,2.696,28.235,0.125,0.000,28.360,1471,1471
1.731,-2.696,2.696,28.235,0.126,0.000,28.361,1471,1471
1.741,-2.696,2.696,28.235,0.127,0.000,28.362,1471,1471
1.751,-2.696,2.696,28.235,0.128,0.000,28.363,1471,1471
1.761,-2.696,2.696,28.235,0.129,0.000,28.364,1471,1471
1.771,-2.696,2.696,28.235,0.130,0.000,28.365,1471,1471
1.781,-2.696,2.696,28.235,0.131,0.000,28.366,1471,1471
1.791,-2.696,2.696,28.235,0.132,0.000,28.367,1471,1471
1.801,-2.696,2.696,28.235,0.133,0.000,28.367,1471,1471
1.811,-2.696,2.696,28.235,0.134,0.000,28.368,1471,1471
1.821,-2.696,2.696,28.235,0.135,0.000,28.369,1471,1471
1.831,-1.308,1.308,13.698,0.135,-193.906,-180.072,1680,1680
1.841,-1.308,1.308,13.698,0.136,0.000,13.834,1486,1486
