timestamp,altitude,altitude_error,velocity_z,accel_z,pos_p,pos_i,pos_d,vel_p,vel_i,vel_d,acc_p,acc_i,acc_d,pos_out,vel_out,acc_out,motor3_pwm,motor4_pwm
1.022,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,0.287,0.213,-0.002,0.032,0.639,0.000,0.000,5.128,0.000,0.000,2.548,0.000,0.000,0.639,5.128,2.548,1497,1497
1.033,0.287,0.213,-0.004,0.054,0.639,0.000,0.000,5.141,0.000,0.000,2.544,0.000,-0.000,0.639,5.141,2.544,1494,1494
1.043,0.287,0.213,-0.005,0.069,0.639,0.000,0.000,5.151,0.000,0.000,2.541,0.000,-0.000,0.639,5.151,2.541,1491,1491
1.053,0.287,0.213,-0.006,0.080,0.639,0.000,0.000,5.159,0.000,0.000,2.540,0.000,-0.000,0.639,5.159,2.540,1488,1488
1.063,0.287,0.213,-0.007,0.087,0.639,0.000,0.000,5.166,0.000,0.000,2.539,0.000,-0.000,0.639,5.166,2.539,1485,1485
1.073,0.287,0.213,-0.007,0.093,0.639,0.000,0.000,5.171,0.000,0.000,2.539,0.000,-0.000,0.639,5.171,2.539,1482,1482
1.083,0.287,0.213,-0.008,0.096,0.639,0.000,0.000,5.175,0.000,0.000,2.539,0.000,0.000,0.639,5.175,2.539,1479,1479
1.093,0.287,0.213,-0.008,0.099,0.639,0.000,0.000,5.179,0.000,0.000,2.540,0.000,0.000,0.639,5.179,2.540,1476,1476
1.103,0.287,0.213,-0.009,0.101,0.639,0.000,0.000,5.181,0.000,0.000,2.540,0.000,0.000,0.639,5.181,2.540,1473,1473
1.113,0.287,0.213,-0.009,0.102,0.639,0.000,0.000,5.183,0.000,0.000,2.541,0.000,0.000,0.639,5.183,2.541,1470,1470
1.123,0.287,0.213,-0.009,0.103,0.639,0.000,0.000,5.185,0.000,0.000,2.541,0.000,0.000,0.639,5.185,2.541,1467,1467
1.133,0.287,0.213,-0.009,0.104,0.639,0.000,0.000,5.187,0.000,0.000,2.541,0.000,0.000,0.639,5.187,2.541,1464,1464
1.143,0.287,0.213,-0.009,0.104,0.639,0.000,0.000,5.188,0.000,0.000,2.542,0.000,0.000,0.639,5.188,2.542,1461,1461
1.153,0.281,0.219,-0.010,0.098,0.657,0.000,0.000,5.332,0.000,0.000,2.617,0.000,0.000,0.657,5.332,2.617,1458,1458
1.163,0.281,0.219,-0.010,0.095,0.657,0.000,0.000,5.333,0.000,0.000,2.619,0.000,0.000,0.657,5.333,2.619,1455,1455
1.173,0.281,0.219,-0.010,0.092,0.657,0.000,0.000,5.334,0.000,0.000,2.621,0.000,0.000,0.657,5.334,2.621,1452,1452
1.183,0.281,0.219,-0.010,0.090,0.657,0.000,0.000,5.334,0.000,0.000,2.622,0.000,0.000,0.657,5.334,2.622,1449,1449
1.193,0.281,0.219,-0.010,0.089,0.657,0.000,0.000,5.335,0.000,0.000,2.623,0.000,0.000,0.657,5.335,2.623,1446,1446
1.203,0.281,0.219,-0.010,0.088,0.657,0.000,0.000,5.335,0.000,0.000,2.624,0.000,0.000,0.657,5.335,2.624,1443,1443
1.213,0.281,0.219,-0.010,0.087,0.657,0.000,0.000,5.335,0.000,0.000,2.624,0.000,0.000,0.657,5.335,2.624,1440,1440
1.223,0.281,0.219,-0.010,0.087,0.657,0.000,0.000,5.335,0.000,0.000,2.624,0.000,0.000,0.657,5.335,2.624,1437,1437
1.233,0.281,0.219,-0.010,0.086,0.657,0.000,0.000,5.335,0.000,0.000,2.625,0.000,0.000,0.657,5.335,2.625,1434,1434
