timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.054,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.054,-11.220,11.220,0.000,0.000,0.000,0.000,1495,1505
1.065,-11.220,11.220,1.958,0.059,776.082,400.000,1500,1500
1.075,-11.220,11.220,1.958,0.118,0.000,2.076,1505,1495
1.085,-11.220,11.220,1.958,0.177,0.000,2.135,1510,1490
1.095,-11.220,11.220,1.958,0.236,0.000,2.194,1515,1485
1.104,-11.220,11.220,1.958,0.294,0.000,2.252,1520,1480
1.115,-11.220,11.220,1.958,0.353,0.000,2.311,1525,1475
1.124,-11.220,11.220,1.958,0.412,0.000,2.370,1530,1470
1.134,-11.220,11.220,1.958,0.470,0.000,2.429,1532,1468
1.144,-11.220,11.220,1.958,0.529,0.000,2.487,1532,1468
1.154,-11.220,11.220,1.958,0.588,0.000,2.546,1532,1468
1.165,-11.220,11.220,1.958,0.647,0.000,2.605,1532,1468
1.175,-11.220,11.220,1.958,0.706,0.000,2.664,1532,1468
1.185,-11.220,11.220,1.958,0.764,0.000,2.722,1532,1468
1.195,-11.220,11.220,1.958,0.823,0.000,2.781,1532,1468
1.204,-11.220,11.220,1.958,0.882,0.000,2.840,1532,1468
1.215,-11.220,11.220,1.958,0.941,0.000,2.899,1532,1468
1.225,-11.220,11.220,1.958,0.999,0.000,2.957,1532,1468
1.234,-11.220,11.220,1.958,1.058,0.000,3.016,1533,1467
1.245,-11.220,11.220,1.958,1.117,0.000,3.075,1533,1467
1.254,-11.220,11.220,1.958,1.175,0.000,3.134,1533,1467
1.265,-11.220,11.220,1.958,1.234,0.000,3.192,1533,1467
1.275,-11.249,11.249,1.963,1.293,2.034,5.290,1535,1465
1.284,-11.249,11.249,1.963,1.352,0.000,3.315,1533,1467
1.294,-11.249,11.249,1.963,1.411,0.000,3.374,1533,1467
1.304,-11.249,11.249,1.963,1.470,0.000,3.433,1533,1467
1.314,-11.249,11.249,1.963,1.529,0.000,3.492,1533,1467
1.324,-11.249,11.249,1.963,1.588,0.000,3.551,1533,1467
1.334,-11.249,11.249,1.963,1.646,0.000,3.610,1533,1467
1.344,-11.249,11.249,1.963,1.705,0.000,3.669,1533,1467
1.355,-11.249,11.249,1.963,1.765,0.000,3.728,1533,1467
1.365,-11.249,11.249,1.963,1.823,0.000,3.787,1533,1467
1.374,-11.249,11.249,1.963,1.882,0.000,3.845,1533,1467
1.384,-11.249,11.249,1.963,1.941,0.000,3.904,1533,1467
1.395,-11.249,11.249,1.963,2.000,0.000,3.963,1533,1467
1.405,-11.249,11.249,1.963,2.059,0.000,4.022,1534,1466
1.415,-11.249,11.249,1.963,2.118,0.000,4.081,1534,1466
1.424,-11.249,11.249,1.963,2.177,0.000,4.140,1534,1466
1.434,-11.249,11.249,1.963,2.235,0.000,4.199,1534,1466
1.445,-11.249,11.249,1.963,2.294,0.000,4.258,1534,1466
1.455,-11.249,11.249,1.963,2.354,0.000,4.317,1534,1466
1.465,-11.249,11.249,1.963,2.412,0.000,4.376,1534,1466
1.474,-11.249,11.249,1.963,2.471,0.000,4.434,1534,1466
1.485,-11.249,11.249,1.963,2.530,0.000,4.493,1534,1466
1.495,-11.249,11.249,1.963,2.589,0.000,4.552,1534,1466
1.504,-11.249,11.249,1.963,2.648,0.000,4.611,1534,1466
1.514,-11.249,11.249,1.963,2.707,0.000,4.670,1534,1466
1.524,-11.263,11.263,1.966,2.766,0.942,5.673,1535,1465
1.534,-11.263,11.263,1.966,2.825,0.000,4.790,1534,1466
1.545,-11.263,11.263,1.966,2.884,0.000,4.849,1534,1466
1.554,-11.263,11.263,1.966,2.943,0.000,4.908,1534,1466
1.565,-11.263,11.263,1.966,3.002,0.000,4.967,1534,1466
1.574,-11.263,11.263,1.966,3.060,0.000,5.026,1535,1465
1.585,-11.263,11.263,1.966,3.119,0.000,5.085,1535,1465
1.594,-11.263,11.263,1.966,3.178,0.000,5.144,1535,1465
1.605,-11.263,11.263,1.966,3.237,0.000,5.203,1535,1465
1.614,-11.263,11.263,1.966,3.296,0.000,5.262,1535,1465
1.624,-11.263,11.263,1.966,3.355,0.000,5.321,1535,1465
1.634,-11.263,11.263,1.966,3.414,0.000,5.380,1535,1465
1.645,-11.263,11.263,1.966,3.473,0.000,5.439,1535,1465
1.654,-11.263,11.263,1.966,3.532,0.000,5.498,1535,1465
1.664,-11.263,11.263,1.966,3.591,0.000,5.557,1535,1465
1.675,-11.263,11.263,1.966,3.650,0.000,5.616,1535,1465
1.685,-11.263,11.263,1.966,3.709,0.000,5.675,1535,1465
1.695,-11.263,11.263,1.966,3.768,0.000,5.734,1535,1465
1.705,-11.263,11.263,1.966,3.827,0.000,5.793,1535,1465
1.715,-11.263,11.263,1.966,3.886,0.000,5.852,1535,1465
1.724,-11.263,11.263,1.966,3.945,0.000,5.911,1535,1465
1.735,-11.263,11.263,1.966,4.004,0.000,5.970,1535,1465
1.744,-11.263,11.263,1.966,4.063,0.000,6.029,1536,1464
1.755,-11.263,11.263,1.966,4.122,0.000,6.088,1536,1464
1.764,-11.263,11.263,1.966,4.181,0.000,6.147,1536,1464
1.774,-11.256,11.256,1.964,4.240,-0.495,5.710,1535,1465
1.784,-11.256,11.256,1.964,4.299,0.000,6.263,1536,1464
1.795,-11.256,11.256,1.964,4.358,0.000,6.322,1536,1464
1.804,-11.256,11.256,1.964,4.417,0.000,6.381,1536,1464
1.814,-11.256,11.256,1.964,4.476,0.000,6.440,1536,1464
1.825,-11.256,11.256,1.964,4.535,0.000,6.499,1536,1464
1.834,-11.256,11.256,1.964,4.593,0.000,6.558,1536,1464
1.844,-11.256,11.256,1.964,4.652,0.000,6.617,1536,1464
1.855,-11.256,11.256,1.964,4.712,0.000,6.676,1536,1464
1.865,-11.256,11.256,1.964,4.770,0.000,6.735,1536,1464
1.875,-11.256,11.256,1.964,4.829,0.000,6.794,1536,1464
1.885,-11.256,11.256,1.964,4.888,0.000,6.853,1536,1464
1.895,-11.256,11.256,1.964,4.947,0.000,6.912,1536,1464
1.904,-11.256,11.256,1.964,5.006,0.000,6.970,1536,1464
1.915,-11.256,11.256,1.964,5.065,0.000,7.029,1537,1463
1.925,-11.256,11.256,1.964,5.124,0.000,7.088,1537,1463
1.935,-11.256,11.256,1.964,5.183,0.000,7.147,1537,1463
1.945,-11.256,11.256,1.964,5.242,0.000,7.206,1537,1463
