timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.023,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,-13.269,13.269,0.000,0.000,0.000,0.000,1495,1505
1.033,-13.269,13.269,28.947,0.002,22.940,51.890,1500,1500
1.043,-13.269,13.269,28.947,0.005,0.000,28.952,1505,1495
1.053,-13.269,13.269,28.947,0.007,0.000,28.954,1510,1490
1.063,-13.269,13.269,28.947,0.009,0.000,28.957,1515,1485
1.073,-13.269,13.269,28.947,0.012,0.000,28.959,1520,1480
1.083,-13.269,13.269,28.947,0.014,0.000,28.961,1525,1475
1.093,-13.269,13.269,28.947,0.016,0.000,28.964,1530,1470
1.103,-13.269,13.269,28.947,0.019,0.000,28.966,1535,1465
1.113,-13.269,13.269,28.947,0.021,0.000,28.968,1540,1460
1.123,-13.269,13.269,28.947,0.023,0.000,28.971,1545,1455
1.133,-13.269,13.269,28.947,0.025,0.000,28.973,1550,1450
1.143,-13.269,13.269,28.947,0.028,0.000,28.975,1555,1445
1.153,-13.269,13.269,28.947,0.030,0.000,28.978,1558,1442
1.163,-13.269,13.269,28.947,0.032,0.000,28.980,1558,1442
1.173,-13.288,13.288,28.990,0.035,0.034,29.059,1559,1441
1.183,-13.288,13.288,28.990,0.037,0.000,29.027,1559,1441
1.193,-13.288,13.288,28.990,0.039,0.000,29.029,1559,1441
1.203,-13.288,13.288,28.990,0.042,0.000,29.032,1559,1441
1.213,-13.288,13.288,28.990,0.044,0.000,29.034,1559,1441
1.223,-13.288,13.288,28.990,0.046,0.000,29.036,1559,1441
1.233,-13.288,13.288,28.990,0.049,0.000,29.039,1559,1441
1.243,-13.288,13.288,28.990,0.051,0.000,29.041,1559,1441
1.253,-13.288,13.288,28.990,0.053,0.000,29.043,1559,1441
1.263,-13.288,13.288,28.990,0.056,0.000,29.046,1559,1441
1.273,-13.288,13.288,28.990,0.058,0.000,29.048,1559,1441
1.283,-13.288,13.288,28.990,0.060,0.000,29.050,1559,1441
1.293,-13.288,13.288,28.990,0.063,0.000,29.053,1559,1441
1.303,-13.288,13.288,28.990,0.065,0.000,29.055,1559,1441
1.313,-13.288,13.288,28.990,0.067,0.000,29.057,1559,1441
1.323,-13.288,13.288,28.990,0.070,0.000,29.060,1559,1441
1.333,-13.288,13.288,28.990,0.072,0.000,29.062,1559,1441
1.343,-13.288,13.288,28.990,0.074,0.000,29.064,1559,1441
1.353,-13.288,13.288,28.990,0.077,0.000,29.067,1559,1441
1.363,-13.288,13.288,28.990,0.079,0.000,29.069,1559,1441
1.373,-13.288,13.288,28.990,0.081,0.000,29.071,1559,1441
