timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.022,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,-13.286,13.286,0.000,0.000,0.000,0.000,1495,1505
1.033,-13.286,13.286,28.985,0.002,114.922,143.909,1500,1500
1.043,-13.286,13.286,28.985,0.005,0.000,28.990,1505,1495
1.053,-13.286,13.286,28.985,0.007,0.000,28.992,1510,1490
1.063,-13.286,13.286,28.985,0.009,0.000,28.994,1515,1485
1.073,-13.286,13.286,28.985,0.012,0.000,28.997,1520,1480
1.083,-13.286,13.286,28.985,0.014,0.000,28.999,1525,1475
1.093,-13.165,13.165,28.722,0.016,-1.053,27.685,1530,1470
1.103,-13.165,13.165,28.722,0.019,0.000,28.740,1535,1465
1.113,-13.165,13.165,28.722,0.021,0.000,28.743,1540,1460
1.123,-13.165,13.165,28.722,0.023,0.000,28.745,1545,1455
1.133,-13.165,13.165,28.722,0.025,0.000,28.747,1550,1450
1.143,-13.165,13.165,28.722,0.028,0.000,28.750,1555,1445
1.153,-13.165,13.165,28.722,0.030,0.000,28.752,1558,1442
1.163,-13.165,13.165,28.722,0.032,0.000,28.754,1558,1442
1.173,-13.165,13.165,28.722,0.035,0.000,28.756,1558,1442
1.183,-13.165,13.165,28.722,0.037,0.000,28.759,1558,1442
1.193,-13.165,13.165,28.722,0.039,0.000,28.761,1558,1442
1.203,-13.165,13.165,28.722,0.042,0.000,28.763,1558,1442
1.213,-13.165,13.165,28.722,0.044,0.000,28.766,1558,1442
1.223,-13.165,13.165,28.722,0.046,0.000,28.768,1558,1442
1.233,-13.165,13.165,28.722,0.048,0.000,28.770,1558,1442
1.243,-13.165,13.165,28.722,0.051,0.000,28.773,1558,1442
1.253,-13.165,13.165,28.722,0.053,0.000,28.775,1558,1442
1.263,-13.165,13.165,28.722,0.055,0.000,28.777,1558,1442
1.273,-13.165,13.165,28.722,0.058,0.000,28.779,1558,1442
1.283,-13.165,13.165,28.722,0.060,0.000,28.782,1558,1442
1.293,-13.165,13.165,28.722,0.062,0.000,28.784,1558,1442
1.303,-13.165,13.165,28.722,0.064,0.000,28.786,1558,1442
1.313,-13.165,13.165,28.722,0.067,0.000,28.789,1558,1442
1.323,-13.165,13.165,28.722,0.069,0.000,28.791,1558,1442
1.333,-13.165,13.165,28.722,0.071,0.000,28.793,1558,1442
1.343,-12.164,12.164,26.537,0.073,-8.767,17.844,1553,1447
1.353,-12.164,12.164,26.537,0.076,0.000,26.612,1556,1444
1.363,-12.164,12.164,26.537,0.078,0.000,26.615,1556,1444
