timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.021,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.022,-13.156,13.156,0.000,0.000,0.000,0.000,1495,1505
1.032,-13.156,13.156,29.849,0.002,113.857,143.708,1500,1500
1.042,-13.156,13.156,29.849,0.005,0.000,29.854,1505,1495
1.052,-13.156,13.156,29.849,0.007,0.000,29.856,1510,1490
1.062,-13.156,13.156,29.849,0.009,0.000,29.859,1515,1485
1.072,-13.156,13.156,29.849,0.012,0.000,29.861,1520,1480
1.082,-13.156,13.156,29.849,0.014,0.000,29.863,1525,1475
1.092,-13.156,13.156,29.849,0.016,0.000,29.865,1530,1470
1.102,-13.156,13.156,29.849,0.018,0.000,29.868,1535,1465
1.112,-13.156,13.156,29.849,0.021,0.000,29.870,1540,1460
1.122,-13.156,13.156,29.849,0.023,0.000,29.872,1545,1455
1.132,-13.156,13.156,29.849,0.025,0.000,29.875,1550,1450
1.142,-13.156,13.156,29.849,0.028,0.000,29.877,1555,1445
1.152,-13.156,13.156,29.849,0.030,0.000,29.879,1559,1441
1.162,-13.156,13.156,29.849,0.032,0.000,29.881,1559,1441
1.172,-13.156,13.156,29.849,0.034,0.000,29.884,1559,1441
1.182,-13.156,13.156,29.849,0.037,0.000,29.886,1559,1441
1.192,-13.156,13.156,29.849,0.039,0.000,29.888,1559,1441
1.202,-13.156,13.156,29.849,0.041,0.000,29.891,1559,1441
1.212,-13.137,13.137,29.808,0.044,-0.159,29.693,1559,1441
1.222,-13.137,13.137,29.808,0.046,0.000,29.854,1559,1441
1.232,-13.137,13.137,29.808,0.048,0.000,29.856,1559,1441
1.242,-13.137,13.137,29.808,0.051,0.000,29.858,1559,1441
1.252,-13.137,13.137,29.808,0.053,0.000,29.861,1559,1441
1.262,-13.137,13.137,29.808,0.055,0.000,29.863,1559,1441
1.272,-13.137,13.137,29.808,0.057,0.000,29.865,1559,1441
1.282,-13.137,13.137,29.808,0.060,0.000,29.868,1559,1441
1.292,-13.137,13.137,29.808,0.062,0.000,29.870,1559,1441
1.302,-13.137,13.137,29.808,0.064,0.000,29.872,1559,1441
1.312,-13.137,13.137,29.808,0.067,0.000,29.875,1559,1441
1.322,-13.137,13.137,29.808,0.069,0.000,29.877,1559,1441
1.332,-13.137,13.137,29.808,0.071,0.000,29.879,1559,1441
1.342,-13.137,13.137,29.808,0.073,0.000,29.881,1559,1441
1.352,-13.137,13.137,29.808,0.076,0.000,29.884,1559,1441
1.362,-13.137,13.137,29.808,0.078,0.000,29.886,1559,1441
1.372,-13.137,13.137,29.808,0.080,0.000,29.888,1559,1441
1.382,-13.137,13.137,29.808,0.083,0.000,29.891,1559,1441
1.392,-13.137,13.137,29.808,0.085,0.000,29.893,1559,1441
1.402,-13.137,13.137,29.808,0.087,0.000,29.895,1559,1441
1.412,-13.137,13.137,29.808,0.089,0.000,29.897,1559,1441
1.422,-13.137,13.137,29.808,0.092,0.000,29.900,1559,1441
1.432,-13.137,13.137,29.808,0.094,0.000,29.902,1559,1441
1.442,-13.137,13.137,29.808,0.096,0.000,29.904,1559,1441
1.452,-13.137,13.137,29.808,0.099,0.000,29.907,1559,1441
1.462,-9.063,9.063,20.563,0.100,-35.570,-14.906,1554,1446
1.472,-9.063,9.063,20.563,0.102,0.000,20.665,1550,1450
1.482,-9.063,9.063,20.563,0.103,0.000,20.666,1550,1450
1.492,-9.063,9.063,20.563,0.105,0.000,20.668,1550,1450
1.502,-9.063,9.063,20.563,0.107,0.000,20.670,1550,1450
1.512,-9.063,9.063,20.563,0.108,0.000,20.671,1550,1450
1.522,-9.063,9.063,20.563,0.110,0.000,20.673,1550,1450
1.532,-9.063,9.063,20.563,0.111,0.000,20.674,1550,1450
1.542,-9.063,9.063,20.563,0.113,0.000,20.676,1550,1450
1.552,-9.063,9.063,20.563,0.114,0.000,20.678,1550,1450
1.562,-9.063,9.063,20.563,0.116,0.000,20.679,1550,1450
1.572,-9.063,9.063,20.563,0.118,0.000,20.681,1550,1450
1.582,-9.063,9.063,20.563,0.119,0.000,20.682,1550,1450
1.592,-9.063,9.063,20.563,0.121,0.000,20.684,1550,1450
1.602,-9.063,9.063,20.563,0.122,0.000,20.685,1550,1450
1.612,-9.063,9.063,20.563,0.124,0.000,20.687,1550,1450
1.622,-9.063,9.063,20.563,0.126,0.000,20.689,1550,1450
1.632,-9.063,9.063,20.563,0.127,0.000,20.690,1550,1450
1.642,-9.063,9.063,20.563,0.129,0.000,20.692,1550,1450
1.652,-9.063,9.063,20.563,0.130,0.000,20.693,1550,1450
1.662,-9.063,9.063,20.563,0.132,0.000,20.695,1550,1450
1.672,-9.063,9.063,20.563,0.133,0.000,20.697,1550,1450
1.682,-9.063,9.063,20.563,0.135,0.000,20.698,1550,1450
1.692,-9.063,9.063,20.563,0.137,0.000,20.700,1550,1450
1.702,-9.063,9.063,20.563,0.138,0.000,20.701,1550,1450
1.712,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.722,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.732,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.742,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.752,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.762,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.772,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.782,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.792,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.802,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.812,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.822,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.832,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.842,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.852,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.862,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.872,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.882,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.892,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.902,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.912,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.922,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.932,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.942,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.952,-0.820,0.820,0.000,0.000,0.000,0.000,1550,1450
1.962,3.856,-3.856,0.000,0.000,0.000,0.000,1545,1455
1.972,3.856,-3.856,-8.748,-0.001,-33.670,-42.418,1540,1460
1.982,3.856,-3.856,-8.748,-0.001,0.000,-8.749,1535,1465
1.992,3.856,-3.856,-8.748,-0.002,0.000,-8.750,1530,1470
2.002,3.856,-3.856,-8.748,-0.003,0.000,-8.751,1525,1475
2.012,3.856,-3.856,-8.748,-0.003,0.000,-8.751,1520,1480
2.022,3.856,-3.856,-8.748,-0.004,0.000,-8.752,1515,1485
2.032,3.856,-3.856,-8.748,-0.005,0.000,-8.753,1510,1490
2.042,3.856,-3.856,-8.748,-0.005,0.000,-8.753,1505,1495
2.052,3.856,-3.856,-8.748,-0.006,0.000,-8.754,1500,1500
2.062,3.856,-3.856,-8.748,-0.007,0.000,-8.755,1495,1505
2.072,3.856,-3.856,-8.748,-0.007,0.000,-8.755,1490,1510
2.082,3.856,-3.856,-8.748,-0.008,0.000,-8.756,1485,1515
2.092,3.856,-3.856,-8.748,-0.009,0.000,-8.757,1480,1520
2.102,3.856,-3.856,-8.748,-0.009,0.000,-8.757,1475,1525
2.112,3.856,-3.856,-8.748,-0.010,0.000,-8.758,1470,1530
2.122,3.856,-3.856,-8.748,-0.011,0.000,-8.759,1465,1535
2.132,3.856,-3.856,-8.748,-0.011,0.000,-8.759,1462,1538
2.142,3.856,-3.856,-8.748,-0.012,0.000,-8.760,1462,1538
2.152,3.856,-3.856,-8.748,-0.013,0.000,-8.761,1462,1538
2.162,3.856,-3.856,-8.748,-0.013,0.000,-8.761,1462,1538
2.172,3.856,-3.856,-8.748,-0.014,0.000,-8.762,1462,1538
2.182,3.856,-3.856,-8.748,-0.015,0.000,-8.763,1462,1538
2.192,3.856,-3.856,-8.748,-0.015,0.000,-8.763,1462,1538
2.202,3.856,-3.856,-8.748,-0.016,0.000,-8.764,1462,1538
2.212,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.222,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.232,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.242,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.252,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.262,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.272,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.282,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.292,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.302,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.312,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.322,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.332,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.342,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.352,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.362,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.372,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.382,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.392,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.402,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.412,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.422,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.432,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.442,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.452,2.095,-2.095,0.000,0.000,0.000,0.000,1462,1538
2.462,-10.649,10.649,0.000,0.000,0.000,0.000,1467,1533
2.472,-10.649,10.649,24.163,0.002,93.115,117.280,1472,1528
2.482,-10.649,10.649,24.163,0.004,0.000,24.166,1477,1523
2.492,-10.649,10.649,24.163,0.006,0.000,24.168,1482,1518
2.502,-10.649,10.649,24.163,0.007,0.000,24.170,1487,1513
2.512,-10.649,10.649,24.163,0.009,0.000,24.172,1492,1508
2.522,-10.649,10.649,24.163,0.011,0.000,24.174,1497,1503
2.532,-10.649,10.649,24.163,0.013,0.000,24.176,1502,1498
2.542,-10.649,10.649,24.163,0.015,0.000,24.178,1507,1493
2.552,-10.649,10.649,24.163,0.017,0.000,24.179,1512,1488
2.562,-10.649,10.649,24.163,0.019,0.000,24.181,1517,1483
2.572,-10.649,10.649,24.163,0.020,0.000,24.183,1522,1478
2.582,-10.649,10.649,24.163,0.022,0.000,24.185,1527,1473
2.592,-10.649,10.649,24.163,0.024,0.000,24.187,1532,1468
2.602,-10.649,10.649,24.163,0.026,0.000,24.189,1537,1463
2.612,-10.649,10.649,24.163,0.028,0.000,24.191,1542,1458
2.622,-10.649,10.649,24.163,0.030,0.000,24.192,1547,1453
2.632,-10.649,10.649,24.163,0.032,0.000,24.194,1552,1448
2.642,-10.649,10.649,24.163,0.033,0.000,24.196,1554,1446
2.652,-10.649,10.649,24.163,0.035,0.000,24.198,1554,1446
2.662,-10.649,10.649,24.163,0.037,0.000,24.200,1554,1446
2.672,-10.649,10.649,24.163,0.039,0.000,24.202,1554,1446
2.682,-10.649,10.649,24.163,0.041,0.000,24.204,1554,1446
2.692,-10.649,10.649,24.163,0.043,0.000,24.205,1554,1446
2.702,-10.649,10.649,24.163,0.045,0.000,24.207,1554,1446
2.712,-19.279,19.279,43.743,0.048,75.308,119.099,1559,1441
2.722,-19.279,19.279,43.743,0.051,0.000,43.795,1564,1436
2.732,-19.279,19.279,43.743,0.055,0.000,43.798,1569,1431
2.742,-19.279,19.279,43.743,0.058,0.000,43.801,1573,1427
2.752,-19.279,19.279,43.743,0.061,0.000,43.805,1573,1427
2.763,-19.279,19.279,43.743,0.065,0.000,43.808,1573,1427
2.772,-19.279,19.279,43.743,0.068,0.000,43.812,1573,1427
2.782,-19.279,19.279,43.743,0.072,0.000,43.815,1573,1427
2.792,-19.279,19.279,43.743,0.075,0.000,43.818,1573,1427
2.802,-19.279,19.279,43.743,0.078,0.000,43.822,1573,1427
2.812,-19.279,19.279,43.743,0.082,0.000,43.825,1573,1427
2.822,-19.279,19.279,43.743,0.085,0.000,43.828,1573,1427
2.832,-19.279,19.279,43.743,0.088,0.000,43.832,1573,1427
2.842,-19.279,19.279,43.743,0.092,0.000,43.835,1573,1427
2.852,-19.279,19.279,43.743,0.095,0.000,43.838,1573,1427
2.862,-19.279,19.279,43.743,0.098,0.000,43.842,1573,1427
2.872,-19.279,19.279,43.743,0.102,0.000,43.845,1573,1427
2.882,-19.279,19.279,43.743,0.105,0.000,43.849,1573,1427
2.892,-19.279,19.279,43.743,0.109,0.000,43.852,1573,1427
2.902,-19.279,19.279,43.743,0.112,0.000,43.855,1573,1427
2.912,-19.279,19.279,43.743,0.115,0.000,43.859,1573,1427
2.922,-19.279,19.279,43.743,0.119,0.000,43.862,1573,1427
2.932,-19.279,19.279,43.743,0.122,0.000,43.865,1573,1427
2.942,-19.279,19.279,43.743,0.125,0.000,43.869,1573,1427
2.952,-19.279,19.279,43.743,0.129,0.000,43.872,1573,1427
2.962,-9.975,9.975,22.632,0.130,-80.966,-58.204,1568,1432
2.972,-9.975,9.975,22.632,0.132,0.000,22.764,1563,1437
2.982,-9.975,9.975,22.632,0.134,0.000,22.766,1558,1442
2.992,-9.975,9.975,22.632,0.136,0.000,22.767,1553,1447
3.002,-9.975,9.975,22.632,0.137,0.000,22.769,1552,1448
3.012,-9.975,9.975,22.632,0.139,0.000,22.771,1552,1448
3.022,-9.975,9.975,22.632,0.141,0.000,22.773,1552,1448
3.032,-9.975,9.975,22.632,0.143,0.000,22.774,1552,1448
3.042,-9.975,9.975,22.632,0.144,0.000,22.776,1552,1448
3.052,-9.975,9.975,22.632,0.146,0.000,22.778,1552,1448
3.062,-9.975,9.975,22.632,0.148,0.000,22.780,1552,1448
3.072,-9.975,9.975,22.632,0.150,0.000,22.781,1552,1448
3.082,-9.975,9.975,22.632,0.151,0.000,22.783,1552,1448
3.092,-9.975,9.975,22.632,0.153,0.000,22.785,1552,1448
3.102,-9.975,9.975,22.632,0.155,0.000,22.787,1552,1448
3.112,-9.975,9.975,22.632,0.157,0.000,22.788,1552,1448
3.122,-9.975,9.975,22.632,0.158,0.000,22.790,1552,1448
3.132,-9.975,9.975,22.632,0.160,0.000,22.792,1552,1448
3.142,-9.975,9.975,22.632,0.162,0.000,22.794,1552,1448
3.152,-9.975,9.975,22.632,0.164,0.000,22.795,1552,1448
3.162,-9.975,9.975,22.632,0.165,0.000,22.797,1552,1448
3.172,-9.975,9.975,22.632,0.167,0.000,22.799,1552,1448
3.182,-9.975,9.975,22.632,0.169,0.000,22.801,1552,1448
3.192,-9.975,9.975,22.632,0.171,0.000,22.802,1552,1448
3.202,-9.975,9.975,22.632,0.172,0.000,22.804,1552,1448
3.212,3.323,-3.323,-7.540,0.172,-115.982,-123.350,1547,1453
3.222,3.323,-3.323,-7.540,0.171,0.000,-7.368,1542,1458
3.232,3.323,-3.323,-7.540,0.171,0.000,-7.369,1537,1463
3.242,3.323,-3.323,-7.540,0.170,0.000,-7.370,1532,1468
3.252,3.323,-3.323,-7.540,0.169,0.000,-7.370,1527,1473
3.262,3.323,-3.323,-7.540,0.169,0.000,-7.371,1522,1478
3.272,3.323,-3.323,-7.540,0.168,0.000,-7.371,1517,1483
3.282,3.323,-3.323,-7.540,0.168,0.000,-7.372,1512,1488
3.292,3.323,-3.323,-7.540,0.167,0.000,-7.373,1507,1493
3.302,3.323,-3.323,-7.540,0.166,0.000,-7.373,1502,1498
3.312,3.323,-3.323,-7.540,0.166,0.000,-7.374,1497,1503
3.322,3.323,-3.323,-7.540,0.165,0.000,-7.374,1492,1508
3.332,3.323,-3.323,-7.540,0.165,0.000,-7.375,1487,1513
3.342,3.323,-3.323,-7.540,0.164,0.000,-7.375,1482,1518
3.352,3.323,-3.323,-7.540,0.164,0.000,-7.376,1477,1523
3.362,3.323,-3.323,-7.540,0.163,0.000,-7.377,1472,1528
3.372,3.323,-3.323,-7.540,0.162,0.000,-7.377,1467,1533
3.382,3.323,-3.323,-7.540,0.162,0.000,-7.378,1463,1537
3.392,3.323,-3.323,-7.540,0.161,0.000,-7.378,1463,1537
3.402,3.323,-3.323,-7.540,0.161,0.000,-7.379,1463,1537
3.412,3.323,-3.323,-7.540,0.160,0.000,-7.380,1463,1537
3.422,3.323,-3.323,-7.540,0.159,0.000,-7.380,1463,1537
3.432,3.323,-3.323,-7.540,0.159,0.000,-7.381,1463,1537
3.442,3.323,-3.323,-7.540,0.158,0.000,-7.381,1463,1537
3.452,3.323,-3.323,-7.540,0.158,0.000,-7.382,1463,1537
3.462,7.636,-7.636,-17.325,0.156,-37.638,-54.806,1458,1542
3.472,7.636,-7.636,-17.325,0.155,0.000,-17.170,1453,1547
3.482,7.636,-7.636,-17.325,0.154,0.000,-17.171,1453,1547
3.492,7.636,-7.636,-17.325,0.152,0.000,-17.173,1453,1547
3.502,7.636,-7.636,-17.325,0.151,0.000,-17.174,1453,1547
3.512,7.636,-7.636,-17.325,0.150,0.000,-17.175,1453,1547
3.522,7.636,-7.636,-17.325,0.148,0.000,-17.177,1453,1547
3.532,7.636,-7.636,-17.325,0.147,0.000,-17.178,1453,1547
3.542,7.636,-7.636,-17.325,0.146,0.000,-17.179,1453,1547
3.552,7.636,-7.636,-17.325,0.144,0.000,-17.181,1453,1547
3.562,7.636,-7.636,-17.325,0.143,0.000,-17.182,1453,1547
3.572,7.636,-7.636,-17.325,0.142,0.000,-17.183,1453,1547
3.582,7.636,-7.636,-17.325,0.140,0.000,-17.185,1453,1547
3.592,7.636,-7.636,-17.325,0.139,0.000,-17.186,1453,1547
3.602,7.636,-7.636,-17.325,0.138,0.000,-17.187,1453,1547
3.612,7.636,-7.636,-17.325,0.136,0.000,-17.189,1453,1547
