timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.021,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,-11.854,11.854,51.725,0.000,27024.333,400.000,1100,1900
1.031,-11.854,11.854,51.725,0.004,0.000,51.729,1448,1551
1.041,-11.854,11.854,51.725,0.008,0.000,51.733,1448,1551
1.051,-11.722,11.722,51.145,0.013,-9.277,41.880,1458,1541
1.061,-11.722,11.722,51.145,0.017,0.000,51.162,1448,1551
1.071,-11.722,11.722,51.145,0.021,0.000,51.166,1448,1551
1.081,-11.722,11.722,51.145,0.025,0.000,51.170,1448,1551
1.091,-11.722,11.722,51.145,0.029,0.000,51.174,1448,1551
1.101,-11.722,11.722,51.145,0.033,0.000,51.178,1448,1551
1.111,-11.722,11.722,51.145,0.037,0.000,51.182,1448,1551
1.121,-11.722,11.722,51.145,0.041,0.000,51.186,1448,1551
1.131,-11.722,11.722,51.145,0.045,0.000,51.190,1448,1551
1.141,-11.722,11.722,51.145,0.049,0.000,51.194,1448,1551
1.151,-11.722,11.722,51.145,0.053,0.000,51.198,1448,1551
1.161,-11.722,11.722,51.145,0.058,0.000,51.203,1448,1551
1.171,-11.722,11.722,51.145,0.062,0.000,51.207,1448,1551
1.181,-11.722,11.722,51.145,0.066,0.000,51.211,1448,1551
1.191,-11.722,11.722,51.145,0.070,0.000,51.215,1448,1551
1.201,-11.722,11.722,51.145,0.074,0.000,51.219,1448,1551
1.211,-11.722,11.722,51.145,0.078,0.000,51.223,1448,1551
1.221,-11.722,11.722,51.145,0.082,0.000,51.227,1448,1551
1.231,-11.722,11.722,51.145,0.086,0.000,51.231,1448,1551
1.241,-11.722,11.722,51.145,0.090,0.000,51.235,1448,1551
1.251,-11.722,11.722,51.145,0.094,0.000,51.239,1448,1551
1.261,-11.722,11.722,51.145,0.098,0.000,51.243,1448,1551
1.271,-11.722,11.722,51.145,0.103,0.000,51.248,1448,1551
1.281,-11.722,11.722,51.145,0.107,0.000,51.252,1448,1551
1.291,-11.722,11.722,51.145,0.111,0.000,51.256,1448,1551
1.301,-11.623,11.623,50.713,0.115,-6.932,43.897,1456,1543
1.311,-11.623,11.623,50.713,0.119,0.000,50.832,1449,1550
1.321,-11.623,11.623,50.713,0.123,0.000,50.836,1449,1550
1.331,-11.623,11.623,50.713,0.127,0.000,50.840,1449,1550
1.341,-11.623,11.623,50.713,0.131,0.000,50.844,1449,1550
1.351,-11.623,11.623,50.713,0.135,0.000,50.848,1449,1550
1.361,-11.623,11.623,50.713,0.139,0.000,50.853,1449,1550
1.371,-11.623,11.623,50.713,0.143,0.000,50.857,1449,1550
1.381,-11.623,11.623,50.713,0.147,0.000,50.861,1449,1550
1.391,-11.623,11.623,50.713,0.151,0.000,50.865,1449,1550
1.401,-11.623,11.623,50.713,0.155,0.000,50.869,1449,1550
1.411,-11.623,11.623,50.713,0.159,0.000,50.873,1449,1550
1.421,-11.623,11.623,50.713,0.163,0.000,50.877,1449,1550
1.431,-11.623,11.623,50.713,0.168,0.000,50.881,1449,1550
1.441,-11.623,11.623,50.713,0.172,0.000,50.885,1449,1550
1.451,-11.623,11.623,50.713,0.176,0.000,50.889,1449,1550
1.461,-11.623,11.623,50.713,0.180,0.000,50.893,1449,1550
1.471,-11.623,11.623,50.713,0.184,0.000,50.897,1449,1550
1.481,-11.623,11.623,50.713,0.188,0.000,50.901,1449,1550
1.491,-11.623,11.623,50.713,0.192,0.000,50.905,1449,1550
1.501,-11.623,11.623,50.713,0.196,0.000,50.909,1449,1550
1.511,-11.623,11.623,50.713,0.200,0.000,50.913,1449,1550
1.521,-11.623,11.623,50.713,0.204,0.000,50.917,1449,1550
1.531,-11.623,11.623,50.713,0.208,0.000,50.922,1449,1550
1.541,-11.623,11.623,50.713,0.212,0.000,50.926,1449,1550
1.551,-11.522,11.522,50.273,0.216,-7.051,43.438,1456,1543
1.561,-11.522,11.522,50.273,0.220,0.000,50.493,1449,1550
1.571,-11.522,11.522,50.273,0.224,0.000,50.497,1449,1550
1.581,-11.522,11.522,50.273,0.228,0.000,50.501,1449,1550
1.591,-11.522,11.522,50.273,0.232,0.000,50.505,1449,1550
1.601,-11.522,11.522,50.273,0.236,0.000,50.509,1449,1550
1.611,-11.522,11.522,50.273,0.240,0.000,50.513,1449,1550
1.621,-11.522,11.522,50.273,0.244,0.000,50.517,1449,1550
1.631,-11.522,11.522,50.273,0.248,0.000,50.522,1449,1550
1.641,-11.522,11.522,50.273,0.252,0.000,50.526,1449,1550
1.651,-11.522,11.522,50.273,0.256,0.000,50.530,1449,1550
1.661,-11.522,11.522,50.273,0.260,0.000,50.534,1449,1550
1.671,-11.522,11.522,50.273,0.264,0.000,50.538,1449,1550
1.681,-11.522,11.522,50.273,0.268,0.000,50.542,1449,1550
1.691,-11.522,11.522,50.273,0.272,0.000,50.546,1449,1550
1.701,-11.522,11.522,50.273,0.277,0.000,50.550,1449,1550
1.711,-11.522,11.522,50.273,0.281,0.000,50.554,1449,1550
1.721,-11.522,11.522,50.273,0.285,0.000,50.558,1449,1550
1.731,-11.522,11.522,50.273,0.289,0.000,50.562,1449,1550
1.741,-11.522,11.522,50.273,0.293,0.000,50.566,1449,1550
1.751,-11.522,11.522,50.273,0.297,0.000,50.570,1449,1550
1.761,-11.522,11.522,50.273,0.301,0.000,50.574,1449,1550
1.771,-11.522,11.522,50.273,0.305,0.000,50.578,1449,1550
1.781,-11.522,11.522,50.273,0.309,0.000,50.582,1449,1550
1.791,-11.522,11.522,50.273,0.313,0.000,50.586,1449,1550
1.801,-11.592,11.592,50.580,0.317,4.910,55.807,1444,1555
1.811,-11.592,11.592,50.580,0.321,0.000,50.901,1449,1550
1.821,-11.592,11.592,50.580,0.325,0.000,50.905,1449,1550
1.831,-11.592,11.592,50.580,0.329,0.000,50.909,1449,1550
1.841,-11.592,11.592,50.580,0.333,0.000,50.913,1449,1550
1.851,-11.592,11.592,50.580,0.337,0.000,50.917,1449,1550
1.861,-11.592,11.592,50.580,0.341,0.000,50.921,1449,1550
1.871,-11.592,11.592,50.580,0.345,0.000,50.925,1449,1550
1.881,-11.592,11.592,50.580,0.349,0.000,50.929,1449,1550
1.891,-11.592,11.592,50.580,0.353,0.000,50.933,1449,1550
1.901,-11.592,11.592,50.580,0.357,0.000,50.937,1449,1550
1.911,-11.592,11.592,50.580,0.361,0.000,50.941,1449,1550
1.921,-11.592,11.592,50.580,0.365,0.000,50.945,1449,1550
1.931,-11.592,11.592,50.580,0.369,0.000,50.949,1449,1550
1.941,-11.592,11.592,50.580,0.373,0.000,50.954,1449,1550
1.951,-11.592,11.592,50.580,0.377,0.000,50.958,1449,1550
1.961,-11.592,11.592,50.580,0.381,0.000,50.962,1449,1550
1.971,-11.592,11.592,50.580,0.386,0.000,50.966,1449,1550
1.981,-11.592,11.592,50.580,0.390,0.000,50.970,1449,1550
1.991,-11.592,11.592,50.580,0.394,0.000,50.974,1449,1550
2.001,-11.592,11.592,50.580,0.398,0.000,50.978,1449,1550
2.011,-11.592,11.592,50.580,0.402,0.000,50.982,1449,1550
2.021,-11.592,11.592,50.580,0.406,0.000,50.986,1449,1550
2.031,-11.592,11.592,50.580,0.410,0.000,50.990,1449,1550
2.041,-11.592,11.592,50.580,0.414,0.000,50.994,1449,1550
2.051,-11.826,11.826,51.602,0.418,16.347,68.367,1431,1568
2.061,-11.826,11.826,51.602,0.422,0.000,52.024,1447,1552
2.071,-11.826,11.826,51.602,0.426,0.000,52.028,1447,1552
2.081,-11.826,11.826,51.602,0.430,0.000,52.032,1447,1552
2.091,-11.826,11.826,51.602,0.435,0.000,52.036,1447,1552
2.101,-11.826,11.826,51.602,0.439,0.000,52.041,1447,1552
2.111,-11.826,11.826,51.602,0.443,0.000,52.045,1447,1552
2.121,-11.826,11.826,51.602,0.447,0.000,52.049,1447,1552
2.131,-11.826,11.826,51.602,0.451,0.000,52.053,1447,1552
2.141,-11.826,11.826,51.602,0.455,0.000,52.057,1447,1552
2.151,-11.826,11.826,51.602,0.459,0.000,52.061,1447,1552
2.161,-11.826,11.826,51.602,0.463,0.000,52.065,1447,1552
2.171,-11.826,11.826,51.602,0.468,0.000,52.069,1447,1552
2.181,-11.826,11.826,51.602,0.472,0.000,52.074,1447,1552
