timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.024,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.025,-4.436,4.436,0.000,0.000,0.000,0.000,1500,1500
1.035,-4.436,4.436,27.099,0.023,307.625,334.748,1495,1495
1.045,-4.436,4.436,27.099,0.047,0.000,27.146,1490,1490
1.055,-4.436,4.436,27.099,0.070,0.000,27.169,1485,1485
1.065,-4.436,4.436,27.099,0.093,0.000,27.193,1480,1480
1.075,-4.436,4.436,27.099,0.116,0.000,27.216,1475,1475
1.085,-4.436,4.436,27.099,0.140,0.000,27.239,1470,1470
1.095,-4.436,4.436,27.099,0.163,0.000,27.262,1465,1465
1.105,-4.436,4.436,27.099,0.186,0.000,27.285,1460,1460
1.115,-4.436,4.436,27.099,0.209,0.000,27.309,1455,1455
1.125,-4.436,4.436,27.099,0.232,0.000,27.332,1450,1450
1.135,-4.436,4.436,27.099,0.256,0.000,27.355,1445,1445
1.145,-4.436,4.436,27.099,0.279,0.000,27.378,1443,1443
1.155,-4.436,4.436,27.099,0.302,0.000,27.402,1443,1443
1.165,-4.436,4.436,27.099,0.325,0.000,27.425,1443,1443
1.175,-4.609,4.609,28.155,0.349,12.065,40.569,1438,1438
1.185,-4.609,4.609,28.155,0.374,0.000,28.529,1442,1442
1.195,-4.609,4.609,28.155,0.398,0.000,28.553,1442,1442
1.205,-4.609,4.609,28.155,0.422,0.000,28.577,1442,1442
1.215,-4.609,4.609,28.155,0.446,0.000,28.601,1442,1442
1.225,-4.609,4.609,28.155,0.470,0.000,28.625,1442,1442
1.235,-4.609,4.609,28.155,0.494,0.000,28.649,1442,1442
1.245,-4.609,4.609,28.155,0.518,0.000,28.673,1442,1442
1.255,-4.609,4.609,28.155,0.543,0.000,28.698,1442,1442
1.265,-4.609,4.609,28.155,0.567,0.000,28.722,1442,1442
1.275,-4.609,4.609,28.155,0.591,0.000,28.746,1442,1442
1.285,-4.609,4.609,28.155,0.615,0.000,28.770,1442,1442
1.295,-4.609,4.609,28.155,0.639,0.000,28.794,1442,1442
1.305,-4.609,4.609,28.155,0.663,0.000,28.818,1442,1442
1.315,-4.609,4.609,28.155,0.687,0.000,28.842,1442,1442
1.325,-4.609,4.609,28.155,0.711,0.000,28.867,1442,1442
1.335,-4.609,4.609,28.155,0.736,0.000,28.891,1442,1442
1.345,-4.609,4.609,28.155,0.760,0.000,28.915,1442,1442
1.355,-4.609,4.609,28.155,0.784,0.000,28.939,1442,1442
1.365,-4.609,4.609,28.155,0.808,0.000,28.963,1442,1442
1.375,-4.609,4.609,28.155,0.832,0.000,28.987,1442,1442
1.385,-4.609,4.609,28.155,0.856,0.000,29.011,1441,1441
1.395,-4.609,4.609,28.155,0.880,0.000,29.035,1441,1441
1.405,-4.609,4.609,28.155,0.905,0.000,29.060,1441,1441
1.415,-4.609,4.609,28.155,0.929,0.000,29.084,1441,1441
1.425,-5.141,5.141,31.406,0.956,37.114,69.476,1436,1436
1.435,-5.141,5.141,31.406,0.983,0.000,32.389,1438,1438
1.445,-5.141,5.141,31.406,1.009,0.000,32.416,1438,1438
1.455,-5.141,5.141,31.406,1.036,0.000,32.443,1438,1438
1.465,-5.141,5.141,31.406,1.063,0.000,32.470,1438,1438
1.475,-5.141,5.141,31.406,1.090,0.000,32.497,1438,1438
1.485,-5.141,5.141,31.406,1.117,0.000,32.524,1438,1438
1.495,-5.141,5.141,31.406,1.144,0.000,32.550,1438,1438
1.505,-5.141,5.141,31.406,1.171,0.000,32.577,1438,1438
1.515,-5.141,5.141,31.406,1.198,0.000,32.604,1438,1438
1.525,-5.141,5.141,31.406,1.225,0.000,32.631,1438,1438
1.535,-5.141,5.141,31.406,1.252,0.000,32.658,1438,1438
1.545,-5.141,5.141,31.406,1.279,0.000,32.685,1438,1438
1.555,-5.141,5.141,31.406,1.306,0.000,32.712,1438,1438
1.565,-5.141,5.141,31.406,1.333,0.000,32.739,1438,1438
1.575,-5.141,5.141,31.406,1.359,0.000,32.766,1438,1438
1.585,-5.141,5.141,31.406,1.386,0.000,32.793,1438,1438
1.595,-5.141,5.141,31.406,1.413,0.000,32.820,1438,1438
1.605,-5.141,5.141,31.406,1.440,0.000,32.847,1438,1438
1.615,-5.141,5.141,31.406,1.467,0.000,32.874,1438,1438
1.625,-5.141,5.141,31.406,1.494,0.000,32.900,1438,1438
1.635,-5.141,5.141,31.406,1.521,0.000,32.927,1438,1438
1.645,-5.141,5.141,31.406,1.548,0.000,32.954,1438,1438
1.655,-5.141,5.141,31.406,1.575,0.000,32.981,1438,1438
1.665,-5.141,5.141,31.406,1.602,0.000,33.008,1437,1437
1.675,-5.134,5.134,31.364,1.629,-0.486,32.506,1438,1438
1.685,-5.134,5.134,31.364,1.656,0.000,33.019,1437,1437
1.695,-5.134,5.134,31.364,1.682,0.000,33.046,1437,1437
1.705,-5.134,5.134,31.364,1.709,0.000,33.073,1437,1437
1.715,-5.134,5.134,31.364,1.736,0.000,33.100,1437,1437
1.725,-5.134,5.134,31.364,1.763,0.000,33.127,1437,1437
1.735,-5.134,5.134,31.364,1.790,0.000,33.154,1437,1437
1.745,-5.134,5.134,31.364,1.817,0.000,33.181,1437,1437
1.755,-5.134,5.134,31.364,1.844,0.000,33.208,1437,1437
1.765,-5.134,5.134,31.364,1.871,0.000,33.234,1437,1437
1.775,-5.134,5.134,31.364,1.897,0.000,33.261,1437,1437
1.785,-5.134,5.134,31.364,1.924,0.000,33.288,1437,1437
1.795,-5.134,5.134,31.364,1.951,0.000,33.315,1437,1437
1.805,-5.134,5.134,31.364,1.978,0.000,33.342,1437,1437
1.815,-5.134,5.134,31.364,2.005,0.000,33.369,1437,1437
1.825,-5.134,5.134,31.364,2.032,0.000,33.396,1437,1437
1.835,-5.134,5.134,31.364,2.059,0.000,33.423,1437,1437
1.845,-5.134,5.134,31.364,2.086,0.000,33.450,1437,1437
1.855,-5.134,5.134,31.364,2.112,0.000,33.476,1437,1437
1.865,-5.134,5.134,31.364,2.139,0.000,33.503,1437,1437
1.875,-5.134,5.134,31.364,2.166,0.000,33.530,1437,1437
1.885,-5.134,5.134,31.364,2.193,0.000,33.557,1437,1437
1.895,-5.134,5.134,31.364,2.220,0.000,33.584,1437,1437
1.905,-5.134,5.134,31.364,2.247,0.000,33.611,1437,1437
1.915,-5.134,5.134,31.364,2.274,0.000,33.638,1437,1437
1.925,-4.778,4.778,29.188,2.299,-24.878,6.609,1442,1442
1.935,-4.778,4.778,29.188,2.324,0.000,31.511,1439,1439
1.945,-4.778,4.778,29.188,2.349,0.000,31.536,1439,1439
1.955,-4.778,4.778,29.188,2.374,0.000,31.561,1439,1439
1.965,-4.778,4.778,29.188,2.399,0.000,31.586,1439,1439
1.975,-4.778,4.778,29.188,2.424,0.000,31.611,1439,1439
1.985,-4.778,4.778,29.188,2.449,0.000,31.637,1439,1439
1.995,-4.778,4.778,29.188,2.474,0.000,31.662,1439,1439
2.005,-4.778,4.778,29.188,2.499,0.000,31.687,1439,1439
2.015,-4.778,4.778,29.188,2.524,0.000,31.712,1439,1439
2.025,-4.778,4.778,29.188,2.549,0.000,31.737,1439,1439
2.035,-4.778,4.778,29.188,2.574,0.000,31.762,1439,1439
2.045,-4.778,4.778,29.188,2.599,0.000,31.787,1439,1439
2.055,-4.778,4.778,29.188,2.624,0.000,31.812,1439,1439
2.065,-4.778,4.778,29.188,2.649,0.000,31.837,1439,1439
