timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.019,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.019,-5.500,5.500,0.000,0.000,0.000,0.000,1495,1505
1.029,-5.500,5.500,11.520,0.001,9.528,21.049,1500,1500
1.039,-5.500,5.500,11.520,0.002,0.000,11.522,1505,1495
1.049,-5.500,5.500,11.520,0.003,0.000,11.523,1510,1490
1.059,-5.500,5.500,11.520,0.004,0.000,11.524,1515,1485
1.069,-5.500,5.500,11.520,0.005,0.000,11.525,1520,1480
1.079,-5.500,5.500,11.520,0.006,0.000,11.526,1525,1475
1.089,-5.500,5.500,11.520,0.007,0.000,11.527,1530,1470
1.099,-5.500,5.500,11.520,0.008,0.000,11.528,1535,1465
1.109,-5.549,5.549,11.622,0.009,0.084,11.714,1540,1460
1.119,-5.549,5.549,11.622,0.010,0.000,11.631,1541,1459
1.129,-5.549,5.549,11.622,0.011,0.000,11.632,1541,1459
1.139,-5.549,5.549,11.622,0.012,0.000,11.633,1541,1459
1.149,-5.549,5.549,11.622,0.013,0.000,11.634,1541,1459
1.159,-5.549,5.549,11.622,0.013,0.000,11.635,1541,1459
1.169,-5.549,5.549,11.622,0.014,0.000,11.636,1541,1459
1.179,-5.549,5.549,11.622,0.015,0.000,11.637,1541,1459
1.189,-5.549,5.549,11.622,0.016,0.000,11.638,1541,1459
1.199,-5.549,5.549,11.622,0.017,0.000,11.639,1541,1459
1.209,-5.549,5.549,11.622,0.018,0.000,11.640,1541,1459
1.219,-5.549,5.549,11.622,0.019,0.000,11.641,1541,1459
1.229,-5.549,5.549,11.622,0.020,0.000,11.642,1541,1459
1.239,-5.549,5.549,11.622,0.021,0.000,11.643,1541,1459
1.249,-5.549,5.549,11.622,0.022,0.000,11.644,1541,1459
1.259,-5.549,5.549,11.622,0.023,0.000,11.645,1541,1459
1.269,-5.549,5.549,11.622,0.024,0.000,11.646,1541,1459
1.279,-5.549,5.549,11.622,0.025,0.000,11.647,1541,1459
1.289,-5.549,5.549,11.622,0.026,0.000,11.648,1541,1459
1.299,-5.549,5.549,11.622,0.027,0.000,11.649,1541,1459
1.309,-5.549,5.549,11.622,0.028,0.000,11.650,1541,1459
1.319,-5.549,5.549,11.622,0.029,0.000,11.651,1541,1459
1.329,-5.549,5.549,11.622,0.030,0.000,11.651,1541,1459
1.339,-5.549,5.549,11.622,0.031,0.000,11.652,1541,1459
1.349,-5.549,5.549,11.622,0.032,0.000,11.653,1541,1459
1.359,-6.725,6.725,14.084,0.033,2.052,16.169,1546,1454
1.369,-6.725,6.725,14.084,0.034,0.000,14.118,1544,1456
1.379,-6.725,6.725,14.084,0.035,0.000,14.119,1544,1456
