timestamp,pitch_deg,error_deg,p_term,i_term,d_term,pid_output,motor3_pwm,motor4_pwm
1.021,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.021,-5.496,5.496,0.000,0.000,0.000,0.000,1500,1500
1.031,-5.496,5.496,33.572,0.010,762.448,400.000,1495,1495
1.041,-5.496,5.496,33.572,0.019,0.000,33.592,1495,1495
1.051,-5.496,5.496,33.572,0.029,0.000,33.601,1495,1495
1.061,-5.496,5.496,33.572,0.038,0.000,33.611,1495,1495
1.071,-5.496,5.496,33.572,0.048,0.000,33.620,1495,1495
1.081,-5.496,5.496,33.572,0.058,0.000,33.630,1495,1495
1.091,-5.496,5.496,33.572,0.067,0.000,33.640,1495,1495
1.101,-5.496,5.496,33.572,0.077,0.000,33.649,1495,1495
1.111,-5.496,5.496,33.572,0.086,0.000,33.659,1495,1495
1.121,-5.496,5.496,33.572,0.096,0.000,33.668,1495,1495
1.131,-5.496,5.496,33.572,0.106,0.000,33.678,1495,1495
1.141,-5.496,5.496,33.572,0.115,0.000,33.688,1495,1495
1.151,-5.496,5.496,33.572,0.125,0.000,33.697,1495,1495
1.161,-5.496,5.496,33.572,0.134,0.000,33.707,1495,1495
1.171,-5.496,5.496,33.572,0.144,0.000,33.716,1495,1495
1.181,-5.496,5.496,33.572,0.154,0.000,33.726,1495,1495
1.191,-5.522,5.522,33.735,0.163,3.707,37.605,1490,1490
1.201,-5.522,5.522,33.735,0.173,0.000,33.908,1490,1490
1.211,-5.522,5.522,33.735,0.182,0.000,33.917,1490,1490
1.221,-5.522,5.522,33.735,0.192,0.000,33.927,1490,1490
1.231,-5.522,5.522,33.735,0.202,0.000,33.937,1490,1490
1.241,-5.522,5.522,33.735,0.211,0.000,33.946,1490,1490
1.251,-5.522,5.522,33.735,0.221,0.000,33.956,1490,1490
1.261,-5.522,5.522,33.735,0.231,0.000,33.965,1490,1490
1.271,-5.522,5.522,33.735,0.240,0.000,33.975,1490,1490
1.281,-5.522,5.522,33.735,0.250,0.000,33.985,1490,1490
1.291,-5.522,5.522,33.735,0.260,0.000,33.994,1490,1490
1.301,-5.522,5.522,33.735,0.269,0.000,34.004,1490,1490
1.311,-5.522,5.522,33.735,0.279,0.000,34.014,1490,1490
1.321,-5.522,5.522,33.735,0.288,0.000,34.023,1490,1490
1.331,-5.522,5.522,33.735,0.298,0.000,34.033,1490,1490
1.341,-5.522,5.522,33.735,0.308,0.000,34.043,1490,1490
1.351,-5.522,5.522,33.735,0.317,0.000,34.052,1490,1490
1.361,-5.522,5.522,33.735,0.327,0.000,34.062,1490,1490
