timestamp,pitch_deg,pitch_error_deg,pitch_p,pitch_i,pitch_d,pitch_output,altitude,altitude_error,altitude_p,altitude_i,altitude_d,altitude_output,motor3_pwm,motor4_pwm
1.612,-10.175,10.175,21.311,0.002,0.000,21.314,0.068,0.132,108.240,0.084,0.000,108.324,1406,1340
1.622,-10.175,10.175,21.311,0.003,0.000,21.314,0.068,0.132,108.240,0.085,0.000,108.325,1408,1340
1.632,-10.175,10.175,21.311,0.003,0.000,21.314,0.068,0.132,108.240,0.087,0.000,108.327,1410,1340
1.642,-10.175,10.175,21.311,0.003,0.000,21.314,0.068,0.132,108.240,0.088,0.000,108.328,1412,1340
1.652,-10.175,10.175,21.311,0.003,0.000,21.315,0.068,0.132,108.240,0.089,0.000,108.329,1414,1340
1.662,-10.175,10.175,21.311,0.003,0.000,21.315,0.068,0.132,108.240,0.091,0.000,108.331,1416,1340
1.672,-10.175,10.175,21.311,0.004,0.000,21.315,0.068,0.132,108.240,0.092,0.000,108.332,1418,1340
1.682,-10.175,10.175,21.311,0.004,0.000,21.315,0.068,0.132,108.240,0.093,0.000,108.333,1420,1340
1.692,-10.175,10.175,21.311,0.004,0.000,21.315,0.068,0.132,108.240,0.095,0.000,108.335,1422,1340
1.702,-10.175,10.175,21.311,0.004,0.000,21.315,0.068,0.132,108.240,0.096,0.000,108.336,1424,1340
1.712,-10.175,10.175,21.311,0.004,0.000,21.316,0.068,0.132,108.240,0.097,0.000,108.337,1426,1340
1.722,-14.205,14.205,29.751,0.005,7.028,36.784,0.088,0.112,91.840,0.098,-9.994,81.944,1428,1342
1.732,-14.205,14.205,29.751,0.005,0.000,29.755,0.088,0.112,91.840,0.099,0.000,91.939,1430,1344
1.742,-14.205,14.205,29.751,0.005,0.000,29.756,0.088,0.112,91.840,0.101,0.000,91.941,1432,1346
1.752,-14.205,14.205,29.751,0.005,0.000,29.756,0.088,0.112,91.840,0.102,0.000,91.942,1434,1348
1.762,-14.205,14.205,29.751,0.006,0.000,29.756,0.088,0.112,91.840,0.103,0.000,91.943,1436,1349
1.772,-14.205,14.205,29.751,0.006,0.000,29.756,0.088,0.112,91.840,0.104,0.000,91.944,1438,1349
1.782,-14.205,14.205,29.751,0.006,0.000,29.757,0.088,0.112,91.840,0.105,0.000,91.945,1440,1349
1.792,-14.205,14.205,29.751,0.006,0.000,29.757,0.088,0.112,91.840,0.106,0.000,91.946,1442,1349
1.802,-14.205,14.205,29.751,0.006,0.000,29.757,0.088,0.112,91.840,0.107,0.000,91.947,1444,1349
1.812,-14.205,14.205,29.751,0.007,0.000,29.757,0.088,0.112,91.840,0.108,0.000,91.948,1446,1349
1.822,-14.205,14.205,29.751,0.007,0.000,29.758,0.088,0.112,91.840,0.110,0.000,91.950,1448,1349
1.832,-14.205,14.205,29.751,0.007,0.000,29.758,0.088,0.112,91.840,0.111,0.000,91.951,1450,1349
1.842,-14.205,14.205,29.751,0.007,0.000,29.758,0.088,0.112,91.840,0.112,0.000,91.952,1452,1349
1.852,-14.205,14.205,29.751,0.008,0.000,29.758,0.088,0.112,91.840,0.113,0.000,91.953,1454,1349
1.862,-14.205,14.205,29.751,0.008,0.000,29.759,0.088,0.112,91.840,0.114,0.000,91.954,1456,1349
1.872,-14.205,14.205,29.751,0.008,0.000,29.759,0.088,0.112,91.840,0.115,0.000,91.955,1458,1349
1.882,-14.205,14.205,29.751,0.008,0.000,29.759,0.088,0.112,91.840,0.116,0.000,91.956,1460,1349
1.892,-14.205,14.205,29.751,0.009,0.000,29.759,0.088,0.112,91.840,0.117,0.000,91.957,1462,1349
1.902,-14.205,14.205,29.751,0.009,0.000,29.760,0.088,0.112,91.840,0.118,0.000,91.958,1464,1349
1.912,-14.205,14.205,29.751,0.009,0.000,29.760,0.088,0.112,91.840,0.120,0.000,91.960,1466,1349
1.922,-14.205,14.205,29.751,0.009,0.000,29.760,0.088,0.112,91.840,0.121,0.000,91.961,1467,1349
1.932,-14.205,14.205,29.751,0.010,0.000,29.760,0.088,0.112,91.840,0.122,0.000,91.962,1467,1349
1.942,-14.205,14.205,29.751,0.010,0.000,29.761,0.088,0.112,91.840,0.123,0.000,91.963,1467,1349
1.952,-14.205,14.205,29.751,0.010,0.000,29.761,0.088,0.112,91.840,0.124,0.000,91.964,1467,1349
1.962,-14.205,14.205,29.751,0.010,0.000,29.761,0.088,0.112,91.840,0.125,0.000,91.965,1467,1349
1.972,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.127,19.018,142.145,1464,1351
1.982,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.128,0.000,123.128,1461,1353
1.992,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.130,0.000,123.130,1458,1355
2.002,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.131,0.000,123.131,1455,1357
2.012,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.133,0.000,123.133,1452,1359
2.022,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.134,0.000,123.134,1449,1361
2.032,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.136,0.000,123.136,1446,1363
2.042,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.137,0.000,123.137,1443,1365
2.052,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.139,0.000,123.139,1440,1367
2.062,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.140,0.000,123.140,1437,1369
2.072,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.142,0.000,123.142,1434,1371
2.082,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.143,0.000,123.143,1431,1373
2.092,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.145,0.000,123.145,1428,1375
2.102,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.146,0.000,123.146,1425,1376
2.112,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.148,0.000,123.148,1422,1376
2.122,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.149,0.000,123.149,1419,1376
2.132,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.151,0.000,123.151,1416,1376
2.142,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.152,0.000,123.152,1413,1376
2.152,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.154,0.000,123.154,1410,1376
2.162,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.155,0.000,123.155,1407,1376
2.172,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.157,0.000,123.157,1404,1376
2.182,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.158,0.000,123.158,1401,1376
2.192,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.160,0.000,123.160,1398,1376
2.202,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.161,0.000,123.161,1395,1376
2.212,-4.511,4.511,0.000,0.000,0.000,0.000,0.050,0.150,123.000,0.163,0.000,123.163,1392,1376
2.222,9.772,-9.772,0.000,0.000,0.000,0.000,0.008,0.192,157.440,0.165,20.990,178.595,1389,1373
2.232,9.772,-9.772,-20.467,-0.000,-17.037,-37.505,0.008,0.192,157.440,0.167,0.000,157.607,1386,1375
2.242,9.772,-9.772,-20.467,-0.000,0.000,-20.468,0.008,0.192,157.440,0.168,0.000,157.608,1383,1377
2.252,9.772,-9.772,-20.467,-0.001,0.000,-20.468,0.008,0.192,157.440,0.170,0.000,157.610,1380,1379
2.262,9.772,-9.772,-20.467,-0.001,0.000,-20.468,0.008,0.192,157.440,0.172,0.000,157.612,1377,1381
2.272,9.772,-9.772,-20.467,-0.001,0.000,-20.468,0.008,0.192,157.440,0.174,0.000,157.614,1374,1383
2.282,9.772,-9.772,-20.467,-0.001,0.000,-20.468,0.008,0.192,157.440,0.176,0.000,157.616,1371,1385
2.292,9.772,-9.772,-20.467,-0.001,0.000,-20.469,0.008,0.192,157.440,0.178,0.000,157.618,1368,1387
2.302,9.772,-9.772,-20.467,-0.001,0.000,-20.469,0.008,0.192,157.440,0.180,0.000,157.620,1365,1389
2.312,9.772,-9.772,-20.467,-0.002,0.000,-20.469,0.008,0.192,157.440,0.182,0.000,157.622,1362,1391
2.322,9.772,-9.772,-20.467,-0.002,0.000,-20.469,0.008,0.192,157.440,0.184,0.000,157.624,1359,1392
2.332,9.772,-9.772,-20.467,-0.002,0.000,-20.469,0.008,0.192,157.440,0.186,0.000,157.626,1356,1392
2.342,9.772,-9.772,-20.467,-0.002,0.000,-20.469,0.008,0.192,157.440,0.188,0.000,157.628,1353,1392
2.352,9.772,-9.772,-20.467,-0.002,0.000,-20.470,0.008,0.192,157.440,0.190,0.000,157.630,1350,1392
2.362,9.772,-9.772,-20.467,-0.002,0.000,-20.470,0.008,0.192,157.440,0.191,0.000,157.631,1347,1392
2.372,9.772,-9.772,-20.467,-0.003,0.000,-20.470,0.008,0.192,157.440,0.193,0.000,157.633,1344,1392
2.382,9.772,-9.772,-20.467,-0.003,0.000,-20.470,0.008,0.192,157.440,0.195,0.000,157.635,1341,1392
2.392,9.772,-9.772,-20.467,-0.003,0.000,-20.470,0.008,0.192,157.440,0.197,0.000,157.637,1338,1392
2.402,9.772,-9.772,-20.467,-0.003,0.000,-20.470,0.008,0.192,157.440,0.199,0.000,157.639,1335,1392
2.412,9.772,-9.772,-20.467,-0.003,0.000,-20.471,0.008,0.192,157.440,0.201,0.000,157.641,1332,1392
2.422,9.772,-9.772,-20.467,-0.003,0.000,-20.471,0.008,0.192,157.440,0.203,0.000,157.643,1329,1392
2.432,9.772,-9.772,-20.467,-0.004,0.000,-20.471,0.008,0.192,157.440,0.205,0.000,157.645,1326,1392
2.442,9.772,-9.772,-20.467,-0.004,0.000,-20.471,0.008,0.192,157.440,0.207,0.000,157.647,1323,1392
2.452,9.772,-9.772,-20.467,-0.004,0.000,-20.471,0.008,0.192,157.440,0.209,0.000,157.649,1320,1392
2.462,9.772,-9.772,-20.467,-0.004,0.000,-20.472,0.008,0.192,157.440,0.211,0.000,157.651,1317,1392
2.472,10.747,-10.747,-22.508,-0.004,-1.699,-24.211,0.004,0.196,160.720,0.213,1.998,162.931,1314,1391
2.482,10.747,-10.747,-22.508,-0.004,0.000,-22.512,0.004,0.196,160.720,0.215,0.000,160.935,1311,1391
2.492,10.747,-10.747,-22.508,-0.005,0.000,-22.512,0.004,0.196,160.720,0.217,0.000,160.937,1308,1391
2.502,10.747,-10.747,-22.508,-0.005,0.000,-22.513,0.004,0.196,160.720,0.219,0.000,160.939,1305,1391
2.512,10.747,-10.747,-22.508,-0.005,0.000,-22.513,0.004,0.196,160.720,0.220,0.000,160.940,1302,1391
2.522,10.747,-10.747,-22.508,-0.005,0.000,-22.513,0.004,0.196,160.720,0.222,0.000,160.942,1299,1391
2.532,10.747,-10.747,-22.508,-0.005,0.000,-22.513,0.004,0.196,160.720,0.224,0.000,160.944,1296,1391
2.542,10.747,-10.747,-22.508,-0.006,0.000,-22.513,0.004,0.196,160.720,0.226,0.000,160.946,1293,1391
2.552,10.747,-10.747,-22.508,-0.006,0.000,-22.513,0.004,0.196,160.720,0.228,0.000,160.948,1290,1391
2.562,10.747,-10.747,-22.508,-0.006,0.000,-22.514,0.004,0.196,160.720,0.230,0.000,160.950,1287,1391
2.572,10.747,-10.747,-22.508,-0.006,0.000,-22.514,0.004,0.196,160.720,0.232,0.000,160.952,1287,1391
2.582,10.747,-10.747,-22.508,-0.006,0.000,-22.514,0.004,0.196,160.720,0.234,0.000,160.954,1287,1391
2.592,10.747,-10.747,-22.508,-0.007,0.000,-22.514,0.004,0.196,160.720,0.236,0.000,160.956,1287,1391
2.602,10.747,-10.747,-22.508,-0.007,0.000,-22.514,0.004,0.196,160.720,0.238,0.000,160.958,1287,1391
2.612,10.747,-10.747,-22.508,-0.007,0.000,-22.515,0.004,0.196,160.720,0.240,0.000,160.960,1287,1391
2.622,10.747,-10.747,-22.508,-0.007,0.000,-22.515,0.004,0.196,160.720,0.242,0.000,160.962,1287,1391
2.632,10.747,-10.747,-22.508,-0.007,0.000,-22.515,0.004,0.196,160.720,0.244,0.000,160.964,1287,1391
2.642,10.747,-10.747,-22.508,-0.007,0.000,-22.515,0.004,0.196,160.720,0.246,0.000,160.966,1287,1391
2.652,10.747,-10.747,-22.508,-0.008,0.000,-22.515,0.004,0.196,160.720,0.248,0.000,160.968,1287,1391
2.662,10.747,-10.747,-22.508,-0.008,0.000,-22.516,0.004,0.196,160.720,0.250,0.000,160.970,1287,1391
2.672,10.747,-10.747,-22.508,-0.008,0.000,-22.516,0.004,0.196,160.720,0.252,0.000,160.972,1287,1391
2.682,10.747,-10.747,-22.508,-0.008,0.000,-22.516,0.004,0.196,160.720,0.254,0.000,160.974,1287,1391
2.692,10.747,-10.747,-22.508,-0.008,0.000,-22.516,0.004,0.196,160.720,0.256,0.000,160.976,1287,1391
2.702,10.747,-10.747,-22.508,-0.009,0.000,-22.516,0.004,0.196,160.720,0.258,0.000,160.978,1287,1391
2.712,10.747,-10.747,-22.508,-0.009,0.000,-22.516,0.004,0.196,160.720,0.260,0.000,160.980,1287,1391
2.722,-11.224,11.224,23.507,-0.009,38.316,61.815,0.024,0.176,144.320,0.261,-9.992,134.590,1289,1388
2.732,-11.224,11.224,23.507,-0.008,0.000,23.499,0.024,0.176,144.320,0.263,0.000,144.583,1291,1385
2.742,-11.224,11.224,23.507,-0.008,0.000,23.499,0.024,0.176,144.320,0.265,0.000,144.585,1293,1382
2.752,-11.224,11.224,23.507,-0.008,0.000,23.499,0.024,0.176,144.320,0.267,0.000,144.587,1295,1379
2.762,-11.224,11.224,23.507,-0.008,0.000,23.499,0.024,0.176,144.320,0.268,0.000,144.588,1297,1376
2.772,-11.224,11.224,23.507,-0.008,0.000,23.500,0.024,0.176,144.320,0.270,0.000,144.590,1299,1373
2.782,-11.224,11.224,23.507,-0.007,0.000,23.500,0.024,0.176,144.320,0.272,0.000,144.592,1301,1370
2.792,-11.224,11.224,23.507,-0.007,0.000,23.500,0.024,0.176,144.320,0.274,0.000,144.594,1303,1367
2.802,-11.224,11.224,23.507,-0.007,0.000,23.500,0.024,0.176,144.320,0.276,0.000,144.596,1305,1364
2.812,-11.224,11.224,23.507,-0.007,0.000,23.500,0.024,0.176,144.320,0.277,0.000,144.597,1307,1361
2.822,-11.224,11.224,23.507,-0.007,0.000,23.501,0.024,0.176,144.320,0.279,0.000,144.599,1309,1358
2.832,-11.224,11.224,23.507,-0.006,0.000,23.501,0.024,0.176,144.320,0.281,0.000,144.601,1311,1355
2.842,-11.224,11.224,23.507,-0.006,0.000,23.501,0.024,0.176,144.320,0.283,0.000,144.603,1313,1352
2.852,-11.224,11.224,23.507,-0.006,0.000,23.501,0.024,0.176,144.320,0.284,0.000,144.604,1315,1349
2.862,-11.224,11.224,23.507,-0.006,0.000,23.501,0.024,0.176,144.320,0.286,0.000,144.606,1317,1346
2.872,-11.224,11.224,23.507,-0.006,0.000,23.502,0.024,0.176,144.320,0.288,0.000,144.608,1319,1343
2.882,-11.224,11.224,23.507,-0.005,0.000,23.502,0.024,0.176,144.320,0.290,0.000,144.610,1321,1340
2.892,-11.224,11.224,23.507,-0.005,0.000,23.502,0.024,0.176,144.320,0.291,0.000,144.611,1323,1337
2.902,-11.224,11.224,23.507,-0.005,0.000,23.502,0.024,0.176,144.320,0.293,0.000,144.613,1325,1334
2.912,-11.224,11.224,23.507,-0.005,0.000,23.502,0.024,0.176,144.320,0.295,0.000,144.615,1327,1331
2.922,-11.224,11.224,23.507,-0.005,0.000,23.503,0.024,0.176,144.320,0.297,0.000,144.617,1329,1328
2.932,-11.224,11.224,23.507,-0.004,0.000,23.503,0.024,0.176,144.320,0.298,0.000,144.618,1331,1325
2.942,-11.224,11.224,23.507,-0.004,0.000,23.503,0.024,0.176,144.320,0.300,0.000,144.620,1333,1322
2.952,-11.224,11.224,23.507,-0.004,0.000,23.503,0.024,0.176,144.320,0.302,0.000,144.622,1335,1319
2.962,-11.224,11.224,23.507,-0.004,0.000,23.503,0.024,0.176,144.320,0.304,0.000,144.624,1337,1316
2.972,-25.988,25.988,54.429,-0.003,25.763,80.189,0.097,0.103,84.460,0.305,-36.499,48.266,1339,1318
2.982,-25.988,25.988,54.429,-0.003,0.000,54.426,0.097,0.103,84.460,0.306,0.000,84.766,1341,1320
2.992,-25.988,25.988,54.429,-0.003,0.000,54.426,0.097,0.103,84.460,0.307,0.000,84.767,1343,1322
3.002,-25.988,25.988,54.429,-0.002,0.000,54.427,0.097,0.103,84.460,0.308,0.000,84.768,1345,1324
3.012,-25.988,25.988,54.429,-0.002,0.000,54.427,0.097,0.103,84.460,0.309,0.000,84.769,1347,1326
3.022,-25.988,25.988,54.429,-0.001,0.000,54.427,0.097,0.103,84.460,0.310,0.000,84.770,1349,1328
3.032,-25.988,25.988,54.429,-0.001,0.000,54.428,0.097,0.103,84.460,0.311,0.000,84.771,1351,1330
3.042,-25.988,25.988,54.429,-0.000,0.000,54.428,0.097,0.103,84.460,0.312,0.000,84.772,1353,1331
3.052,-25.988,25.988,54.429,0.000,0.000,54.429,0.097,0.103,84.460,0.313,0.000,84.773,1355,1331
3.062,-25.988,25.988,54.429,0.001,0.000,54.429,0.097,0.103,84.460,0.314,0.000,84.774,1357,1331
3.072,-25.988,25.988,54.429,0.001,0.000,54.430,0.097,0.103,84.460,0.315,0.000,84.775,1359,1331
3.082,-25.988,25.988,54.429,0.002,0.000,54.430,0.097,0.103,84.460,0.316,0.000,84.776,1361,1331
3.092,-25.988,25.988,54.429,0.002,0.000,54.431,0.097,0.103,84.460,0.317,0.000,84.777,1363,1331
3.102,-25.988,25.988,54.429,0.002,0.000,54.431,0.097,0.103,84.460,0.318,0.000,84.778,1365,1331
3.112,-25.988,25.988,54.429,0.003,0.000,54.432,0.097,0.103,84.460,0.319,0.000,84.779,1367,1331
3.122,-25.988,25.988,54.429,0.003,0.000,54.432,0.097,0.103,84.460,0.320,0.000,84.780,1369,1331
3.132,-25.988,25.988,54.429,0.004,0.000,54.432,0.097,0.103,84.460,0.321,0.000,84.781,1371,1331
3.142,-25.988,25.988,54.429,0.004,0.000,54.433,0.097,0.103,84.460,0.322,0.000,84.782,1373,1331
3.152,-25.988,25.988,54.429,0.005,0.000,54.433,0.097,0.103,84.460,0.323,0.000,84.783,1375,1331
3.162,-25.988,25.988,54.429,0.005,0.000,54.434,0.097,0.103,84.460,0.324,0.000,84.784,1377,1331
3.172,-25.988,25.988,54.429,0.006,0.000,54.434,0.097,0.103,84.460,0.325,0.000,84.785,1379,1331
3.182,-25.988,25.988,54.429,0.006,0.000,54.435,0.097,0.103,84.460,0.326,0.000,84.786,1381,1331
3.192,-25.988,25.988,54.429,0.007,0.000,54.435,0.097,0.103,84.460,0.327,0.000,84.787,1383,1331
3.202,-25.988,25.988,54.429,0.007,0.000,54.436,0.097,0.103,84.460,0.328,0.000,84.788,1385,1331
3.212,-25.988,25.988,54.429,0.007,0.000,54.436,0.097,0.103,84.460,0.329,0.000,84.789,1387,1331
3.222,-10.550,10.550,22.096,0.008,-26.955,-4.852,0.082,0.118,96.760,0.331,7.503,104.594,1389,1333
3.232,-10.550,10.550,22.096,0.008,0.000,22.104,0.082,0.118,96.760,0.332,0.000,97.092,1391,1335
3.242,-10.550,10.550,22.096,0.008,0.000,22.104,0.082,0.118,96.760,0.333,0.000,97.093,1393,1337
3.252,-10.550,10.550,22.096,0.008,0.000,22.104,0.082,0.118,96.760,0.334,0.000,97.094,1395,1339
3.262,-10.550,10.550,22.096,0.008,0.000,22.104,0.082,0.118,96.760,0.335,0.000,97.095,1397,1341
3.272,-10.550,10.550,22.096,0.009,0.000,22.105,0.082,0.118,96.760,0.337,0.000,97.097,1399,1343
3.282,-10.550,10.550,22.096,0.009,0.000,22.105,0.082,0.118,96.760,0.338,0.000,97.098,1401,1345
3.292,-10.550,10.550,22.096,0.009,0.000,22.105,0.082,0.118,96.760,0.339,0.000,97.099,1403,1347
3.302,-10.550,10.550,22.096,0.009,0.000,22.105,0.082,0.118,96.760,0.340,0.000,97.100,1405,1349
3.312,-10.550,10.550,22.096,0.009,0.000,22.105,0.082,0.118,96.760,0.341,0.000,97.101,1407,1350
